Query_id	TC_number
total_16279621	3.A.1.3.9
total_16290764	3.A.1.125.1
total_16292975	3.A.1.3.10
total_16295380	3.A.15.1.1
total_16295390	3.A.15.2.1
total_16296099	3.A.1.5.20
total_16297399	3.A.1.6.3
total_16306845	3.A.1.9.1
total_16308482	3.A.1.2.7
total_16313250	2.A.6.2.39
total_163190	3.D.1.3.1
total_16322538	1.A.30.1.1
total_1632842	2.A.53.9.2
total_16337760	3.A.1.1.3
total_16340299	5.A.3.4.1
total_16341758	3.A.1.3.4
total_16345793	1.A.8.3.1
total_16350821	3.A.1.14.17
total_16351293	2.A.1.7.1
total_16353442	9.A.34.2.1
total_16353579	2.A.56.1.1
total_16359263	3.D.1.3.1
total_1636288	3.A.1.109.2
total_1636577	3.D.4.8.1
total_163741	3.A.1.17.4
total_16379145	9.A.34.2.1
total_16382160	3.A.1.14.19
total_16382840	3.D.1.5.1
total_1639344	2.A.1.7.6
total_16397038	3.A.1.14.17
total_16405124	3.A.15.2.1
total_16405218	3.A.1.106.8
total_16414370	3.A.1.1.3
total_16418618	3.A.1.103.1
total_16423803	3.A.1.6.1
total_16436161	8.A.8.1.1
total_16440714	3.A.1.1.5
total_1644636	3.A.1.105.2
total_16446878	3.A.1.5.27
total_1644821	3.A.1.12.6
total_16450151	3.A.6.1.1
total_16451125	5.A.3.1.1
total_16455585	3.A.1.7.1
total_16456045	3.A.1.3.8
total_16462065	3.A.1.2.6
total_16468048	3.A.1.6.1
total_16468108	3.D.9.1.1
total_16468665	3.A.1.27.3
total_16471660	3.A.1.107.1
total_16474188	8.A.21.2.1
total_16477930	3.A.1.14.21
total_16484095	3.A.1.6.4
total_16486468	3.A.1.122.2
total_16487216	3.A.1.2.1
total_16490412	3.A.1.5.21
total_16498920	2.A.98.1.2
total_16500257	3.A.1.125.1
total_16500640	3.D.1.2.1
total_16500956	3.A.15.2.1
total_16501121	9.B.18.1.1
total_16505438	9.A.41.1.1
total_16528585	3.A.15.3.1
total_16528673	3.A.1.12.3
total_16529439	1.B.42.1.2
total_16535706	3.A.15.3.1
total_16537103	3.A.1.125.2
total_16537256	3.A.1.102.1
total_16541296	3.A.1.3.8
total_1654137	3.A.1.1.20
total_1654141	2.A.63.1.1
total_1654260	3.A.6.2.1
total_16544872	2.A.1.3.23
total_16549889	3.A.1.34.1
total_16554070	3.A.1.5.19
total_16555066	3.A.1.11.2
total_16555067	3.A.1.11.2
total_16562593	3.A.1.14.19
total_16565597	3.A.1.125.1
total_1656600	3.A.1.1.3
total_16571003	3.A.14.1.1
total_16574257	2.A.1.6.2
total_16575159	3.A.1.14.19
total_1659492	3.A.1.10.2
total_1660294	2.A.1.6.7
total_1660799	3.A.1.3.14
total_16619531	3.A.1.4.1
total_16624721	3.A.1.2.7
total_16631729	1.B.42.1.2
total_1663225	3.A.1.10.1
total_16634094	3.A.1.3.19
total_16635371	2.A.53.4.1
total_16637869	3.D.1.1.1
total_1664760	3.A.1.12.4
total_1664799	3.A.1.3.12
total_16648809	3.A.6.2.1
total_16656208	2.A.80.1.1
total_1666261	3.A.1.27.2
total_16667558	1.A.8.3.1
total_16677358	3.A.6.1.1
total_16682817	3.A.1.102.1
total_16683999	2.A.1.40.2
total_16684771	3.D.1.3.1
total_16690336	3.A.15.2.1
total_16690497	3.A.1.1.32
total_1669261	3.A.1.16.2
total_16706682	3.A.1.1.16
total_16709962	3.A.6.2.1
total_16710429	9.A.41.1.1
total_1671444	3.A.1.122.3
total_16717992	3.A.5.1.1
total_16723521	9.A.34.1.1
total_16724905	3.A.1.6.3
total_16737056	3.A.1.28.1
total_16746406	3.A.1.16.2
total_16747590	3.A.2.2.1
total_16747593	3.A.2.3.1
total_16747594	3.A.2.3.1
total_16750172	3.A.1.1.35
total_16750173	3.A.1.1.35
total_1675086	3.A.1.2.4
total_16753622	3.A.1.6.1
total_1675462	8.A.4.2.1
total_16756098	3.A.1.3.4
total_16757459	3.A.1.2.9
total_16758644	2.A.1.14.25
total_1676003	3.A.1.11.2
total_16761572	3.D.1.3.1
total_16782243	3.A.1.5.22
total_16783561	3.A.1.16.1
total_1678434	2.A.23.1.3
total_16786552	3.A.1.6.2
total_1678729	3.D.1.5.1
total_16796841	2.A.2.6.3
total_16808891	3.A.1.11.2
total_16811383	2.A.56.1.6
total_16812136	3.D.3.2.1
total_16814300	3.A.1.2.9
total_16818090	3.A.1.115.1
total_16818573	3.A.1.115.1
total_1681963	3.A.1.6.3
total_16830637	3.A.1.3.19
total_16830639	3.A.1.3.19
total_16830640	3.A.1.3.19
total_16833096	3.D.1.2.1
total_16833246	3.A.1.11.6
total_16834480	3.A.15.3.1
total_16845791	3.D.1.1.1
total_16860715	3.A.15.2.1
total_1686353	3.A.1.11.3
total_16866371	9.B.14.2.2
total_16867141	3.A.6.2.1
total_16881203	2.A.1.14.3
total_16881332	3.A.1.17.4
total_16883123	3.A.1.2.1
total_16884733	3.A.1.1.5
total_16888350	3.A.1.12.11
total_1689331	3.A.1.4.1
total_16893889	3.A.1.3.4
total_16894566	9.B.10.1.1
total_16895692	2.A.56.1.1
total_16898384	3.A.1.122.8
total_16901534	9.B.14.2.2
total_16902435	3.A.1.7.1
total_16904799	8.A.7.1.1
total_16905854	3.A.1.11.2
total_16913771	3.A.1.5.27
total_16918111	3.A.1.12.3
total_16918808	3.A.1.3.19
total_16920198	3.D.4.6.1
total_16921960	3.A.1.34.1
total_16932293	3.A.1.3.19
total_16935991	9.A.34.1.1
total_16936149	9.A.10.2.2
total_16938073	3.A.1.6.1
total_16938074	3.A.1.6.1
total_16938075	3.A.1.6.1
total_1694287	3.A.1.14.19
total_16945162	3.D.1.2.1
total_16945355	3.A.1.5.2
total_16947613	3.A.1.1.10
total_16952589	3.A.1.17.1
total_16971213	2.A.1.6.2
total_16980191	3.A.1.5.24
total_16980764	3.D.1.3.1
total_16983036	3.A.1.3.19
total_16998816	3.A.1.2.7
total_17004291	3.A.1.6.1
total_17004292	3.A.1.6.1
total_17004649	3.A.1.121.4
total_17005164	3.A.1.5.21
total_17005165	3.A.1.5.24
total_17009499	3.A.1.1.22
total_17012374	3.A.1.8.2
total_17013264	1.A.30.1.1
total_17019102	2.A.1.1.32
total_17023244	2.A.1.7.1
total_17026477	3.A.15.2.1
total_17026631	3.A.1.3.19
total_1702679	5.A.3.1.1
total_17028864	3.A.15.2.1
total_17037648	3.A.1.7.1
total_17045181	2.A.1.2.26
total_17046886	2.A.59.1.2
total_17047933	3.A.1.12.4
total_17054517	3.A.1.5.27
total_17058766	3.A.1.12.3
total_17060138	5.A.3.11.2
total_1706259	5.B.5.1.1
total_1707012	1.B.42.1.2
total_1707066	3.D.4.5.1
total_1707067	3.D.4.5.1
total_1707068	3.D.4.5.1
total_17073666	3.A.1.16.1
total_17073667	3.A.1.16.3
total_17075678	3.D.1.6.1
total_17100432	2.A.23.1.3
total_17101292	3.A.1.12.8
total_17105055	2.A.80.1.1
total_17105157	3.A.1.5.24
total_17115806	5.A.3.1.2
total_17120102	5.A.3.11.2
total_17126635	3.A.1.3.8
total_1713342	5.A.3.4.1
total_17134936	3.A.1.1.3
total_17139095	3.A.1.27.4
total_1713978	3.A.6.2.1
total_17142123	3.D.1.2.1
total_17159286	3.A.1.11.2
total_17163248	2.A.1.35.1
total_17163985	3.D.1.2.1
total_17164957	3.A.1.5.21
total_17165715	9.A.34.2.1
total_17174092	3.A.1.5.1
total_17176111	3.A.1.3.17
total_17181302	3.A.1.11.3
total_1718640	3.A.1.8.1
total_17190586	3.A.1.131.1
total_17198441	9.A.40.1.2
total_17200704	9.B.42.1.1
total_17204438	9.B.34.1.1
total_17209297	3.A.15.1.1
total_1721098	3.A.6.2.1
total_17211296	3.A.1.1.3
total_17212095	9.A.34.2.1
total_17213071	3.A.15.2.1
total_17215947	3.A.1.115.1
total_17227526	3.A.6.2.1
total_17229848	3.A.1.14.4
total_17230779	3.D.1.2.1
total_17231315	3.A.1.1.3
total_17231685	3.A.1.5.21
total_17232206	3.A.15.2.1
total_17232838	9.B.30.1.1
total_17235373	3.A.1.15.3
total_172359	3.D.1.2.1
total_17248773	3.A.15.2.1
total_1725160	3.A.15.2.1
total_17253469	3.A.1.1.5
total_17257604	3.D.1.5.1
total_17261785	3.D.4.4.1
total_17268432	3.A.1.12.4
total_1726894	3.A.1.1.22
total_17272261	9.B.10.1.1
total_1727370	2.A.1.2.26
total_1727627	3.A.1.5.27
total_17287123	2.A.1.8.8
total_17288630	3.A.1.7.1
total_17294431	3.A.1.3.12
total_17294592	2.A.1.2.26
total_1730305	3.A.1.5.12
total_1731536	9.A.34.1.1
total_17324153	3.A.1.3.9
total_1732754	2.A.63.1.1
total_17330616	3.A.1.5.21
total_17332836	3.A.1.6.1
total_17334097	3.A.1.3.6
total_17336542	3.A.1.8.1
total_17341929	3.A.1.5.27
total_17354695	3.A.1.2.7
total_17354849	3.A.1.6.1
total_17354884	3.A.1.6.1
total_17357377	3.D.1.5.1
total_17361962	3.A.1.17.4
total_17364470	3.A.1.122.2
total_17365438	3.A.1.125.1
total_17367425	3.A.1.5.2
total_17370777	3.A.1.6.1
total_17373842	2.A.1.35.2
total_17374973	3.A.1.2.1
total_17375676	3.A.2.1.1
total_17375759	2.A.1.59.2
total_17376371	3.A.1.15.8
total_17379442	3.D.9.1.1
total_1738027	3.A.1.2.1
total_17382654	3.A.1.107.1
total_1739061	3.A.15.2.1
total_17391008	2.A.27.1.1
total_17393850	2.A.1.14.3
total_17394407	3.A.1.6.3
total_17398678	3.D.4.5.1
total_1740161	3.A.1.14.20
total_17416019	3.A.6.2.1
total_17416107	1.B.42.1.2
total_17416973	3.A.15.1.1
total_17417108	3.A.7.15.1
total_17418589	3.A.6.2.1
total_17419256	5.B.5.2.1
total_17420441	3.A.15.2.1
total_17425500	1.A.33.1.2
total_17427002	3.D.1.5.1
total_17427136	2.A.56.1.1
total_1742804	2.A.80.1.1
total_17428317	1.B.42.1.2
total_17431377	3.A.1.3.8
total_17431378	3.A.1.3.18
total_17431379	3.A.1.3.8
total_17431648	3.A.1.3.19
total_17431918	3.A.1.109.1
total_17439043	3.A.1.14.17
total_17439949	3.A.15.2.1
total_17442241	3.A.1.3.14
total_17442780	2.A.1.14.3
total_17447200	3.A.1.3.4
total_1745767	1.B.42.1.2
total_17457854	3.D.4.4.1
total_17460813	3.A.1.20.1
total_17461667	3.A.15.2.1
total_17471171	3.A.1.7.1
total_17473956	2.A.1.3.8
total_1748172	2.A.1.3.23
total_17483440	3.A.1.34.1
total_17484333	3.A.1.3.10
total_17496384	3.A.1.1.4
total_1749910	3.A.1.1.11
total_17501317	3.A.1.5.20
total_17520108	8.A.7.1.1
total_17520904	3.A.1.5.3
total_175223	3.A.1.17.4
total_17523944	3.A.1.17.4
total_1752553	3.D.1.1.1
total_17525698	3.A.1.1.25
total_17531322	3.A.1.1.3
total_17537073	3.A.1.11.3
total_1755868	2.A.1.59.2
total_17562690	3.A.1.15.3
total_17563350	3.A.1.10.2
total_1756746	3.A.1.3.18
total_17575376	3.A.6.2.1
total_1757976	3.A.1.27.5
total_17579975	3.A.1.5.20
total_1758546	3.A.1.27.5
total_17588567	3.A.1.6.1
total_17590318	3.A.1.24.1
total_17593366	2.A.23.1.3
total_17594915	3.A.1.12.3
total_1760027	3.A.1.1.3
total_17600934	1.B.12.4.1
total_17601622	3.D.1.2.1
total_17606149	2.A.1.59.2
total_1761707	2.A.1.40.2
total_1762453	3.A.1.27.5
total_17626108	3.A.1.6.3
total_17627847	3.A.1.17.1
total_17630411	3.A.1.27.5
total_17633494	2.A.56.1.1
total_17636266	3.A.1.16.3
total_17640600	2.A.1.59.2
total_17641419	5.B.5.1.1
total_17643995	9.A.34.1.1
total_17651135	3.D.1.1.1
total_17655611	3.A.6.2.1
total_17658672	1.B.42.1.2
total_1766404	2.A.1.8.2
total_17665093	3.A.1.6.1
total_17666251	3.A.1.17.4
total_17669777	3.A.1.27.4
total_17670332	3.A.1.2.8
total_17675215	3.A.1.11.2
total_17681184	3.A.1.5.27
total_17682693	3.A.1.3.4
total_17689205	2.A.1.6.2
total_17695363	3.A.1.27.5
total_17695547	3.A.15.2.1
total_17698942	3.A.1.3.4
total_1770668	3.A.1.17.6
total_17716229	3.A.1.103.1
total_17719986	1.A.8.3.1
total_17723031	3.A.1.2.7
total_17723032	3.A.1.2.1
total_17724339	9.A.18.1.2
total_17728301	1.A.30.1.5
total_17732576	3.A.1.27.4
total_17746188	5.B.5.1.1
total_1775503	3.A.1.103.1
total_17758007	2.A.56.1.1
total_17759407	1.B.12.4.1
total_17767039	3.A.1.17.4
total_17773322	2.A.1.46.1
total_17778379	3.A.1.5.2
total_17780156	3.A.1.17.1
total_1778209	9.A.10.2.2
total_17782314	3.A.1.107.1
total_17791431	3.A.1.5.21
total_17797935	3.A.1.3.19
total_17798333	3.A.11.2.3
total_17800539	9.A.34.2.1
total_17805250	3.A.1.11.1
total_17818045	3.A.1.11.1
total_17818389	2.A.56.1.1
total_1781894	3.A.1.1.3
total_1781895	3.A.1.1.3
total_1781896	3.A.1.1.3
total_1781978	3.A.1.11.1
total_17820769	3.A.15.2.1
total_17828336	2.A.1.14.1
total_17831512	3.A.2.1.1
total_17838956	3.A.1.14.19
total_17840975	3.A.15.1.1
total_17846923	3.A.1.1.34
total_17848719	2.A.81.1.2
total_17869817	3.A.6.2.1
total_17876466	3.A.1.16.3
total_17881326	3.A.15.2.1
total_17881327	3.A.15.2.1
total_17884630	3.A.1.17.4
total_17888971	3.A.1.15.9
total_17906619	9.B.18.1.1
total_17915484	3.A.1.6.1
total_1791762	3.A.1.11.2
total_17924540	3.A.1.6.1
total_17928181	3.A.1.6.5
total_17928182	3.A.1.6.3
total_17932648	3.A.3.2.21
total_17946181	3.A.1.5.21
total_17951049	3.A.15.2.1
total_17953173	3.A.1.125.1
total_1795587	3.A.1.5.22
total_17956602	3.A.15.1.1
total_1796374	3.A.1.6.5
total_17974390	3.D.4.4.1
total_17977884	3.A.1.3.19
total_17984903	3.A.1.102.1
total_17984969	3.A.1.24.1
total_17986015	3.D.4.5.1
total_17991104	9.A.34.2.1
total_18002072	2.A.1.35.1
total_18002495	3.A.1.6.1
total_18004435	3.A.1.1.16
total_18006712	3.A.1.6.1
total_18006713	3.A.1.6.1
total_18009864	3.A.1.3.4
total_18013267	3.A.1.11.2
total_18024000	3.A.15.2.1
total_18028298	3.A.1.7.1
total_18028762	3.A.1.11.1
total_18029935	9.B.42.1.1
total_1803038	3.A.1.3.6
total_18033025	2.A.2.6.3
total_18036734	3.A.1.5.2
total_18037506	3.A.1.6.1
total_18039118	3.A.1.11.3
total_1803926	3.A.1.17.1
total_18052046	3.A.2.1.1
total_18062846	3.A.1.11.2
total_18063910	3.A.1.17.1
total_18070595	3.A.1.102.1
total_18080103	3.D.9.1.1
total_18080275	3.A.1.122.3
total_18081132	3.A.15.2.1
total_18081826	3.A.1.27.3
total_18081827	3.A.1.27.3
total_18081828	3.A.1.27.3
total_18087434	9.A.34.2.1
total_18093392	2.A.56.1.1
total_18096801	3.A.1.3.4
total_181002	3.A.1.7.1
total_18107843	2.A.1.6.3
total_18107866	2.A.23.1.6
total_18113671	9.A.10.2.2
total_18115595	3.A.1.6.1
total_18118371	5.B.5.1.1
total_18125239	3.A.1.11.4
total_18131777	9.B.21.2.1
total_18140399	3.A.1.2.17
total_1814970	3.A.1.5.11
total_18157797	1.B.12.4.1
total_18161996	9.A.34.1.1
total_18166260	3.A.1.3.2
total_18187422	3.A.1.24.1
total_18188035	1.B.42.1.2
total_18191214	9.B.42.1.1
total_18196870	3.A.1.17.4
total_18197616	3.D.1.3.1
total_18203126	3.A.15.2.1
total_18208257	1.A.30.1.5
total_1822202	3.A.1.106.3
total_1822460	8.A.7.1.1
total_18232138	3.A.1.16.3
total_18236410	3.A.15.2.1
total_18237399	3.A.1.7.1
total_18245339	2.A.7.22.2
total_18252652	2.A.1.59.2
total_1825283	3.A.1.17.4
total_18261488	3.A.1.10.4
total_18262718	3.A.1.6.4
total_18271743	2.A.23.1.3
total_18282123	3.A.15.2.1
total_18284743	3.A.1.6.1
total_18288969	3.A.1.15.1
total_18298137	3.A.15.2.1
total_18304847	3.E.2.2.2
total_18307055	2.A.1.35.1
total_18309370	3.A.1.103.1
total_18309996	2.A.1.6.5
total_18313046	3.A.6.2.1
total_18321520	3.D.4.4.1
total_183290	3.A.15.2.1
total_183291	3.A.15.2.1
total_18334374	1.B.42.1.2
total_18336497	3.A.15.2.1
total_18340344	2.A.23.1.6
total_18344953	2.A.56.1.1
total_18346658	3.A.1.27.3
total_18351401	9.B.34.1.1
total_18381044	3.D.1.5.1
total_18381047	3.D.1.3.1
total_18384450	3.D.3.3.1
total_18384706	3.A.1.107.1
total_1838972	5.A.3.4.1
total_18390165	3.D.1.2.1
total_18398388	3.A.1.34.1
total_18400835	3.A.1.1.3
total_18407812	3.A.1.2.7
total_18410739	3.A.2.1.2
total_18419449	3.A.1.6.3
total_18420191	3.A.1.1.33
total_18424525	3.A.1.7.1
total_18429680	2.A.56.1.1
total_18434130	5.A.3.4.1
total_18438361	3.A.1.5.27
total_18453900	3.A.1.1.3
total_18455216	1.A.30.1.1
total_18461572	1.A.30.1.1
total_18461952	9.A.34.2.1
total_18463472	3.A.9.1.1
total_18465574	3.D.4.5.1
total_18468730	3.A.1.12.10
total_18470008	3.A.1.125.1
total_1847368	3.A.1.16.1
total_18476449	2.A.1.2.26
total_1847926	3.A.1.3.9
total_18485872	3.A.1.6.1
total_1849942	2.A.6.2.14
total_18500640	1.B.42.1.2
total_18508980	1.B.48.1.1
total_1851273	9.A.34.2.1
total_1851274	9.A.34.2.1
total_18521416	3.A.1.3.10
total_18524015	3.A.1.12.4
total_18532295	3.A.15.2.1
total_1853505	3.A.1.107.1
total_18551412	3.A.1.1.3
total_18554251	3.A.1.6.3
total_18561326	3.D.1.2.1
total_18561542	3.A.1.7.1
total_185676	3.A.1.125.1
total_18586094	3.A.2.1.3
total_18591062	3.A.1.11.2
total_18591634	9.A.41.1.1
total_1860225	2.A.80.1.1
total_1860625	2.A.23.1.6
total_1861782	2.A.1.56.1
total_18620537	3.D.4.10.2
total_1862790	1.B.42.1.2
total_1863000	3.A.7.11.1
total_186321	3.A.1.1.3
total_18633087	3.A.1.8.1
total_18634223	3.A.1.11.2
total_18638465	9.B.34.1.1
total_1864536	3.A.1.14.3
total_18658775	3.A.7.9.1
total_18659298	1.B.42.1.2
total_18660342	3.A.1.16.1
total_1866682	1.B.12.4.1
total_18670242	2.A.80.1.1
total_18680677	3.D.4.8.1
total_18682077	3.A.1.15.10
total_18682119	3.A.1.16.2
total_18690419	3.A.1.1.3
total_1869233	3.A.1.5.24
total_18699606	9.B.14.2.2
total_18703733	3.A.1.103.1
total_18722709	3.A.15.2.1
total_18724315	2.A.56.1.1
total_18729499	3.A.15.2.1
total_18741149	3.A.3.7.1
total_18748251	3.A.1.7.1
total_18748252	3.A.1.7.1
total_1875082	3.A.1.6.1
total_1875182	9.A.41.1.1
total_1875494	3.A.1.103.1
total_18762136	3.A.1.6.1
total_18762302	3.A.1.3.8
total_18762303	3.A.1.3.18
total_18765440	3.A.1.11.2
total_1877	3.D.4.5.1
total_1877651	3.A.1.14.19
total_1877652	3.A.1.14.21
total_18779845	3.A.1.8.1
total_18788220	3.A.1.5.27
total_18790058	9.B.21.2.1
total_18804135	2.A.56.1.1
total_18805445	3.A.1.1.22
total_1880716	1.A.30.1.1
total_18823997	2.A.1.2.26
total_18838995	3.A.1.15.11
total_18841544	1.B.42.1.2
total_18869993	3.E.2.2.2
total_18872137	3.A.6.2.1
total_18879748	5.A.3.4.1
total_1888079	3.A.1.122.2
total_18896610	3.A.1.1.3
total_18905551	3.A.1.3.4
total_18906496	3.A.1.3.19
total_18906497	3.A.1.3.19
total_18912291	3.A.1.3.4
total_18922623	3.A.1.12.4
total_1892734	3.A.1.3.4
total_1892740	2.A.1.35.1
total_18937465	3.A.11.2.1
total_18948967	3.D.4.6.1
total_18963747	3.A.1.3.4
total_18964234	3.D.1.5.1
total_18965097	3.A.2.1.1
total_18968411	3.A.1.115.1
total_18981555	3.A.1.11.1
total_1898525	3.A.1.16.2
total_18997229	3.A.1.6.1
total_19003060	3.A.1.16.3
total_19006553	3.A.1.2.2
total_19006554	3.A.1.2.2
total_19010235	9.B.42.1.1
total_19016248	2.A.23.1.3
total_19019246	2.A.23.1.3
total_1902059	3.A.1.1.3
total_19022393	3.A.6.2.1
total_1903035	2.A.1.14.3
total_1903123	3.A.1.11.2
total_19035229	3.A.1.14.14
total_19036646	2.A.80.1.1
total_19041008	3.A.1.9.1
total_19061409	8.A.7.1.1
total_19072410	5.B.5.1.1
total_19079837	3.A.2.1.1
total_19088516	3.A.15.2.1
total_19092181	3.A.1.3.18
total_19094178	3.A.1.4.4
total_19098149	3.A.6.3.1
total_191015	3.A.5.2.2
total_19102218	3.A.1.5.21
total_19107908	3.A.1.103.1
total_19108731	3.D.4.5.1
total_19112234	3.A.1.125.1
total_19118318	3.A.6.2.1
total_1913931	3.A.1.4.1
total_19140683	3.A.1.1.6
total_19140684	3.A.1.1.3
total_19140685	3.A.1.1.3
total_19140686	3.A.1.1.3
total_19142026	3.A.1.125.1
total_19154496	3.D.4.4.2
total_19155188	3.A.15.3.1
total_19176331	3.A.1.103.1
total_19180178	3.A.5.2.2
total_19183464	3.A.6.2.1
total_1918401	3.D.1.5.1
total_19185143	3.A.1.5.11
total_19185916	1.A.8.3.1
total_19190172	9.A.34.2.1
total_19196475	3.A.1.3.8
total_19196526	3.A.1.17.4
total_19197739	3.A.11.2.1
total_19202989	3.A.15.2.1
total_1921131	2.A.1.56.1
total_19222017	3.A.1.103.1
total_19223937	3.A.1.6.1
total_19227960	1.B.12.4.1
total_1924824	3.A.1.132.2
total_19262033	3.A.1.5.27
total_19266940	3.A.5.1.1
total_19273536	3.A.1.125.1
total_19280735	3.A.1.2.2
total_19282499	2.A.23.1.3
total_19299787	3.A.1.1.34
total_19312777	3.A.1.103.1
total_19313072	3.A.1.3.19
total_19328143	3.A.1.5.27
total_19349129	3.A.1.16.1
total_1934950	3.A.1.5.27
total_1934951	3.A.1.5.27
total_19350654	3.A.1.3.4
total_19362668	3.A.1.107.1
total_1936510	3.A.1.103.1
total_19366285	9.B.14.2.3
total_1937021	1.A.30.2.1
total_1937220	3.A.1.16.1
total_19378036	3.A.1.1.3
total_19379363	3.A.1.3.8
total_19383921	3.D.4.5.1
total_1938998	3.A.1.3.4
total_19395504	3.D.1.2.1
total_19396871	2.A.14.1.2
total_19401702	2.A.25.1.4
total_19402974	3.A.2.1.2
total_19404536	3.D.1.2.1
total_19420151	3.A.1.5.11
total_19427721	3.A.1.1.3
total_19431527	3.A.1.6.3
total_19440008	3.D.1.6.4
total_1944161	3.A.1.12.3
total_19444050	1.B.42.1.2
total_19454199	1.B.33.1.4
total_19460454	3.A.1.12.10
total_19461591	3.A.1.7.1
total_1946774	2.A.1.3.23
total_19471572	5.A.3.4.1
total_19480174	3.A.2.1.1
total_1948930	3.A.1.2.10
total_19491307	1.A.30.1.1
total_1949277	3.A.1.4.5
total_1949554	3.A.1.6.2
total_19498712	3.A.1.3.4
total_19506592	3.A.1.16.1
total_19509106	3.A.15.2.1
total_19510989	3.A.1.3.8
total_19514369	3.A.6.2.1
total_19526719	3.D.1.3.1
total_19533799	3.A.1.16.1
total_1953380	3.A.1.11.1
total_1953834	2.A.1.1.32
total_1954213	9.A.34.1.1
total_19567170	3.A.15.1.1
total_19569655	3.A.1.9.2
total_19571064	3.A.1.6.3
total_19571065	3.A.1.6.3
total_19581346	3.A.1.1.34
total_19581551	3.A.1.3.18
total_19596326	5.A.3.1.2
total_19602914	3.A.1.6.1
total_19612193	3.A.15.2.1
total_19612685	3.A.15.2.1
total_19615555	5.A.3.1.1
total_19620684	2.A.23.1.3
total_19623023	3.A.1.1.34
total_19627247	3.A.1.5.20
total_19633861	3.A.1.7.1
total_19636427	2.A.6.1.4
total_1964676	2.A.53.4.1
total_1964678	2.A.19.2.7
total_19649520	3.A.1.1.22
total_1965717	9.A.34.1.1
total_19657951	3.D.1.6.1
total_19671904	1.B.22.2.1
total_19678410	3.A.1.7.1
total_19680694	3.A.1.122.1
total_19680958	3.A.1.1.3
total_19682886	3.A.15.2.1
total_19692033	2.A.6.2.11
total_19697245	3.A.1.12.10
total_19697246	3.A.1.12.4
total_19698309	3.A.1.3.8
total_1970310	3.A.15.3.1
total_19712779	3.A.1.11.3
total_19714999	3.A.1.5.21
total_19722853	3.A.1.3.10
total_19725109	5.A.3.4.1
total_19726007	2.A.1.14.3
total_19729496	3.A.1.14.5
total_19739587	2.A.1.14.2
total_19740686	3.A.1.3.19
total_1975591	3.D.3.3.1
total_19758947	3.A.1.27.1
total_19765536	3.A.1.7.1
total_1977155	3.A.1.2.2
total_1977397	3.A.1.3.19
total_19777338	3.A.1.5.11
total_1979406	3.A.1.14.5
total_19794504	3.A.1.15.7
total_19806754	3.A.1.16.1
total_19811697	1.B.42.1.2
total_19826163	3.A.1.7.1
total_19827345	3.A.1.7.1
total_19834305	2.A.1.35.2
total_19834739	3.A.1.3.19
total_1984559	3.A.15.2.1
total_1985305	9.A.34.2.1
total_19855845	3.A.1.15.7
total_19865555	1.B.42.1.2
total_19866492	3.A.1.1.16
total_19872193	3.D.1.5.1
total_19872943	3.A.1.3.2
total_19879414	3.E.2.1.1
total_19879945	3.A.1.6.2
total_19882663	9.A.10.2.2
total_19882795	3.A.1.3.8
total_19882798	3.A.1.3.8
total_19887330	3.A.1.139.1
total_1989218	3.A.1.7.1
total_1989219	3.A.1.7.1
total_1989228	3.A.1.7.1
total_19904501	3.A.1.125.1
total_19914910	3.A.6.2.1
total_1991726	3.A.1.6.2
total_1992045	3.A.1.1.3
total_1992046	3.A.1.1.3
total_19925052	3.A.1.2.9
total_19925065	3.A.1.125.1
total_19930913	3.A.1.6.3
total_19936735	9.B.30.1.1
total_19939209	3.A.1.3.8
total_19939707	3.A.1.7.1
total_19940114	3.A.1.3.8
total_19951697	3.A.1.121.4
total_19964451	9.B.42.1.1
total_19974601	3.A.1.12.4
total_19985653	3.A.1.16.3
total_19985654	3.A.1.16.3
total_19991834	3.A.1.12.3
total_19998952	3.A.1.102.1
total_20009448	1.B.42.1.2
total_20016495	3.A.1.14.14
total_20025243	3.D.1.2.1
total_2002563	3.A.1.7.1
total_20025667	3.A.1.14.5
total_20026572	3.A.1.5.27
total_20028421	3.A.1.115.1
total_2002862	1.B.42.1.2
total_20037145	3.A.1.7.1
total_20038235	3.A.2.1.1
total_2004300	3.D.4.4.1
total_20046796	3.A.1.11.2
total_20048222	3.D.1.3.1
total_20051316	3.A.1.6.1
total_20054683	3.A.1.2.16
total_200650	3.A.1.11.2
total_20069196	2.A.63.1.1
total_20069197	2.A.63.1.4
total_2007143	3.A.1.6.1
total_20079313	3.A.1.120.6
total_20082275	5.A.3.1.1
total_20107259	2.A.23.1.6
total_20110136	3.A.1.9.1
total_20114023	2.A.56.1.2
total_20120101	3.A.1.6.1
total_2012284	2.A.1.42.1
total_20130009	3.A.1.3.19
total_20130631	3.A.1.9.2
total_2013803	3.A.1.8.1
total_20138929	3.A.1.6.2
total_2014662	3.A.6.2.1
total_2014906	3.A.1.3.15
total_20151166	3.A.1.3.5
total_20155834	3.A.1.3.19
total_2016695	2.A.1.59.2
total_2016824	2.A.1.2.26
total_20177244	3.A.1.6.1
total_201850	9.B.42.1.1
total_20187	2.A.1.6.8
total_20194406	2.A.1.6.3
total_2020056	3.A.1.11.1
total_2020628	3.A.1.7.1
total_20214254	3.A.1.3.2
total_20219728	3.D.1.6.1
total_20230088	3.A.1.6.1
total_20238979	3.A.1.27.3
