Query_id	TC_number
total_2772944	3.A.1.5.3
total_2776100	3.A.1.4.3
total_2776719	3.A.1.16.2
total_2779317	3.A.1.1.22
total_2779661	3.A.1.5.20
total_2780122	3.A.15.1.1
total_2780214	3.A.1.5.21
total_2780957	3.A.1.1.3
total_278146	8.A.8.1.1
total_2781727	3.A.1.4.6
total_278659	3.A.15.3.1
total_2786717	3.A.1.11.2
total_2786896	8.A.8.1.1
total_2786905	2.A.23.1.3
total_2787026	3.A.1.7.1
total_2787027	3.A.1.7.1
total_2788335	9.A.34.1.1
total_2789577	3.A.1.12.11
total_2789578	3.A.1.12.3
total_2789752	9.B.42.1.1
total_2789918	3.A.1.7.1
total_279278	2.A.55.2.4
total_2794026	3.A.1.1.22
total_2795738	3.A.1.105.3
total_2795866	3.A.15.1.1
total_2795995	9.A.34.2.1
total_279715	3.A.1.3.8
total_2797671	3.A.1.122.7
total_2798673	3.A.1.6.1
total_279868	3.A.1.5.11
total_2799926	3.A.1.2.4
total_2802881	3.D.1.3.1
total_2803390	1.B.42.1.2
total_280405	3.A.1.5.13
total_2804468	3.A.7.4.1
total_2804859	3.A.1.5.20
total_2806284	3.A.7.15.1
total_2806444	3.A.1.125.1
total_2807785	3.A.1.7.1
total_2808985	1.A.33.1.2
total_2809273	8.A.8.1.1
total_2809279	1.B.42.1.2
total_2810494	3.A.1.2.5
total_2810664	3.A.1.5.20
total_281117	3.A.1.16.2
total_2812845	3.A.1.1.32
total_2814583	3.A.1.4.1
total_2814787	3.A.1.4.6
total_2814788	3.A.1.4.1
total_2816580	3.D.1.5.1
total_2817320	2.A.1.4.3
total_2818789	3.A.1.5.2
total_281933	3.A.1.3.8
total_281934	3.A.1.3.8
total_2820125	2.A.89.1.2
total_282019	2.A.89.3.1
total_2824240	1.A.30.1.1
total_282456	1.B.42.1.2
total_2824697	3.A.1.1.10
total_2826526	3.A.15.2.1
total_282686	3.A.1.6.2
total_2826891	3.A.1.2.12
total_2827906	3.A.1.27.3
total_2828066	3.A.1.134.5
total_2828409	3.A.1.7.1
total_2828410	3.A.1.7.1
total_2828712	3.A.7.15.1
total_282924	3.A.15.2.1
total_2829774	3.A.1.120.6
total_2831899	3.A.1.2.17
total_2833101	3.A.1.103.1
total_283311	3.A.1.5.2
total_2834414	3.A.1.10.2
total_2834567	3.A.6.2.1
total_2834808	3.A.1.1.22
total_2834957	5.A.3.11.2
total_2834979	1.A.11.1.1
total_2835161	3.A.1.1.16
total_283550	1.A.33.1.2
total_2835543	3.A.1.122.2
total_28366	3.A.1.5.2
total_2837219	1.B.42.1.2
total_2837562	3.A.1.7.1
total_2837563	3.A.1.7.2
total_2839082	2.A.56.1.1
total_2840957	3.A.1.132.2
total_2841913	3.A.1.2.13
total_2843100	3.A.1.27.1
total_284358	3.A.1.5.2
total_284359	3.A.1.5.27
total_2843613	3.A.1.4.4
total_2845804	3.A.1.7.1
total_2847593	2.A.6.2.16
total_2848888	3.A.1.3.8
total_2849894	3.A.1.3.4
total_2849938	2.A.1.8.2
total_2850604	3.A.15.2.1
total_2851217	3.A.1.3.17
total_2851848	3.A.1.5.15
total_2853773	3.A.1.1.11
total_2855428	1.B.22.2.1
total_2856877	3.A.1.5.22
total_2856896	3.A.1.3.8
total_2857103	2.A.1.7.10
total_2861737	2.A.80.1.1
total_2862943	3.A.5.1.1
total_2862950	3.A.1.17.5
total_2864505	1.A.33.1.2
total_2865474	9.A.10.2.3
total_2867111	1.A.11.5.1
total_2867415	3.A.1.11.5
total_286759	3.A.1.5.24
total_286760	3.A.1.5.21
total_2868086	3.A.1.9.2
total_286941	3.A.1.3.4
total_286942	3.A.1.3.4
total_2869619	3.A.1.5.27
total_2869962	3.D.4.2.1
total_2871809	3.A.1.6.3
total_2873391	3.A.1.125.3
total_2878285	9.A.34.2.1
total_2878286	9.A.34.2.1
total_2879843	3.A.1.2.13
total_2879908	3.A.15.1.1
total_2880093	3.A.1.3.15
total_2880458	3.A.1.7.1
total_2881017	3.A.1.5.1
total_2881018	3.A.1.5.20
total_2882112	3.A.6.2.1
total_2883059	3.A.1.5.27
total_288345	3.A.1.27.1
total_2883802	3.A.1.6.2
total_2884663	2.A.1.1.32
total_2886388	1.A.33.1.2
total_2886570	3.A.1.27.4
total_2886951	3.A.1.1.3
total_2887209	1.A.33.1.2
total_2888250	2.A.63.1.1
total_2888525	3.A.1.5.19
total_288911	3.A.1.5.2
total_2889513	3.A.1.1.11
total_2890022	3.A.1.7.1
total_2890796	3.A.1.6.1
total_2891047	4.A.1.1.1
total_2891295	3.A.1.7.1
total_2892050	3.A.1.1.10
total_2892665	5.B.5.1.1
total_2892668	5.A.3.4.1
total_2894811	9.A.34.1.1
total_2894858	3.A.1.1.16
total_2896134	2.A.56.1.1
total_2896464	2.A.1.7.1
total_2896467	2.A.1.7.2
total_2896788	3.A.6.1.1
total_2898390	3.A.1.5.20
total_2898730	2.A.66.1.9
total_2899390	1.A.30.1.1
total_2899536	3.A.1.27.4
total_2901406	3.A.7.15.1
total_2902485	3.A.7.15.1
total_2903473	2.A.1.40.2
total_2905551	3.A.1.107.1
total_2907102	3.A.1.7.1
total_2909241	3.A.1.4.1
total_2909426	3.A.1.12.7
total_2910175	9.B.14.2.2
total_2910176	3.A.1.107.1
total_2910177	3.A.1.107.1
total_2910476	3.A.1.5.27
total_2910693	3.A.1.5.5
total_2910819	3.A.1.7.1
total_2911631	2.A.56.1.1
total_2912235	3.A.15.2.1
total_2913482	3.A.1.2.13
total_2914795	3.A.1.27.1
total_2917135	2.A.80.1.1
total_2917648	3.A.1.6.1
total_2919355	3.A.1.7.1
total_2920427	3.A.1.120.5
total_292057	3.A.1.115.1
total_2920954	9.B.14.1.2
total_2921280	3.A.1.8.2
total_2921326	3.A.1.122.3
total_292232	3.A.7.4.1
total_2922632	3.A.1.5.20
total_2923999	1.C.82.1.1
total_2924338	9.B.14.2.3
total_2924365	2.A.56.1.1
total_292489	3.A.6.2.1
total_292600	2.A.1.35.1
total_2926528	3.A.1.131.1
total_2927638	3.A.1.4.5
total_2928355	2.A.3.5.2
total_2929243	2.A.1.6.8
total_2931221	3.A.1.34.1
total_2931222	3.A.1.34.1
total_2931894	1.A.22.1.3
total_293457	3.A.1.11.2
total_293458	3.A.1.11.2
total_2935137	3.A.1.2.2
total_2936418	3.A.1.5.2
total_2937598	2.A.4.7.1
total_2939231	3.A.1.1.32
total_2940712	3.A.3.5.19
total_2941366	3.A.1.1.25
total_2942279	3.A.1.105.3
total_2942950	3.A.1.122.2
total_2943397	3.A.1.106.3
total_2944306	2.A.1.33.2
total_29446	1.A.8.2.1
total_294524	3.A.1.6.4
total_2945685	3.A.1.11.4
total_2946406	3.A.1.120.6
total_294709	3.A.15.1.1
total_2947912	3.A.1.5.11
total_2949967	3.A.1.5.12
total_2950343	3.D.1.6.4
total_2950503	3.A.1.105.1
total_2950581	3.A.1.5.1
total_2950918	3.A.3.6.13
total_2952709	9.A.19.1.2
total_2954323	2.A.6.2.17
total_2955148	9.A.34.2.1
total_2959047	3.A.1.4.1
total_296092	3.A.1.11.1
total_2961152	3.A.1.11.3
total_2961532	1.A.1.25.1
total_2962276	3.A.1.6.1
total_2962418	2.A.23.1.6
total_2963219	2.A.1.59.2
total_2963470	3.A.1.107.1
total_2966529	2.A.6.1.4
total_2970112	3.A.1.27.4
total_2971477	1.B.42.1.2
total_2971859	3.A.1.115.1
total_2972278	3.A.1.9.1
total_2972279	3.A.1.9.2
total_2973914	3.A.1.102.1
total_2974159	3.A.1.102.1
total_2974872	3.A.1.107.1
total_2974873	3.A.1.107.1
total_2975358	3.A.15.2.1
total_2975656	1.A.11.1.4
total_2976282	3.A.1.107.1
total_2978165	2.A.6.2.39
total_2978375	3.A.1.107.1
total_2979122	8.A.8.1.1
total_2979872	3.A.1.5.1
total_2980221	3.A.15.2.1
total_2980842	3.D.8.1.1
total_2984918	1.B.17.1.4
total_298534	3.A.1.5.21
total_2985801	3.A.1.5.4
total_2986548	3.A.1.11.2
total_2986956	3.A.1.122.2
total_2988846	3.A.1.27.2
total_2990724	3.A.1.5.20
total_2994947	2.A.1.6.8
total_2995929	2.A.23.1.1
total_2997119	3.A.1.4.1
total_2997129	3.A.1.27.1
total_299799	3.D.8.1.1
total_2998543	3.A.1.7.1
total_2998808	3.A.1.4.1
total_299919	3.A.1.3.19
total_3000066	3.A.1.2.1
total_3000310	9.B.42.1.1
total_3000717	3.A.1.106.2
total_3002779	2.A.51.1.4
total_3004238	2.A.1.3.23
total_3004561	3.A.3.7.1
total_3004562	3.A.3.7.1
total_3004856	3.A.1.11.2
total_3004911	2.A.19.2.7
total_300640	3.A.15.2.1
total_3006683	1.A.30.1.1
total_3007162	3.A.1.2.16
total_3010259	1.A.8.2.1
total_3014322	1.B.42.1.2
total_3015464	3.A.1.7.1
total_3015584	2.A.1.7.2
total_3018632	3.A.1.7.1
total_301878	2.A.6.2.25
total_301881	1.B.33.1.4
total_302071	3.A.1.11.2
total_302074	3.A.1.11.1
total_3021289	3.A.1.103.1
total_3021611	2.A.1.6.2
total_3021655	2.A.1.6.8
total_302239	3.A.1.8.1
total_3022496	2.A.1.8.12
total_3022985	3.D.1.3.1
total_3023574	3.A.1.7.1
total_3023575	3.A.1.7.1
total_3024573	3.A.1.3.14
total_3025323	3.A.15.1.1
total_3027259	2.A.23.1.3
total_3027992	3.A.1.110.1
total_3028819	3.A.1.105.3
total_3029253	3.D.1.2.1
total_3029255	3.D.1.1.1
total_3029257	3.D.1.5.1
total_3029263	3.D.1.2.1
total_3029453	3.E.2.1.1
total_3029571	3.A.1.5.17
total_3031769	2.A.56.1.1
total_303199	3.A.1.3.8
total_3033174	3.A.1.1.20
total_3034021	3.A.1.5.20
total_3034022	3.A.1.5.20
total_3034071	3.A.5.1.1
total_3034571	2.A.1.14.3
total_3034752	3.A.1.8.2
total_3034753	3.A.1.6.1
total_3035122	5.A.3.10.1
total_3035540	3.A.1.6.4
total_3035812	3.A.3.7.1
total_3035813	3.A.3.7.1
total_3035814	3.A.3.7.1
total_303952	3.A.1.3.18
total_3041027	3.A.1.103.1
total_3044491	2.A.6.1.4
total_3044520	3.A.1.2.13
total_3047896	2.A.6.2.21
total_3049440	3.A.1.15.8
total_3050670	3.D.1.3.1
total_305340	2.A.33.1.1
total_3054901	2.A.63.1.3
total_3055821	3.A.1.5.20
total_3056863	3.A.1.5.27
total_3057607	3.D.1.5.1
total_3058590	3.A.15.3.1
total_3059252	3.A.1.17.1
total_3060154	2.A.55.2.4
total_3060240	3.A.1.5.22
total_3060802	3.A.1.6.1
total_3060950	3.A.1.5.1
total_3061750	3.A.7.15.1
total_3062179	3.A.1.11.6
total_3064941	1.A.30.2.1
total_3065582	1.A.30.2.2
total_3065728	3.A.1.7.1
total_3066049	1.A.8.3.1
total_3066541	3.A.1.5.12
total_3066542	3.A.1.5.20
total_3068802	3.D.1.2.1
total_3072213	3.A.1.16.1
total_3072873	3.A.1.9.1
total_3074639	3.A.1.2.7
total_3077390	3.A.1.5.22
total_3077391	3.A.1.5.20
total_3077474	2.A.6.2.16
total_3077861	3.A.1.7.1
total_3078038	3.A.3.7.1
total_3078772	3.A.1.19.1
total_3078990	3.A.1.103.1
total_3081064	3.A.1.4.4
total_3081249	3.A.1.1.10
total_308161	3.A.1.11.2
total_3081844	3.A.1.3.15
total_3083549	2.A.56.1.1
total_3084794	3.A.1.3.17
total_308599	3.A.1.4.1
total_3087184	3.A.1.4.3
total_309077	2.A.6.2.35
total_3090941	2.A.6.2.39
total_3093090	3.A.1.105.1
total_3093926	3.A.1.6.1
total_3095691	3.A.1.1.10
total_3095752	9.A.34.2.1
total_3095998	3.A.1.4.1
total_3096970	3.A.1.5.21
total_3097721	3.A.1.2.7
total_309774	3.A.1.5.19
total_3097743	3.A.1.6.1
total_3098215	3.A.3.7.1
total_3098216	3.A.3.7.1
total_3100722	3.A.1.131.1
total_3100941	3.A.1.5.11
total_3102541	3.A.1.27.1
total_3103631	1.B.33.1.4
total_3103687	3.A.1.5.20
total_310408	3.A.1.1.16
total_3105477	3.A.1.5.11
total_3110054	3.A.1.6.1
total_3111166	3.A.1.14.3
total_3111768	3.A.1.9.1
total_3112082	3.A.1.11.1
total_3118101	2.A.1.35.1
total_311938	3.A.1.106.1
total_3119406	2.A.55.3.2
total_3119518	1.A.30.1.5
total_312023	2.A.1.14.3
total_312024	2.A.1.14.3
total_3120442	1.B.42.1.2
total_3120816	3.A.15.2.1
total_3123978	3.A.1.5.27
total_3123979	3.A.1.5.27
total_3125599	3.A.1.3.10
total_3127001	3.A.1.3.6
total_3127003	3.A.1.3.10
total_3127080	3.A.1.105.1
total_3129548	3.A.1.5.20
total_3130632	3.A.1.16.1
total_3133093	3.A.1.105.3
total_3133207	1.A.2.2.2
total_3134500	3.A.1.11.3
total_3135635	2.A.80.1.1
total_3136794	3.D.1.5.1
total_3136795	3.D.9.1.1
total_3136796	3.D.1.3.1
total_31378	3.A.2.1.2
total_3138785	3.A.1.2.4
total_3139889	3.A.1.2.4
total_3143326	3.A.1.107.3
total_3143348	9.A.34.1.1
total_3143362	9.A.34.2.1
total_3143363	9.A.34.2.1
total_3144080	2.A.80.1.1
total_3144681	3.A.1.5.20
total_3146700	3.A.1.102.1
total_3147406	3.A.1.115.1
total_3147756	3.A.1.12.10
total_314806	2.A.63.1.3
total_314859	3.A.1.11.2
total_3150995	3.A.1.6.2
total_3151533	3.A.1.1.32
total_3152083	3.A.15.2.1
total_3152377	3.A.1.12.4
total_3154337	3.A.1.120.5
total_3157117	1.A.11.1.4
total_3158217	1.A.30.1.1
total_3158548	3.A.1.11.3
total_3158847	9.A.34.1.1
total_3159295	3.A.1.132.2
total_3161088	3.A.15.3.1
total_316204	3.A.1.9.1
total_3162413	3.A.1.5.20
total_3163327	2.A.1.6.3
total_3163894	2.A.1.6.8
total_3164936	9.A.34.1.1
total_3165647	3.A.1.2.4
total_316645	2.A.23.1.3
total_3166455	2.A.23.1.3
total_3166952	3.A.1.14.17
total_3167369	2.A.80.1.1
total_3167655	2.A.1.4.3
total_3167697	3.A.1.16.3
total_3168226	3.A.1.5.20
total_3168739	2.A.39.3.4
total_3169418	2.A.1.6.8
total_3170751	3.A.1.5.11
total_3172178	3.A.1.110.10
total_3172225	3.A.1.1.12
total_3173099	9.A.34.2.1
total_3173463	3.A.1.2.13
total_3173590	2.A.56.1.6
total_3173932	2.A.1.14.3
total_3174794	3.A.1.4.4
total_3178879	3.A.1.27.5
total_3179523	1.B.17.1.4
total_3179762	9.A.58.2.5
total_318074	3.A.1.103.1
total_3181943	2.A.6.2.14
total_3182679	3.A.1.11.1
total_3182831	3.A.1.1.24
total_3185166	3.A.1.7.1
total_3185167	3.A.1.7.1
total_3186997	3.A.1.125.1
total_3187703	3.A.1.27.3
total_3189180	3.A.1.103.1
total_318995	3.A.1.11.6
total_318996	3.A.1.11.1
total_318997	3.A.1.11.2
total_3190597	3.A.1.3.8
total_319125	1.A.30.1.3
total_3193040	8.A.1.6.2
total_3193841	3.A.1.105.1
total_3196051	1.B.33.1.4
total_3198115	3.A.1.27.1
total_3198379	3.A.1.3.4
total_3198380	3.A.1.3.19
total_320015	3.D.7.2.1
total_3201460	3.A.1.124.2
total_3202029	3.A.1.7.1
total_3202218	3.A.1.5.24
total_3202270	1.B.42.1.2
total_3202978	1.B.12.4.1
total_3204514	9.A.41.1.1
total_3204831	3.A.6.1.1
total_3204964	3.A.1.3.8
total_3206629	3.A.1.128.2
total_3206979	2.A.1.2.14
total_3207782	3.A.1.12.4
total_3209923	1.B.4.2.1
total_3210493	3.A.1.1.32
total_3211413	2.A.62.1.2
total_3212337	3.A.1.3.7
total_3212903	1.B.42.1.2
total_3214299	3.A.1.3.19
total_3215239	2.A.1.14.3
total_3216521	2.A.41.2.5
total_3217954	3.A.1.34.1
total_3218103	3.A.15.2.1
total_3218911	3.A.1.1.3
total_3219392	3.A.1.3.19
total_3219650	3.A.3.7.1
total_321990	9.A.10.2.2
total_3221785	2.A.56.1.6
total_3222121	3.A.1.1.3
total_3222239	2.A.1.29.3
total_3222929	3.A.1.1.5
total_3225786	3.A.1.3.19
total_3225787	3.A.1.3.19
total_3226770	3.A.1.6.1
total_3227283	3.A.15.2.1
total_322787	3.A.1.2.5
total_3228298	3.A.1.103.1
total_3228602	2.A.1.14.3
total_3228642	3.A.1.107.1
total_3229169	9.A.34.1.1
total_3229650	3.A.1.16.1
total_323041	3.A.1.7.2
total_323042	3.A.1.7.1
total_3231115	3.A.1.109.1
total_3232053	2.A.80.1.1
total_3234246	3.A.1.6.1
total_3234247	3.A.1.6.1
total_3234248	3.A.1.6.1
total_3234249	3.A.1.6.1
total_3235199	3.A.1.14.20
total_3236220	3.A.1.124.1
total_3236330	1.B.42.1.2
total_3236659	1.A.30.1.1
total_3236937	1.B.42.1.2
total_3237264	2.A.6.2.17
total_3239212	3.A.1.5.2
total_3239213	3.A.1.5.20
total_3241735	3.A.1.5.17
total_3243376	3.A.1.5.20
total_3243941	2.A.1.6.5
total_324403	3.A.1.103.1
total_3245867	3.A.1.15.8
total_3246245	1.B.42.1.2
total_3247188	3.A.1.5.20
total_3247706	3.A.1.106.1
total_3248988	3.A.1.7.1
total_3249472	3.A.1.103.1
total_3249763	3.A.1.6.2
total_3249932	3.A.1.132.2
total_3251364	9.A.58.2.5
total_3252818	3.A.1.3.19
total_3253123	2.A.1.8.11
total_3253418	3.A.1.11.3
total_3253494	3.A.1.6.5
total_3254230	3.A.1.5.21
total_3256908	3.A.1.17.2
total_3258583	3.A.1.1.25
total_3258790	3.A.2.1.1
total_3259237	3.A.1.27.3
total_3259407	2.A.1.3.17
total_3259505	3.A.1.109.1
total_3259768	3.D.1.6.4
total_3259822	3.A.1.17.2
total_3261256	3.A.1.17.5
total_3261400	2.A.1.3.10
total_3262734	3.D.2.2.1
total_3264020	3.A.1.17.2
total_3266892	3.A.1.4.5
total_3267052	3.A.15.2.1
total_3267053	3.A.15.2.1
total_326717	3.A.1.7.1
total_326718	3.A.1.7.1
total_3267186	3.A.15.2.1
total_3267454	3.A.1.125.1
total_3267522	3.A.1.5.27
total_3269227	9.B.14.2.3
total_3271840	3.A.1.122.1
total_3272006	3.A.1.11.2
total_3272046	3.A.1.3.10
total_3273908	3.A.1.103.1
total_3274775	3.A.1.5.20
total_3277881	3.A.15.3.1
total_327838	3.A.1.132.1
total_3279667	3.A.1.5.27
total_3280738	3.A.1.132.2
total_3281549	3.A.1.4.1
total_328221	1.A.30.1.5
total_3284101	3.A.1.11.3
total_3284953	3.A.1.1.22
total_3285493	3.D.1.2.1
total_3286209	2.A.80.1.1
total_3287105	2.A.7.1.4
total_3288679	2.A.33.1.2
total_328966	3.A.1.103.1
total_3290678	3.A.1.4.6
total_3293281	9.A.34.1.1
total_3293599	3.A.1.1.8
total_3296161	3.A.1.2.9
total_3296224	3.A.1.10.4
total_3296262	3.A.1.1.24
total_3297169	3.A.1.103.1
total_3297699	3.A.1.7.1
total_3297700	3.A.1.7.1
total_3297701	3.A.1.7.1
total_3298185	3.A.1.5.27
total_3298186	3.A.1.5.27
total_3298187	3.A.1.5.27
total_3298749	3.A.1.2.9
total_3299145	3.A.1.15.10
total_3299146	3.A.1.15.10
total_329920	3.A.6.2.1
total_3299567	3.A.1.1.24
total_3299570	3.A.1.1.32
total_3299630	3.A.1.7.1
total_3300277	3.A.1.122.2
total_3300478	3.A.1.105.1
total_3302986	3.D.1.2.1
total_3303438	3.A.1.107.1
total_3303439	9.B.14.2.2
total_3303519	9.B.31.1.1
total_330526	3.A.1.4.1
total_3305934	9.A.34.1.1
total_3306051	3.A.1.5.15
total_3306353	3.A.1.3.2
total_3307716	3.A.1.1.20
total_3308056	9.A.34.1.1
total_3308881	1.B.42.1.2
total_3309308	3.B.1.1.2
total_3310580	3.A.1.2.5
total_3310581	3.A.1.2.5
total_3311981	2.A.1.8.2
total_3312142	3.A.1.124.2
total_3312822	3.A.15.2.1
total_3312869	3.A.1.11.2
total_3312977	3.A.1.3.19
total_3314896	2.A.55.2.4
total_3315178	3.A.1.4.1
total_3317199	3.A.5.1.1
total_3318649	3.A.1.17.4
total_332020	3.A.1.6.1
total_332021	3.A.1.6.1
total_3321128	3.A.1.5.27
total_3322076	3.A.7.15.1
total_3323148	3.A.1.6.1
total_332638	3.A.1.5.27
total_3327280	9.A.34.1.1
total_3327936	3.A.1.4.1
total_3328507	3.A.1.2.13
total_3329998	3.A.15.1.1
total_3330679	3.A.1.5.15
total_3331143	3.A.1.16.3
total_3332427	2.A.56.1.1
total_3334902	3.A.1.4.6
total_3335125	3.A.1.16.3
total_3335276	3.A.1.3.8
total_333552	2.A.37.1.2
total_3336648	3.A.1.7.1
total_3337747	3.A.1.1.33
total_3337748	3.A.1.1.33
total_3338474	3.A.1.6.1
total_3341718	3.A.1.6.1
total_3343251	2.A.33.1.2
total_3343545	2.A.1.6.3
total_3344552	1.A.11.1.4
total_334649	3.A.1.103.1
total_3348379	2.A.19.2.7
total_3348413	2.A.1.35.1
total_3349722	3.A.1.11.1
total_3352315	2.A.1.8.8
total_3355931	3.A.1.4.1
total_3357939	3.A.1.2.13
total_3359918	3.A.1.1.23
total_3360450	3.D.4.7.1
total_3360859	3.A.1.1.22
total_3361825	9.A.8.1.4
total_3363875	3.A.1.105.2
total_3365379	3.A.1.4.5
total_3365715	3.A.1.3.4
total_3365825	3.A.1.12.10
total_3365987	3.A.1.3.8
total_3366978	3.A.11.2.1
total_3367715	3.A.1.4.1
total_3368874	1.A.11.1.4
total_3371255	2.A.6.2.12
total_3373480	3.A.1.120.5
total_3373616	2.A.6.3.1
total_3373809	3.A.1.4.2
total_3374279	9.A.34.2.1
total_3376804	2.A.1.2.26
total_337820	3.A.1.17.4
total_3379001	3.A.1.4.6
total_3379462	3.A.1.6.1
total_3381939	3.A.11.2.3
total_3381959	3.A.6.3.1
total_3383321	3.A.1.5.11
total_3383322	3.A.1.5.11
total_3383887	3.A.1.1.5
total_3384105	3.A.5.1.1
total_3385681	2.A.23.1.6
total_3386506	3.A.1.15.10
total_3387875	3.A.1.4.6
total_3387989	2.A.6.2.22
total_3392121	9.B.27.2.3
total_339503	2.A.7.1.3
total_3396396	9.A.41.1.1
total_3399533	3.A.1.3.4
total_3399534	3.A.1.3.19
total_3401762	3.A.1.5.11
total_3404521	1.A.8.9.1
total_3405655	3.A.1.125.1
total_3405801	2.A.1.8.11
total_3407716	3.A.1.7.1
total_3408365	3.A.1.4.5
total_340944	9.A.34.1.1
total_3411346	3.A.1.124.2
total_3412357	3.A.1.125.1
total_341453	3.A.1.8.1
total_3415055	3.A.1.5.11
total_3416366	3.A.1.11.2
total_3416809	3.A.1.6.4
total_3417001	3.A.15.2.1
total_3417002	3.A.15.2.1
total_3419293	2.A.56.1.1
total_3419865	3.A.1.122.3
total_3419877	3.A.1.105.1
total_3420279	2.A.63.1.1
total_3421503	3.A.1.5.15
total_3421663	3.A.7.15.1
total_3423727	3.A.1.11.6
total_3425901	9.A.34.1.1
total_3426633	3.A.3.7.1
total_3429723	3.A.1.4.4
total_3429924	3.A.1.1.23
total_3431952	1.B.42.1.2
total_3432389	3.A.1.5.11
total_3433810	9.B.14.2.3
total_3434256	9.B.14.2.2
total_3434257	3.A.1.107.1
total_3434258	3.A.1.107.1
total_3434459	3.A.1.103.1
total_343471	9.A.34.1.1
total_3435468	3.A.6.2.1
total_3436932	3.A.1.102.1
total_3440492	3.A.1.5.11
total_3441222	3.A.1.8.1
total_3442686	3.A.1.4.1
total_3443168	3.A.1.1.25
total_344362	3.A.1.4.1
total_3445127	3.A.1.1.20
total_3445555	9.A.34.1.1
total_3445558	3.A.11.2.1
total_3446970	3.A.1.11.1
total_3447154	3.A.1.5.19
total_3447155	3.A.1.5.12
total_3449331	3.A.1.5.18
total_3450310	3.A.1.120.6
total_3451777	1.A.23.3.1
total_3453078	3.A.1.5.11
total_3453628	2.A.80.1.1
total_3453662	3.D.1.2.1
total_3454304	3.A.1.5.27
total_3454445	3.A.1.4.6
total_3454542	3.A.1.11.2
total_3454887	3.A.1.4.1
total_3454888	3.A.1.4.1
total_3455086	3.A.5.2.2
total_3455775	2.A.53.8.1
total_3457334	3.A.1.122.2
total_3459100	3.A.1.3.8
total_3459212	5.A.3.2.1
total_3460529	1.A.30.1.2
total_3460694	3.A.1.17.2
total_3461063	3.A.1.6.5
total_3462758	3.A.1.5.2
total_3462947	3.A.1.1.11
total_3463567	3.A.1.27.1
total_3464981	2.A.6.2.9
total_3465567	2.A.1.14.3
total_3465774	3.A.1.11.2
total_3466021	2.A.1.6.6
total_3466023	3.A.15.2.1
total_3466027	2.A.1.14.3
total_3466497	3.A.1.3.10
total_3466665	2.A.7.22.1
total_3466804	2.A.23.1.3
total_3469177	3.A.1.27.5
total_346971	3.A.1.5.15
total_3470579	3.A.15.2.1
total_3470711	3.A.1.103.1
total_3472292	3.A.1.4.6
total_3472730	3.A.1.17.4
total_3473730	3.A.1.3.1
total_3473873	3.A.1.5.20
total_3474753	2.A.63.1.3
total_3475610	3.A.15.2.1
total_3476116	2.A.53.4.1
total_3476254	3.A.1.3.8
total_3479425	1.B.42.1.2
total_3479810	3.A.1.16.2
total_3480092	3.A.1.105.2
total_3480323	3.A.6.2.1
total_3480409	2.A.6.1.4
total_3480410	2.A.6.1.4
total_3480413	1.A.8.15.1
total_3480799	9.A.34.1.1
total_3480802	3.A.11.2.3
total_3480903	3.A.1.15.10
total_3481207	3.A.1.6.3
total_3481781	3.A.15.1.1
total_3484515	3.A.1.5.11
total_3487974	3.A.1.17.6
total_3488199	8.A.7.1.1
total_3488232	3.A.1.5.20
total_3488233	3.A.1.5.20
total_3488295	3.A.1.24.1
total_3489286	3.A.15.2.1
total_3490636	3.A.1.11.3
total_3491241	3.A.1.1.26
total_3491299	3.A.1.2.2
total_3491981	3.A.1.122.2
total_3492882	3.A.1.14.19
total_3493125	3.A.1.34.1
total_3493728	3.A.6.2.1
total_3494309	3.A.1.5.11
total_349584	3.A.1.1.16
total_3497451	3.A.15.2.1
total_3498329	3.A.1.120.6
total_3498968	3.A.15.3.1
total_3499301	3.A.1.122.2
total_3499536	3.A.1.15.1
total_3501464	2.A.1.2.26
total_3501590	3.A.1.6.1
total_3502899	3.D.1.2.1
total_3505831	3.A.5.1.1
total_3507135	2.A.1.56.1
total_3508237	1.B.42.1.2
total_3509704	3.A.1.7.1
total_3510592	3.A.6.2.1
total_3510869	3.A.1.3.9
total_3511282	3.A.1.7.1
total_3514479	2.A.80.1.1
total_351470	2.A.56.1.1
total_3515692	3.A.1.120.6
total_351598	2.A.21.7.2
total_3516030	2.A.23.1.2
total_3518280	3.A.1.5.25
total_3518791	3.A.1.5.11
total_3519210	2.A.1.6.3
total_3520135	3.A.1.3.10
total_3520700	2.A.6.2.39
total_3520701	2.A.6.2.39
total_3523610	3.A.6.3.1
total_3523705	3.A.1.3.19
total_3525773	3.A.15.3.1
total_3526298	3.A.1.6.1
total_3526680	3.A.1.27.3
total_3526681	3.A.1.27.3
total_3527704	3.A.1.27.1
total_3528553	3.A.15.2.1
total_3530683	3.A.1.3.9
total_3531125	3.A.1.3.9
total_3531316	9.A.34.1.1
total_3531448	3.A.1.122.6
total_3531665	3.D.8.1.1
total_3533398	3.A.1.1.10
total_3533438	3.A.7.15.1
total_3533468	3.A.1.1.22
total_3533492	9.A.34.1.1
total_3534656	3.A.1.16.2
total_353474	3.A.15.3.1
total_3534833	3.A.1.5.20
total_3535872	3.A.1.5.11
total_3538949	3.A.1.2.2
total_3539033	3.A.1.1.5
total_3539463	3.D.1.6.1
total_3539465	3.A.1.1.17
total_35395	3.A.1.2.5
total_3542051	3.A.1.16.1
total_3542052	3.A.1.16.3
