Query_id	Ko_id
total_17526162	K15654
total_17526663	K08676
total_17527169	K03116
total_17527616	K01533
total_17528098	K08850
total_17528534	K02169
total_175295	K03687
total_17529560	K12600
total_17529620	K00362
total_17530415	K03671
total_17530424	K08082
total_17530969	K13685
total_17531023	K02660
total_17531322	K05815
total_17531376	K13685
total_17531852	K11912
total_17532732	K12992
total_17533188	K01112
total_17533332	K00372
total_17533494	K04078
total_1753355	K07675
total_1753356	K07684
total_17533820	K01424
total_17534205	K01392
total_17534402	K00971
total_17534570	K02065
total_17534966	K15659
total_17534968	K07264
total_17535328	K00615
total_17535347	K02014
total_17535513	K14647
total_17535642	K12941
total_17536115	K02967
total_17536187	K07497
total_17536755	K07793
total_17536794	K13688
total_17536958	K00337
total_17537073	K02054
total_17537243	K07387
total_17537380	K00372
total_17538627	K15923
total_17538787	K08177
total_17538932	K02115
total_17539020	K08641
total_1753958	K15660
total_17540124	K08259
total_1754036	K03569
total_17540805	K02482
total_17541029	K00360
total_17541578	K03769
total_17541585	K04046
total_17541586	K00832
total_17542503	K01283
total_17542518	K01004
total_17543697	K01711
total_17544044	K01711
total_17544478	K04043
total_17545652	K09808
total_17545849	K03856
total_17546437	K03088
total_17546735	K08195
total_17546809	K00428
total_1754698	K11893
total_17547087	K08884
total_17547164	K02277
total_17547385	K01952
total_17548195	K00605
total_17548815	K15659
total_17548932	K01305
total_17548933	K13282
total_1754894	K03076
total_17548979	K02662
total_17549938	K00962
total_1755026	K02237
total_17550297	K02656
total_17550511	K01725
total_17550530	K13051
total_17550559	K13611
total_175506	K01183
total_17551076	K01744
total_17551191	K02794
total_17551220	K08574
total_17551576	K15634
total_17551679	K00362
total_17551749	K00688
total_17551889	K01266
total_17551942	K01283
total_17551944	K08256
total_17552056	K06954
total_17552094	K01916
total_17552404	K07497
total_17552701	K00261
total_1755314	K03101
total_1755370	K01322
total_1755400	K01802
total_17554903	K07793
total_17555503	K07390
total_17555819	K02004
total_17555837	K00057
total_1755612	K07181
total_17556314	K12686
total_17556446	K10125
total_17556892	K08884
total_17557001	K08676
total_17557022	K05841
total_17557161	K05366
total_17557298	K07708
total_17557468	K05998
total_17557502	K05396
total_17557961	K00928
total_1755813	K03654
total_17558227	K05772
total_1755868	K08161
total_17558735	K00641
total_1756025	K01392
total_17560704	K03406
total_17560807	K01297
total_17560898	K15675
total_17561240	K02487
total_17562674	K00666
total_17562690	K09820
total_17563007	K08191
total_17563064	K12897
total_17563072	K07062
total_17563350	K02017
total_1756342	K02680
total_17564209	K13275
total_17564277	K01297
total_17564326	K01501
total_17564382	K06168
total_17564613	K08995
total_17564937	K04780
total_17565062	K02536
total_17565300	K11069
total_17565764	K00265
total_1756679	K15431
total_17566809	K15634
total_17566906	K03544
total_1756697	K09667
total_17567411	K01784
total_1756746	K09970
total_17567844	K01053
total_1756901	K00428
total_17570019	K11689
total_17570115	K02650
total_17570233	K00344
total_17570495	K01415
total_17570496	K11527
total_17570573	K08082
total_17572080	K02672
total_17572667	K07497
total_17573036	K10943
total_17573084	K02280
total_17574180	K01295
total_17574204	K00285
total_17574275	K08177
total_17574815	K04561
total_17574892	K06861
total_17574944	K08676
total_17575331	K08082
total_17575355	K01043
total_17575376	K02419
total_17576300	K13598
total_17576500	K07637
total_17577027	K05364
total_17577054	K07799
total_17577189	K00261
total_1757742	K12410
total_17578928	K14369
total_17578967	K13487
total_1757919	K01652
total_17579428	K01392
total_17579649	K05994
total_1757976	K02065
total_1757990	K13002
total_17579975	K02032
total_17580065	K03769
total_17580857	K02221
total_17581067	K02660
total_17581466	K07708
total_17581655	K07646
total_17582132	K07180
total_17582256	K09971
total_17582495	K02849
total_17584005	K02490
total_1758420	K11891
total_17584487	K07497
total_17584680	K10227
total_1758546	K02065
total_17585475	K07262
total_17585494	K01533
total_1758585	K03522
total_1758586	K03521
total_17586350	K07497
total_17586352	K01256
total_17586433	K09919
total_17586598	K02280
total_1758671	K00936
total_17587093	K14335
total_17587471	K00162
total_17587843	K02106
total_17588567	K02048
total_1758888	K02433
total_17589067	K01317
total_1758925	K01400
total_1758968	K03737
total_17589765	K00748
total_17589777	K06883
total_17590318	K02073
total_17590458	K01419
total_17590531	K00368
total_17590630	K03768
total_17590743	K01953
total_17590929	K08676
total_17590948	K03217
total_1759198	K07774
total_17593210	K00372
total_17593366	K11103
total_17593475	K02412
total_17593492	K02004
total_17593824	K08884
total_17593875	K14986
total_17594065	K15318
total_17594067	K01436
total_17594316	K02012
total_17594551	K05814
total_17594915	K05846
total_1759572	K13409
total_175961	K07462
total_1759614	K02484
total_1759615	K07302
total_17596154	K06867
total_17597688	K08603
total_17597726	K04043
total_17598093	K00748
total_17598875	K15318
total_17598885	K12615
total_17598908	K08256
total_17599155	K08850
total_17599290	K02478
total_17599554	K00850
total_17599563	K11688
total_17599681	K15577
total_17599724	K07708
total_17599764	K11688
total_17599980	K01356
total_1760027	K05814
total_17600350	K00705
total_1760038	K13924
total_17600666	K07533
total_17600934	K01358
total_17601012	K02567
total_17601121	K01286
total_17601182	K08676
total_17601419	K02843
total_17601622	K00338
total_17601853	K02650
total_17602093	K07709
total_17603133	K01317
total_17603327	K00362
total_17603345	K15552
total_17603468	K02417
total_17603940	K02259
total_17604064	K01424
total_17604851	K04083
total_17604896	K01924
total_17604918	K01919
total_17605109	K10909
total_1760560	K08169
total_17605614	K08259
total_17605618	K08086
total_17605740	K03676
total_17606159	K01436
total_1760621	K13049
total_17606589	K12583
total_17606621	K09686
total_17606908	K02636
total_17607569	K02012
total_17608038	K01506
total_1760813	K00184
total_17608139	K04561
total_1760882	K09164
total_17608890	K15512
total_176090	K05946
total_17609838	K07762
total_17609844	K05366
total_17610116	K04780
total_17610482	K00948
total_17610866	K05365
total_1761093	K05367
total_17611796	K07658
total_17611832	K00057
total_17611948	K06894
total_1761203	K02482
total_17612662	K00970
total_17612798	K00266
total_1761290	K02004
total_17612999	K10001
total_17613393	K13005
total_17613421	K15923
total_17614322	K08884
total_17614841	K00937
total_1761544	K03671
total_17615600	K13584
total_17615758	K13049
total_17615761	K00366
total_17615932	K08603
total_1761654	K07710
total_1761655	K00117
total_1761664	K12583
total_17616874	K10440
total_17617006	K10190
total_1761707	K06901
total_17617080	K02575
total_17617218	K01467
total_17617354	K08194
total_17617544	K02487
total_17617575	K07497
total_1761765	K00376
total_1761785	K00605
total_17617925	K07749
total_17617969	K13685
total_17618523	K03568
total_17618833	K02527
total_17618854	K03385
total_17619057	K15975
total_17619614	K07497
total_17619728	K01903
total_17620066	K03673
total_17620532	K02598
total_17620709	K03110
total_17620973	K02527
total_17620979	K07140
total_1762185	K04065
total_17621869	K02556
total_17622240	K07497
total_1762303	K08995
total_17624272	K03305
total_17624440	K01278
total_1762453	K02065
total_17626108	K06857
total_17626203	K01258
total_17626263	K11618
total_17626524	K01412
total_17626625	K08884
total_17627847	K02049
total_17628004	K00850
total_17628192	K07778
total_17628202	K02010
total_17628350	K07636
total_1762891	K02014
total_17629018	K02412
total_17629813	K03555
total_17630411	K02065
total_17631392	K07261
total_17631531	K04042
total_17631558	K01657
total_17631655	K03772
total_17632395	K01687
total_1763245	K01969
total_17632594	K08223
total_17633174	K11893
total_17633406	K04749
total_17633494	K11688
total_17633691	K05516
total_17634114	K02113
total_17634330	K03563
total_17634481	K11688
total_1763458	K00820
total_17634668	K02113
total_17634786	K07814
total_17635119	K07659
total_17635704	K06402
total_1763587	K15358
total_17636266	K15576
total_17636324	K02517
total_17637169	K08884
total_17637271	K05807
total_17637272	K02668
total_17637594	K00335
total_17637750	K02849
total_17638144	K00034
total_17638431	K00332
total_17638447	K02108
total_17638787	K05966
total_1763895	K00948
total_17639333	K15654
total_17639621	K00370
total_17639854	K03101
total_17639871	K01744
total_17640111	K03769
total_1764038	K01425
total_17640390	K01053
total_17640594	K11103
total_17640600	K08162
total_17640614	K00721
total_17641017	K01295
total_17641357	K12989
total_17641419	K10535
total_17641471	K04078
total_17641500	K11527
total_1764200	K07376
total_1764212	K13598
total_17642932	K10547
total_17643572	K01783
total_17643995	K02667
total_17644169	K07264
total_17644441	K04013
total_17644453	K03568
total_17644549	K04078
total_17644567	K02484
total_17644640	K13589
total_17645334	K12370
total_17645509	K13598
total_17646004	K05557
total_17646015	K01673
total_1764703	K00362
total_17647062	K11689
total_17647107	K01744
total_17647430	K06999
total_17647431	K15511
total_17647722	K07646
total_17647803	K11712
total_17647981	K07776
total_17649033	K13276
total_17650058	K04065
total_1765042	K07178
total_1765067	K00423
total_17650919	K07391
total_17651135	K00340
total_17651184	K08303
total_17651658	K11720
total_17651820	K07494
total_17651942	K12685
total_17652053	K13993
total_17652117	K00024
total_17652765	K00261
total_17653287	K00937
total_17653318	K15655
total_17653399	K07638
total_17653953	K03668
total_17654323	K01933
total_17654766	K00261
total_1765482	K13694
total_17655057	K13985
total_17655611	K02419
total_1765629	K02004
total_17656465	K07689
total_17656614	K01424
total_17657128	K09816
total_17657129	K07677
total_17657343	K02486
total_1765736	K08884
total_17657535	K04780
total_17658672	K06861
total_17658685	K02653
total_17658688	K11381
total_17658824	K15358
total_17659152	K02053
total_17659493	K01425
total_17659907	K02487
total_17659908	K06597
total_17659972	K07333
total_17660011	K02004
total_17660100	K00853
total_176610	K02406
total_17662271	K00799
total_17663253	K07644
total_17663650	K05814
total_1766404	K02575
total_1766406	K00363
total_1766407	K00362
total_17664282	K03769
total_17664470	K01744
total_17665093	K02048
total_17665153	K11906
total_17666231	K13614
total_17666251	K02049
total_17666253	K10220
total_17666990	K00117
total_17667315	K11688
total_17667603	K09817
total_17668226	K13021
total_17668841	K08225
total_17669777	K02065
total_17670332	K10440
total_17670420	K08081
total_17670440	K02652
total_1767077	K01277
total_17670963	K07010
total_17671056	K02564
total_17671217	K13669
total_17671484	K07497
total_17671805	K01392
total_17672071	K02400
total_17672126	K07497
total_17672363	K00219
total_17672963	K08178
total_17673151	K13021
total_1767362	K05555
total_17674	K02048
total_17674321	K00996
total_17674475	K02573
total_17675215	K11076
total_17675290	K00423
total_17675304	K03549
total_17675428	K02666
total_17676945	K02400
total_17677242	K02483
total_17677520	K13591
total_17677694	K08677
total_1767830	K03521
total_17678532	K01673
total_17678661	K02849
total_17679135	K06888
total_17679994	K02564
total_1768002	K07010
total_17680831	K15987
total_17681042	K05788
total_17681184	K12369
total_1768162	K00936
total_17681668	K14375
total_17681719	K10190
total_17681720	K10189
total_17681900	K02015
total_17682039	K15923
total_1768228	K02012
total_17682693	K10004
total_17682713	K02490
total_17682726	K01276
total_17683072	K01281
total_17684196	K02527
total_1768420	K02667
total_17684203	K00748
total_17685162	K09810
total_1768560	K07263
total_17685952	K03672
total_17686047	K07263
total_17686718	K03701
total_17686762	K07793
total_17686773	K08884
total_17687039	K00786
total_17687510	K15659
total_17687706	K07667
total_17688247	K00265
total_17689205	K03761
total_17689283	K02057
total_1769085	K00832
total_17691077	K01444
total_1769117	K01997
total_1769119	K01995
total_17691975	K05914
total_1769233	K02008
total_17692637	K07264
total_17692836	K02450
total_17694009	K08850
total_17694689	K07798
total_17695017	K02005
total_17695363	K02065
total_17695546	K05281
total_17695547	K02670
total_17695772	K11896
total_17696048	K08776
total_17696299	K01971
total_1769638	K01278
total_17696916	K00632
total_1769760	K05813
total_17697809	K00824
total_1769799	K00946
total_17698942	K10004
total_17699199	K08227
total_17699413	K13688
total_1769961	K07091
total_17699833	K10440
total_17700263	K08479
total_1770029	K02841
total_177003	K07696
total_17700873	K01533
total_17700930	K07497
total_17700935	K02406
total_17701326	K11711
total_17701600	K03769
total_17702470	K07793
total_17702688	K02077
total_1770275	K08884
total_177034	K02012
total_17703804	K01181
total_17703825	K00540
total_17703942	K06901
total_17704007	K02030
total_17704066	K03783
total_17704070	K00721
total_1770475	K15387
total_17705088	K02660
total_17705223	K02564
total_17705579	K08259
total_17705677	K04780
total_17706510	K10125
total_17706546	K14672
total_1770668	K15599
total_1770676	K01001
total_17707010	K11712
total_17707293	K02658
total_17707294	K02659
total_17707827	K01625
total_17707872	K04079
total_17707878	K07284
total_17708229	K05365
total_1770867	K02305
total_1770889	K07462
total_17709214	K13816
total_17709492	K08227
total_17709866	K00937
total_17710627	K00114
total_17710900	K15655
total_1771109	K02277
total_17712144	K03772
total_17712296	K09667
total_17712467	K00631
total_17713271	K01736
total_17713331	K02651
total_17713451	K08177
total_1771366	K01809
total_177139	K10126
total_17714552	K01467
total_17715153	K02004
total_17715322	K02477
total_17715726	K02400
total_17716074	K03521
total_17716229	K09691
total_17716436	K03522
total_17716469	K06027
total_17716663	K03933
total_17717181	K13693
total_17717182	K13693
total_17717187	K02570
total_17717188	K02567
total_17717286	K00360
total_17718189	K02666
total_17718683	K02274
total_17718715	K00362
total_17719068	K02075
total_17719496	K02668
total_1771953	K01376
total_17719986	K06188
total_17720118	K03106
total_1772021	K13985
total_17720611	K03529
total_17721416	K13051
total_177218	K02057
total_17721808	K15876
total_17722062	K15738
total_1772216	K00908
total_17722210	K07692
total_17722298	K01284
total_17722464	K01627
total_17722625	K12574
total_17723031	K10545
total_17723032	K10544
total_17723100	K04774
total_1772348	K10188
total_1772349	K10189
total_17723496	K01238
total_1772350	K10190
total_17723608	K13685
total_17724215	K15358
total_1772424	K00128
total_17724339	K02471
total_17724537	K03769
total_17724775	K03770
total_17724883	K08177
total_17724893	K07391
total_17724894	K08307
total_17725376	K01414
total_17725473	K00936
total_17725644	K06207
total_17725914	K13587
total_17726028	K02477
total_17726116	K07137
total_17726314	K01304
total_17726638	K00633
total_1772684	K08884
total_17726941	K00874
total_17727362	K07705
total_17727438	K00437
total_17728066	K07263
total_17728279	K00208
total_17728301	K02556
total_17728437	K02658
total_17728698	K13688
total_17728888	K00362
total_17729416	K02066
total_17729676	K07803
total_17730053	K09700
total_17730717	K07647
total_1773089	K13589
total_1773112	K11912
total_17731267	K07793
total_17731383	K07798
total_17731946	K07696
total_17732348	K09181
total_17732576	K02065
total_17732724	K10004
total_17733076	K03294
total_1773366	K00426
total_17734368	K01628
total_17734492	K01813
total_1773456	K03797
total_17734986	K01950
total_17735023	K08884
total_17735138	K03598
total_17735461	K03767
total_17735771	K07651
total_17736036	K04079
total_17736204	K05365
total_17736495	K01501
total_17737254	K00587
total_177379	K01673
total_17737929	K00100
total_17738061	K15643
total_177381	K00615
total_17738179	K02622
total_17738599	K03071
total_17738893	K07387
total_17739142	K02012
total_17739143	K03285
total_17739462	K02049
total_17739605	K03671
total_17739694	K03521
total_17739727	K07508
total_17739840	K05555
total_17739891	K08082
total_17740021	K11074
total_17740656	K00743
total_17740763	K08884
total_1774086	K02014
total_17742295	K05838
total_17742453	K12369
total_1774336	K02674
total_17744295	K03770
total_17744722	K00936
total_1774474	K02674
total_17744778	K02302
total_17745178	K03294
total_17745594	K07217
total_17745636	K02470
total_17745713	K01730
total_17745745	K06867
total_17745851	K02668
total_17746188	K04013
total_17746349	K00313
total_17746363	K05367
total_17746646	K15659
total_1774694	K00748
total_17746945	K00185
total_17747677	K07390
total_17747961	K07390
total_17747962	K14335
total_17748518	K05838
total_17749156	K08483
total_17749567	K02037
total_17749826	K02109
total_1774988	K07261
total_17750205	K01425
total_1775027	K01950
total_17750987	K07704
total_17751236	K01414
total_17751496	K00261
total_17751983	K04763
total_17752309	K01341
total_17752709	K05914
total_17752949	K00404
total_17753148	K03169
total_17753725	K01356
total_17754598	K04773
total_17754642	K02653
total_1775471	K06402
total_17754749	K03771
total_1775498	K12994
total_1775500	K00754
total_1775503	K09691
total_1775504	K09690
total_17755433	K04079
total_17755770	K01744
total_17755857	K03701
total_17755870	K01950
total_17755968	K03769
total_17755976	K00356
total_17756152	K00360
total_17756252	K07011
total_17756296	K16044
total_17756314	K01730
total_17756436	K07793
total_17756658	K00936
total_17756747	K02406
total_1775682	K07638
total_17757096	K07264
total_1775717	K13688
total_17757443	K02568
total_17757746	K00874
total_17757832	K03522
total_17758007	K11688
total_17758030	K00721
total_17758152	K07652
total_17758526	K12600
total_1775871	K14652
total_17759029	K03522
total_17759407	K01358
total_17759897	K01190
total_17760300	K02266
total_17760589	K02112
total_17761081	K01278
total_17761107	K05561
total_17761875	K00033
total_17762000	K00266
total_1776227	K06148
total_17762970	K03582
total_17762997	K06920
total_17763072	K08651
total_17763631	K04079
total_1776386	K14519
total_17763936	K14987
total_1776394	K02527
total_17764204	K02058
total_17764505	K01283
total_17764937	K00899
total_17765222	K00631
total_17765629	K07793
total_17765800	K05555
total_17765903	K13993
total_17766460	K16011
total_17766696	K03521
total_17766859	K08884
total_17766889	K02406
total_17767038	K15551
total_17767039	K10831
total_17767237	K11688
total_1776726	K07720
total_17767722	K07637
total_1776784	K14673
total_17768492	K01423
total_17768497	K03629
total_17768848	K03737
total_17768896	K11103
total_17770303	K07151
total_17770462	K03522
total_17770976	K07217
total_17771054	K03408
total_17771161	K01709
total_17772304	K12542
total_17772543	K00680
total_17772663	K00372
total_17772736	K09667
total_17772796	K02657
total_17772823	K09691
total_17772832	K02441
total_17772853	K03673
total_17773322	K08161
total_17773482	K02547
total_17773545	K01768
total_17773926	K00677
total_17773940	K01201
total_17774311	K01011
total_1777478	K02020
total_1777564	K00936
total_17775717	K00117
total_17775878	K01340
total_17776378	K02670
total_17777372	K11103
total_17777514	K02037
total_17777518	K07657
total_17777525	K02477
total_17777526	K07704
total_17777532	K07667
total_17777535	K08194
total_17777541	K12685
total_17777769	K00605
total_17778379	K13896
total_17778598	K07775
total_17779016	K01112
total_17779104	K01414
total_1777928	K02315
total_17779396	K02406
total_17779412	K02558
total_17779554	K12984
total_17779668	K15654
total_17780156	K02049
total_1778027	K03772
total_17780292	K01283
total_17780366	K02280
total_1778066	K04078
total_17780857	K06155
total_17781104	K11717
total_17782029	K01623
total_1778209	K07243
total_17782221	K02527
total_17782314	K02194
total_17782497	K02004
total_17783177	K01507
total_17783352	K03671
total_17783358	K00540
total_1778411	K02030
total_17784234	K04780
total_17784356	K01715
total_17785075	K07263
total_17785663	K15660
total_1778609	K01425
total_17786670	K00036
total_17787328	K11900
total_17787454	K12989
total_17787843	K08884
total_17788468	K01415
total_17788688	K03762
total_17789159	K04013
total_17789442	K15660
total_17789460	K07677
total_1779003	K07390
total_17790500	K01791
total_17790844	K01031
total_1779092	K00449
total_17790962	K14205
total_17791431	K13895
total_17791782	K15387
total_1779186	K03168
total_17792186	K07799
total_177922	K08166
total_17792293	K03101
total_17793154	K12941
total_17793164	K00012
total_17793231	K02047
total_17793330	K01488
total_17793527	K02034
total_17794136	K03503
total_1779432	K15660
total_17794391	K08259
total_17795090	K02013
total_17795221	K00791
total_1779591	K03862
total_17796054	K05364
total_17796056	K02004
total_1779666	K03769
total_17797096	K00789
total_17797217	K03695
total_17797433	K01181
total_17797935	K10002
total_17798333	K02237
total_17798463	K13894
total_17798871	K15923
total_17799209	K06883
total_17799222	K03671
total_1779953	K00721
total_17800429	K07677
total_1780046	K07390
total_17800539	K11901
total_17800765	K04015
total_17801029	K07793
total_17801042	K01284
total_17801223	K13685
total_17801354	K12685
total_17801426	K02377
total_17801558	K03294
total_17802325	K00936
total_1780266	K02564
total_17803373	K05813
total_17803585	K12615
total_17803975	K01338
total_17804125	K03696
total_1780466	K03802
total_17804914	K09613
total_17805220	K03805
total_17805250	K11075
total_1780537	K07688
total_1780568	K15011
total_17805702	K04065
total_17805789	K00926
total_17805931	K02113
total_17805967	K15661
total_17806046	K02199
total_17806601	K16066
total_17806763	K02806
total_17806852	K03832
total_17806975	K11357
total_17808138	K00184
total_17808422	K14596
total_17808503	K00404
total_17808593	K00926
total_17808942	K03703
total_17809206	K08483
total_1780983	K00366
total_1780988	K08483
total_178101	K01278
total_17810258	K01840
total_17810540	K07708
total_17810933	K11927
total_17811009	K00366
total_17811246	K03885
total_17811325	K02564
total_17811400	K05813
total_17811402	K05814
total_17811479	K01744
total_17811757	K06330
total_17811831	K02199
total_17811886	K02527
total_17811995	K01840
total_17812187	K01264
total_17812666	K05838
total_17814042	K07091
total_1781448	K15862
total_1781453	K13892
total_17814765	K07636
total_17814804	K02038
total_17816217	K04516
total_17816653	K02487
total_1781755	K00341
total_17818045	K02052
total_17818389	K11689
total_17818434	K13614
total_17818526	K01206
total_17818626	K13893
total_17818849	K07712
total_1781894	K05816
total_1781895	K05815
total_1781896	K05814
total_17819065	K01295
total_1781908	K07263
total_1781978	K11072
total_1781979	K11070
total_17820270	K02484
total_17820602	K07667
total_17820603	K07646
total_17820644	K08641
total_17820769	K02670
total_17821522	K01890
total_1782169	K00118
total_1782170	K15532
total_17822184	K00721
total_17822476	K08084
total_17822497	K08161
total_178229	K13611
total_17823105	K07789
total_17823188	K09800
total_17823201	K07795
total_17823568	K05946
total_17823624	K07497
total_17823749	K00587
total_17823889	K00376
total_17824309	K01673
total_17824523	K08483
total_17825427	K02650
total_17825557	K08676
total_17826293	K07010
total_17826711	K00360
total_17827279	K11688
total_17827922	K08603
total_17828042	K03296
total_17828336	K03535
total_17828897	K08776
total_17829192	K07689
total_17829250	K00262
total_17829530	K01266
total_17829716	K08218
total_1782980	K05995
total_17830608	K11784
total_17831286	K00266
total_17831512	K02114
total_17831894	K13993
total_17832066	K06147
total_178322	K02111
total_1783278	K00705
total_17832934	K02574
total_17833646	K05365
total_178346	K03773
total_17834702	K04013
total_17834809	K02477
total_17835496	K01425
total_17835756	K13584
total_17836565	K02237
total_17836797	K07709
total_17836858	K02069
total_17837001	K00605
total_17837478	K03761
total_17837830	K13778
total_17838101	K07240
total_1783868	K01415
total_17838956	K02015
total_17839430	K08676
total_17839676	K07704
total_17840393	K02400
total_17840413	K00926
total_1784057	K02654
total_17840899	K02077
total_17840901	K11688
total_17840928	K11688
total_17840975	K02654
total_17841622	K11688
total_17841623	K11689
total_17841945	K00329
total_17841978	K02672
total_17842013	K01915
total_17842465	K08776
total_17842474	K04780
total_17842685	K01953
total_17843140	K06884
total_1784334	K01424
total_17843896	K13598
total_17846586	K08083
total_17846830	K12368
total_17846923	K10190
total_17847647	K02274
total_17847691	K05813
total_17848325	K03074
total_1784854	K02014
total_17848719	K07085
total_17849036	K13924
total_17849660	K02029
total_17849661	K02029
total_17850622	K01768
total_17851052	K08963
total_1785117	K00376
total_17851260	K10545
total_17851529	K07783
total_17851645	K08884
total_17851787	K07264
total_17852097	K03070
total_17852196	K11688
total_17853087	K02477
total_17853641	K09607
total_1785397	K07651
total_17854548	K00547
total_17854954	K10111
total_17855449	K02664
total_17855450	K02663
total_17855579	K13668
total_17855978	K07264
total_17856054	K03453
total_17856223	K12605
total_17856262	K01779
total_17856453	K13896
total_17857105	K07091
total_17857393	K07080
total_17857987	K00789
total_17858023	K01501
total_17858153	K01338
total_17858468	K03168
total_17859101	K00626
total_17859878	K00033
total_17859981	K00653
total_178603	K07148
total_17860633	K01113
total_1786142	K02806
total_17861587	K00936
total_17861607	K00343
total_17862206	K01283
total_17862685	K15778
total_17862775	K08082
total_17862811	K00118
total_17863021	K15659
total_17863099	K08261
total_17863584	K03676
total_1786372	K14584
total_17863801	K02038
total_17864207	K03521
total_17864208	K03522
total_17864346	K07497
total_17864615	K00019
total_17865057	K08884
total_17865061	K02477
total_17865249	K01744
total_17865324	K05658
total_17865515	K05520
total_17865932	K01392
total_1786601	K02843
total_17866063	K11688
total_17866359	K13668
total_17866387	K04080
total_17866606	K04079
total_17867083	K07639
total_17867085	K00748
total_17867274	K04079
total_17867337	K07710
total_17867446	K03857
total_17867625	K04078
total_17868210	K01181
total_17868369	K01711
total_17868474	K11749
total_17868721	K08083
total_17869683	K01783
total_17869750	K03832
total_17869817	K02412
total_17870374	K11927
total_17871823	K00260
total_17871929	K02841
total_17872332	K01322
total_17872488	K08261
total_17872797	K05788
total_1787292	K10125
total_17873006	K00030
total_17873834	K12370
total_17874259	K00337
total_17875487	K01738
total_17875488	K01423
total_17875683	K01112
total_17875799	K00362
total_17875988	K08282
total_17876320	K07796
total_17876466	K15577
total_17878785	K03412
total_1787892	K02242
total_17879365	K03284
total_1787944	K11444
total_17879656	K00358
total_17879660	K14375
total_1788019	K07262
total_17880293	K14335
total_1788068	K14670
total_17881209	K03762
total_17881326	K02652
total_17881327	K02669
total_17881328	K02653
total_17881981	K01424
total_17882319	K15659
total_17882483	K07689
total_17882811	K07376
total_17883935	K01487
total_17884108	K03771
total_17884528	K03671
total_17884630	K15551
total_17884649	K13021
total_17884699	K09808
total_17884710	K04079
total_17884826	K11689
total_17884872	K02674
total_17885088	K07658
total_17885975	K02056
total_1788709	K03701
total_1788710	K03652
total_17887326	K04079
total_1788790	K03671
total_17887966	K07264
total_17888526	K00034
total_17888712	K08173
total_1788894	K01425
total_17888971	K02013
total_1788942	K08083
total_1788951	K01501
total_17889637	K06985
total_17890194	K00114
total_17890453	K05366
total_1789097	K02503
total_17891228	K02274
total_17891428	K07708
total_1789297	K02377
total_1789355	K13924
total_17893924	K02574
total_1789457	K07025
total_17894987	K08776
total_1789506	K00001
total_17895224	K02237
total_1789566	K05516
total_17895964	K02482
total_17895965	K13599
total_17896882	K03469
total_1789766	K07696
total_17897834	K13419
total_17899205	K03701
total_17899310	K00119
total_1789939	K02453
total_17899445	K01966
total_17899511	K12984
total_17899663	K07644
total_17900499	K08177
total_17900501	K02016
total_17900848	K07663
total_17901017	K05996
total_17901392	K08082
total_17901589	K01423
total_17902262	K01419
total_17902370	K11896
total_17902426	K07386
total_17903909	K14189
total_1790432	K04079
total_17904903	K15011
total_17905124	K05994
total_17905319	K12941
total_17905674	K08177
total_17905735	K15654
total_17905834	K02653
total_17906037	K08139
total_17906548	K00036
total_17906619	K03210
total_17906624	K02075
total_17906889	K06147
total_17907361	K00936
total_1790776	K04759
total_17907957	K15675
total_17908228	K01625
total_17908674	K00067
total_17909011	K03521
total_17909038	K00425
total_17909349	K01301
total_17909728	K11527
total_17910183	K02653
total_17910359	K13589
total_17910943	K00372
total_17911365	K15642
total_17911656	K02662
total_17911919	K09696
total_17911920	K09697
total_17912007	K07460
total_17912250	K02058
total_17912694	K02487
total_1791277	K03521
total_17912792	K00837
total_1791283	K00053
total_1791303	K03703
total_17913528	K00333
total_17913533	K15387
total_17913611	K00335
total_17914850	K08884
total_1791543	K07709
total_17915469	K05814
total_17915484	K02045
total_17915493	K00936
total_1791556	K11688
total_17915707	K05970
total_17916488	K14375
total_17917339	K08884
total_17917599	K05946
total_1791762	K11075
total_17918105	K02077
total_17918639	K14742
total_17919466	K09553
total_17919558	K08282
total_1791968	K02482
total_1791969	K02481
total_1791970	K05794
total_17920737	K01341
total_17920866	K07088
total_1792091	K11527
total_17920974	K02664
total_17921006	K05516
total_17921259	K11749
total_17921666	K02278
total_17921974	K01132
total_17922491	K07082
total_17922851	K12995
total_17922994	K03694
total_1792307	K01415
total_17923323	K01338
total_17923680	K03671
total_17923709	K02066
total_17923710	K13051
total_17924342	K07044
total_17924540	K02047
total_17924754	K12583
total_17925718	K07778
total_179259	K02194
total_17925985	K08676
total_17927157	K00969
total_1792734	K13021
total_17927372	K01424
total_17927560	K04083
total_17928178	K07568
total_17928181	K15496
total_17928182	K15497
total_17928295	K09687
total_1792845	K13683
total_17928720	K03406
total_1792921	K12510
total_17929541	K15431
total_17929837	K07497
total_17929949	K04042
total_17931855	K00067
total_17932030	K08169
total_17932224	K12574
total_17932648	K01537
total_17932896	K07793
total_17933102	K07665
total_17933357	K07636
total_1793381	K13584
total_17934047	K03772
total_17934863	K04775
total_17934943	K07315
total_17935196	K05520
total_17935262	K00547
total_17935288	K00266
total_17935452	K15497
total_17935733	K00540
total_17936275	K01998
total_17936637	K03667
total_1793679	K01392
total_17936843	K07263
total_17936882	K07677
total_17936937	K06911
total_17938627	K12541
total_1793908	K02109
total_17939121	K00362
total_17939208	K03772
total_17939247	K03939
total_17939374	K02037
