Query_id	Ko_id
total_3578597	K02650
total_3578657	K02622
total_3578713	K02035
total_3579240	K04618
total_3579300	K12410
total_3579315	K00849
total_3579470	K00684
total_3579598	K15675
total_3579844	K05838
total_3580018	K01207
total_3580019	K01297
total_3580192	K05349
total_3580211	K15660
total_358043	K01322
total_3580431	K00936
total_3580766	K06971
total_3580827	K02409
total_3580993	K14415
total_358164	K07712
total_358165	K00936
total_3581650	K02337
total_3581695	K14058
total_3582267	K07787
total_3584376	K08679
total_3584734	K01338
total_3584749	K00286
total_3585249	K15460
total_3585328	K07010
total_3585413	K02803
total_3585441	K00784
total_358556	K03100
total_3585885	K05384
total_3585886	K00575
total_3585887	K03412
total_3586245	K04786
total_3586709	K02477
total_3586851	K01265
total_3587660	K14628
total_3588174	K00688
total_3588386	K03579
total_3588634	K02067
total_3588699	K02488
total_3589061	K00540
total_3589087	K01256
total_3589598	K00965
total_3589646	K06147
total_3589978	K11893
total_3590319	K15666
total_3591151	K03412
total_3591458	K03100
total_3591904	K03660
total_3593044	K04762
total_3593238	K12454
total_3594303	K00970
total_3594819	K07715
total_3595467	K03413
total_3595939	K02409
total_3596571	K15855
total_3596723	K07787
total_3596739	K03294
total_3597546	K03517
total_3597752	K01439
total_359836	K03768
total_3599000	K02527
total_3599020	K01647
total_3599256	K07588
total_359931	K05810
total_3599336	K01283
total_359954	K03426
total_359957	K00680
total_3599646	K11443
total_3599761	K01903
total_3599773	K03687
total_359991	K03799
total_3600504	K00639
total_360073	K01874
total_3601243	K03286
total_3601480	K12543
total_3601796	K02450
total_360232	K00773
total_3602329	K11893
total_3602492	K11293
total_3602641	K07568
total_3603036	K04084
total_3603219	K11900
total_3603487	K15395
total_3603771	K02563
total_360418	K04751
total_3604259	K12685
total_3604410	K03437
total_360477	K01990
total_36048	K03101
total_3605292	K05304
total_3605499	K02281
total_3605553	K04078
total_3606043	K12308
total_3606144	K15642
total_3606613	K09808
total_3606662	K00849
total_360701	K03767
total_3607447	K03770
total_3607632	K05555
total_3607896	K01438
total_3608536	K05838
total_3609040	K03088
total_3609910	K01876
total_3609991	K13612
total_3610542	K12984
total_3610828	K07114
total_3611283	K11927
total_3611391	K14058
total_3611628	K09014
total_3611629	K09014
total_3611982	K01952
total_3612828	K02401
total_361327	K00721
total_3613481	K15650
total_361385	K13584
total_3614054	K07045
total_361444	K12573
total_3614635	K02004
total_3614636	K02003
total_3614691	K12510
total_3614740	K01897
total_361476	K02454
total_3614993	K02005
total_3615014	K14987
total_3615109	K01104
total_3615253	K07487
total_3615605	K01838
total_3615906	K00936
total_3616502	K04082
total_3616738	K01258
total_3616992	K01289
total_3617004	K03769
total_3617062	K07685
total_3617696	K02655
total_361838	K02663
total_361840	K02665
total_361848	K02221
total_3618556	K02419
total_361926	K10563
total_3619637	K07796
total_3619684	K15358
total_3619685	K01881
total_3621046	K02890
total_3621082	K12615
total_3621104	K14987
total_3621194	K01838
total_362139	K01303
total_3621902	K02479
total_3621903	K03320
total_362203	K00676
total_362204	K01828
total_3622119	K01263
total_3622271	K06871
total_3622753	K02666
total_3622929	K01011
total_3623481	K01176
total_3624142	K01356
total_3624543	K14672
total_3624592	K01751
total_3624594	K02005
total_3624603	K01112
total_3625354	K00784
total_3625602	K04774
total_3626452	K05555
total_3626584	K01206
total_3626592	K04774
total_3626754	K03773
total_3627088	K04083
total_3627141	K04094
total_362778	K01491
total_3627815	K12573
total_3627923	K00756
total_3628228	K15660
total_3628365	K01552
total_3628739	K01354
total_3629366	K03767
total_3630140	K05516
total_3630440	K01269
total_3630580	K15725
total_3630795	K10697
total_3630849	K01295
total_3631041	K04075
total_3631063	K00185
total_3631225	K01289
total_363156	K03684
total_3632114	K11902
total_3632172	K12308
total_3632178	K12278
total_3632592	K04083
total_36326	K01304
total_3632682	K07114
total_3632708	K02487
total_363276	K09761
total_3632831	K00983
total_3634598	K15894
total_3634735	K00688
total_363506	K11896
total_3635094	K00974
total_3635156	K13611
total_3636283	K03536
total_3636598	K03821
total_3636878	K15670
total_3636894	K00615
total_363715	K00818
total_3637219	K01264
total_3637827	K03529
total_363822	K03100
total_3638901	K03071
total_3638953	K15431
total_3639240	K04080
total_3639250	K00763
total_3639288	K05521
total_3639835	K02450
total_364004	K01869
total_3640043	K00019
total_3640286	K02400
total_3641148	K00924
total_3641456	K01372
total_3641481	K01356
total_3641581	K10084
total_3641978	K03177
total_3642010	K01225
total_3642090	K13628
total_3642430	K00760
total_3642578	K07806
total_3642960	K12410
total_3643296	K03657
total_3643324	K01283
total_3644347	K01452
total_3644434	K01277
total_3644635	K15727
total_3644778	K04078
total_3645188	K01468
total_3645290	K01894
total_3645471	K07646
total_3645708	K00494
total_3645719	K04084
total_3645904	K08679
total_3646340	K02658
total_3646354	K05556
total_3646648	K01277
total_3646894	K04756
total_3646917	K03431
total_3646987	K04078
total_3647174	K15257
total_3647350	K13628
total_3648086	K07491
total_3648097	K16055
total_3648296	K00451
total_3648440	K02653
total_3648807	K05516
total_3648855	K01258
total_3650588	K07390
total_3650631	K05516
total_3651008	K02237
total_3651019	K03611
total_3651612	K03672
total_3652599	K08776
total_3652670	K04083
total_3653204	K12283
total_3653511	K01894
total_3653804	K02835
total_3653823	K06176
total_3654965	K03152
total_3655463	K01733
total_3655801	K01649
total_3655985	K13588
total_3655991	K03101
total_3656228	K00978
total_3656410	K02406
total_3656992	K03625
total_3657474	K02470
total_3657680	K02528
total_3657743	K05516
total_3658556	K02665
total_3658690	K00876
total_3659138	K02650
total_3659429	K12574
total_3659959	K07687
total_3660279	K03544
total_3660330	K12410
total_366048	K10026
total_366055	K04780
total_3660910	K00982
total_3660911	K07276
total_3661437	K03671
total_3662002	K05998
total_366256	K12599
total_3663407	K00851
total_3664150	K01679
total_3664559	K13614
total_3665287	K03832
total_3665703	K13924
total_3665899	K06131
total_3666335	K03650
total_3666446	K14672
total_3666898	K02670
total_3666921	K15642
total_3666963	K03536
total_3667355	K12308
total_3667533	K13584
total_3667696	K01000
total_3667909	K03294
total_3668698	K05520
total_3668699	K01299
total_3668852	K02450
total_3670004	K15656
total_3670609	K00763
total_3670636	K03413
total_3670671	K00986
total_3670748	K09162
total_3671001	K01142
total_3671732	K02421
total_3672032	K02485
total_3672056	K06950
total_3672058	K03116
total_3672059	K02433
total_3672134	K00883
total_3672136	K00035
total_3672219	K15660
total_3672334	K07560
total_3672772	K01179
total_367304	K01176
total_3673057	K00102
total_3673064	K02450
total_3674139	K03814
total_3674199	K01443
total_3674410	K03439
total_3675175	K01893
total_3675271	K02237
total_367557	K07659
total_3676575	K02651
total_367692	K10979
total_367693	K07443
total_367694	K08676
total_367703	K03768
total_3677417	K06917
total_3677526	K01190
total_3677796	K00694
total_3677799	K15726
total_367788	K15662
total_3677910	K03771
total_3678372	K02836
total_3679257	K09457
total_3679528	K00924
total_3680003	K00703
total_3680144	K01087
total_3680344	K03767
total_3680658	K00703
total_3681280	K10943
total_3681776	K07263
total_368215	K10011
total_3682247	K00612
total_3682764	K01392
total_3683039	K00883
total_3683283	K05516
total_3683451	K06885
total_3683552	K08587
total_3684863	K02658
total_3685981	K09457
total_3685989	K03530
total_3686231	K02450
total_3686405	K15655
total_3686493	K02014
total_3686626	K06883
total_3686725	K02656
total_3687237	K01281
total_3687246	K13832
total_3687861	K15257
total_3687862	K12454
total_3687863	K03412
total_3687864	K13924
total_3688056	K01265
total_3688357	K01520
total_3689001	K01317
total_3689021	K15726
total_3689241	K00974
total_3689445	K01266
total_3689570	K07335
total_3689776	K03771
total_3689907	K15659
total_3690276	K03092
total_3690388	K03671
total_3690843	K03536
total_3691296	K01937
total_369131	K03771
total_3691353	K11996
total_3691575	K00766
total_3691608	K03611
total_3691667	K03536
total_3692414	K03536
total_3692686	K11900
total_3692986	K14310
total_3692990	K03687
total_3692995	K01198
total_3693482	K03408
total_369387	K01266
total_369432	K00549
total_3694365	K11893
total_3694613	K00884
total_369472	K00975
total_3695068	K07669
total_369598	K02670
total_3696006	K08679
total_3696385	K14372
total_3696421	K15012
total_369665	K13584
total_3696783	K07568
total_3697110	K00684
total_369739	K00983
total_369742	K05304
total_3698242	K03536
total_3698474	K07405
total_3698777	K08282
total_3698955	K04078
total_3699656	K02474
total_3699691	K07170
total_3700	K10012
total_3700560	K00281
total_3701200	K09748
total_3701570	K01188
total_3701686	K01043
total_3701796	K01188
total_3702218	K02409
total_3702345	K02417
total_3702450	K07774
total_3702525	K15660
total_3702650	K00965
total_3702656	K07315
total_3703416	K00694
total_3703418	K02450
total_3703632	K03703
total_3703895	K02282
total_3703897	K12510
total_3703898	K12511
total_3704301	K01264
total_3704320	K02517
total_3704348	K00883
total_3704350	K00035
total_370436	K09458
total_3704523	K01419
total_3704812	K02221
total_3704859	K01356
total_3705123	K02556
total_3705124	K02557
total_3705341	K08738
total_3706069	K02470
total_3706144	K00575
total_3706145	K03412
total_3706722	K01872
total_3707201	K15921
total_3707547	K03088
total_3707688	K07405
total_3707909	K12410
total_3708013	K02664
total_3708405	K02259
total_3708473	K01448
total_3709222	K08309
total_3709571	K03320
total_3709806	K03216
total_3709969	K03687
total_3709973	K00812
total_3710325	K08963
total_3710409	K02658
total_3710791	K01212
total_3710822	K01175
total_3710834	K07047
total_3710958	K02199
total_3711335	K01829
total_3711398	K14415
total_3711399	K04043
total_3711616	K08884
total_3711632	K02676
total_3712087	K11991
total_3712236	K07798
total_3712396	K03584
total_3712415	K02343
total_3713651	K03671
total_3713878	K02666
total_3714312	K01423
total_3714727	K13584
total_3714812	K15257
total_3714970	K12373
total_3715353	K12287
total_3715399	K03673
total_3715401	K12686
total_3715591	K15660
total_3715642	K07304
total_3715662	K12510
total_3715663	K12511
total_3716745	K02005
total_3717001	K03183
total_3717062	K07027
total_3717231	K00849
total_3717353	K12600
total_3717676	K09903
total_371777	K06920
total_3717942	K04094
total_3718798	K04083
total_3719312	K09687
total_3719335	K15660
total_3719855	K02237
total_371989	K00100
total_3720389	K13613
total_3720581	K01494
total_3720998	K13049
total_3721933	K02666
total_3721998	K07478
total_3722089	K01265
total_3722501	K01356
total_3722564	K00684
total_3722915	K12574
total_3722958	K00946
total_372303	K01269
total_372335	K03320
total_3723902	K06015
total_3723987	K00226
total_3724074	K03672
total_3724346	K03086
total_3724555	K09020
total_3724678	K07533
total_3725470	K12941
total_3726581	K13614
total_3726739	K03536
total_3726756	K15387
total_3726948	K01362
total_3726984	K16011
total_3727054	K10011
total_3727105	K02803
total_3727612	K07588
total_3727692	K09457
total_3727780	K01684
total_3728055	K07796
total_372902	K00883
total_3729395	K01695
total_3729396	K03437
total_3730206	K09457
total_3730853	K12686
total_3730971	K00849
total_3731236	K01963
total_3731316	K00694
total_3731443	K00784
total_3731748	K00525
total_3731816	K01893
total_3732198	K11991
total_3733053	K08995
total_3733178	K00575
total_3733508	K01711
total_3733548	K07788
total_3733846	K01736
total_3734025	K05516
total_3734313	K04762
total_373454	K00075
total_373510	K03100
total_373512	K03595
total_37352	K02238
total_3735418	K01419
total_373554	K15650
total_3735722	K01286
total_3736351	K01297
total_3737364	K07290
total_373760	K12600
total_3737912	K03666
total_3738048	K03733
total_3738320	K07407
total_3739758	K15257
total_3739880	K15532
total_3739998	K13276
total_3740243	K12685
total_3740387	K12510
total_3740542	K02014
total_3740543	K01611
total_3740665	K01362
total_3741030	K00895
total_3741304	K06167
total_3741309	K00681
total_374137	K03671
total_3741822	K05350
total_3741970	K00688
total_374253	K01750
total_3743182	K03797
total_3743416	K13041
total_3743417	K14987
total_3743715	K12686
total_3743865	K03666
total_3744108	K03406
total_3744274	K12685
total_3744275	K01283
total_37443	K07011
total_3744922	K03628
total_3747351	K07588
total_3747411	K01919
total_3747715	K12941
total_3748344	K01787
total_3748354	K00974
total_374945	K06158
total_3749483	K03671
total_375005	K03216
total_3750061	K01238
total_3750304	K01952
total_3750467	K12511
total_3750678	K05555
total_3750758	K07798
total_3751293	K02487
total_375207	K00099
total_3752102	K15866
total_3753007	K00754
total_3753278	K00493
total_3753399	K08679
total_3753516	K02473
total_3753648	K04080
total_3753800	K00507
total_3754075	K00639
total_3754113	K04127
total_3754412	K01414
total_3754643	K02035
total_3754787	K15662
total_3755457	K03572
total_3755899	K01415
total_3756053	K00847
total_3756113	K02406
total_3756117	K12410
total_3756531	K01362
total_3756975	K13992
total_3756992	K13599
total_3756998	K01289
total_3756999	K01362
total_375729	K01277
total_3757440	K02654
total_3757462	K00694
total_3758985	K01188
total_3759251	K00052
total_3759318	K15257
total_375957	K15313
total_3760038	K06880
total_3760630	K00354
total_3761074	K00685
total_3761075	K01409
total_3761499	K06894
total_376269	K12308
total_3762764	K07497
total_3763133	K02653
total_3763139	K03926
total_3764956	K07405
total_376512	K01342
total_3765167	K07560
total_3765292	K00626
total_376543	K12686
total_3766497	K03433
total_3766498	K03432
total_3766511	K13924
total_3766749	K00965
total_376734	K02654
total_376770	K07010
total_376772	K12573
total_3768057	K01681
total_3768572	K08358
total_3768643	K08884
total_3769087	K03771
total_376909	K00554
total_3769134	K02401
total_3769198	K01362
total_3769600	K00075
total_3769825	K00860
total_3769826	K00957
total_3770310	K04078
total_3770506	K15654
total_3770903	K01264
total_3771003	K01178
total_3771355	K00688
total_3771725	K15467
total_3771870	K08234
total_3771880	K06880
total_377206	K12573
total_3772224	K02622
total_3772278	K00784
total_3772348	K05275
total_3773250	K03769
total_3773511	K02412
total_3773644	K13589
total_3773674	K03768
total_3774122	K11528
total_3774627	K12940
total_377499	K01619
total_377500	K00128
total_3775218	K15660
total_3775832	K00786
total_3775881	K15659
total_3775947	K03686
total_3776081	K01046
total_3776815	K14987
total_3776895	K03671
total_3777345	K04078
total_3777631	K03667
total_3777888	K12282
total_3777889	K02450
total_3778086	K07497
total_3778470	K00676
total_3778640	K15659
total_3779387	K03703
total_3779579	K08282
total_3779671	K05343
total_3779770	K02487
total_3780119	K01304
total_3780120	K07588
total_3780188	K02474
total_3780236	K05995
total_3780273	K03775
total_3782102	K03100
total_3782802	K00685
total_378286	K01787
total_3783418	K01392
total_3783572	K04077
total_3783675	K00494
total_3783686	K03722
total_3783711	K07391
total_3783861	K04082
total_3783907	K01750
total_3784163	K11900
total_378430	K00694
total_3784381	K00965
total_3784937	K02014
total_3784954	K07027
total_3784960	K02803
total_3785885	K00989
total_3785946	K02666
total_3786163	K08738
total_378662	K13992
total_3786718	K13487
total_3787171	K00135
total_378828	K00325
total_3788593	K05998
total_3789470	K00786
total_3789699	K03694
total_3790451	K02450
total_3790517	K04045
total_3790810	K01876
total_3791515	K00024
total_3791680	K06883
total_3792282	K00435
total_3792509	K03559
total_3792904	K02005
total_3793382	K02242
total_379346	K01654
total_3793620	K08083
total_3793765	K01452
total_3794090	K00694
total_3795066	K11907
total_3795108	K03437
total_3795116	K01409
total_379558	K03439
total_3795952	K08259
total_3795954	K07775
total_3796574	K02400
total_3797351	K11900
total_379828	K04751
total_3798309	K03771
total_3798349	K03101
total_3798612	K07806
total_3798703	K01955
total_3799097	K07405
total_3799723	K03683
total_3800314	K15897
total_380045	K01881
total_3800604	K00754
total_3801350	K01269
total_3801502	K07577
total_3801816	K14673
total_3802044	K01631
total_3803239	K07164
total_3803274	K03465
total_3803466	K00703
total_3803483	K13280
total_3804046	K02035
total_380406	K07263
total_3804525	K02665
total_3804526	K02666
total_3805644	K01845
total_3805675	K08574
total_3805731	K02278
total_3806396	K03400
total_38067	K00611
total_3806997	K01269
total_3807665	K03439
total_3807984	K08602
total_3809344	K02658
total_3809589	K02622
total_3810646	K04780
total_3811509	K06131
total_3811816	K01167
total_3812634	K00133
total_381277	K02400
total_3812989	K07007
total_3813304	K01277
total_381346	K06402
total_3813828	K00965
total_3813969	K14987
total_3814340	K00936
total_3814871	K15451
total_381553	K08776
total_3815698	K03574
total_3815813	K03408
total_3815862	K01061
total_3815984	K02337
total_3816047	K10770
total_3816148	K08679
total_3816273	K07114
total_3816374	K00837
total_3816528	K08282
total_3816718	K00965
total_3817140	K01262
total_3817253	K11103
total_3817429	K01286
total_3817591	K02477
total_3818130	K06921
total_3818158	K04028
total_3818335	K00762
total_3818397	K01126
total_3818897	K00820
total_3818956	K11443
total_3819207	K03771
total_3819487	K01452
total_3819570	K00684
total_3819708	K01414
total_3820091	K01271
total_382029	K01419
total_382067	K01361
total_3820906	K02653
total_3821028	K00554
total_3821773	K04044
total_3821950	K00884
total_3822465	K12373
total_3822612	K14058
total_3823623	K01151
total_3823624	K03088
total_3824181	K03611
total_3824312	K07798
total_3824856	K00145
total_3824920	K15977
total_3825049	K01235
total_3825732	K08084
total_3825734	K02654
total_38260	K08234
total_3826300	K01924
total_3826325	K14058
total_3826522	K02662
total_3826866	K03667
total_3826934	K01749
total_3827143	K12410
total_3827272	K07533
total_382741	K03665
total_3827633	K00697
total_3827824	K03666
total_3827875	K03092
total_3828179	K01639
total_3828282	K08773
total_3828311	K11900
total_3829572	K03437
total_382972	K01178
total_3830323	K14673
total_3830385	K15387
total_3831106	K07712
total_3831245	K16087
total_3831842	K07492
total_3832227	K07533
total_3832298	K15387
total_3832653	K03216
total_3833407	K03768
total_3833466	K02564
total_383379	K01759
total_383380	K03722
total_383409	K02666
total_3834197	K12410
total_3834380	K02651
total_3834524	K06168
total_3835212	K00282
total_383545	K13612
total_3835827	K00684
total_3835856	K09607
total_3835858	K02666
total_3835860	K02664
total_3835861	K02663
total_3835862	K02662
total_3836029	K03741
total_3836175	K01712
total_3837003	K02650
total_3837746	K03117
total_3837801	K01968
total_383789	K12340
total_3837931	K04094
total_3838070	K02654
total_3838111	K03687
total_3838141	K09607
total_383816	K01897
total_3838209	K03768
total_383822	K03772
total_3838421	K14415
total_3838807	K00965
total_3838828	K03684
total_3839234	K07687
total_3839270	K01791
total_3839311	K07798
total_3839398	K03294
total_3839546	K00928
total_3839842	K07106
total_3840398	K06180
total_3840796	K07261
total_3840874	K07665
total_3841040	K04078
total_3841232	K09458
total_3841233	K01657
total_3841811	K12510
total_3841817	K02278
total_3842480	K12618
total_3843402	K00108
total_3843418	K02666
total_3843450	K12600
total_3843756	K11991
total_3844056	K07442
total_3844154	K01971
total_3844397	K11936
total_3844612	K00207
total_3844613	K00024
total_3844744	K00979
total_3844745	K01937
total_3844968	K01188
total_3845438	K01897
total_3846124	K07796
total_3846733	K00809
total_3846841	K06894
total_384710	K09457
total_3847227	K09015
total_3847297	K15660
total_3847455	K02014
total_3847714	K07001
total_3847741	K01955
total_3847790	K15318
total_3848888	K05540
total_3849057	K02238
total_3849278	K00972
total_3849372	K13874
total_3849702	K02221
total_3849746	K12685
total_385094	K02450
total_3851362	K09539
total_3851768	K00703
total_3851890	K01400
total_3852219	K05555
total_385234	K03281
total_3852556	K02282
total_3852734	K07684
total_3853545	K00599
total_3854121	K07263
total_3854261	K01295
total_3854378	K07638
total_3854404	K11689
total_3854815	K03439
total_385517	K15660
total_3855324	K07713
total_3855685	K07533
total_3855933	K03654
total_3855990	K07478
total_3856431	K08738
total_3856835	K00248
total_3856897	K00120
total_3856957	K15643
total_3856976	K07264
total_3857189	K01593
total_3857297	K02654
total_3857298	K03437
total_3857505	K07407
total_3858482	K07262
total_3858802	K13612
total_3858839	K01639
total_3860117	K08679
total_3860207	K02409
total_3860840	K03771
total_3861379	K15641
total_386251	K01187
total_3863462	K07045
total_3864411	K02667
total_3864504	K04771
total_3864840	K12510
total_3864857	K00789
total_3864934	K00849
total_3864999	K09458
total_3865277	K04084
total_3866022	K15431
total_3866477	K07568
total_3866935	K00281
total_3867007	K13598
total_3867104	K12511
total_386732	K13487
total_3867661	K04080
total_3867726	K01166
total_3868284	K02660
total_3868627	K10817
total_3868651	K02280
total_3868717	K11752
total_3869014	K01928
total_3869689	K05995
total_3870103	K02535
total_3870109	K02242
total_3870121	K04094
total_3870125	K07709
total_3870127	K07712
total_3870134	K01419
total_3870135	K03667
total_3870236	K02654
total_3870544	K15655
total_3871066	K01760
total_3871214	K01362
total_3871215	K00676
total_3871216	K01362
total_3871218	K07568
total_3871226	K03474
total_3871566	K15660
total_3871618	K04786
total_3871763	K02377
total_3871930	K06287
total_3872119	K01975
total_387250	K02438
total_3872829	K03296
total_3872940	K01322
total_3873008	K00703
total_3873055	K07762
total_3873619	K01269
total_3873668	K12685
total_3873927	K11900
total_3874800	K07010
total_3875058	K02412
total_3875355	K03611
total_3876085	K01719
total_3876094	K15532
total_3876115	K01423
total_3876189	K01299
total_3876750	K00560
total_3878011	K03671
total_3878539	K13993
total_3878920	K13590
total_3879196	K00344
total_3879228	K12308
total_3879612	K06173
total_3879613	K00762
total_3879614	K03296
total_3879615	K12984
total_3879762	K03281
total_3880117	K08679
total_3880360	K05515
total_3880376	K07798
total_3881098	K02658
total_388167	K15907
total_3882299	K12686
total_3882895	K12685
total_3883247	K14162
total_3883786	K03217
total_3884196	K02014
total_388475	K12297
total_3884961	K03088
total_3885091	K10011
total_3885267	K07799
total_3885269	K01362
total_3885372	K03687
total_388545	K13730
total_3885609	K02237
total_3886852	K02275
total_3887100	K00547
total_3887835	K07798
total_3887900	K00990
total_3888049	K02221
total_3888148	K00012
total_3888380	K01266
total_3888681	K07568
total_3888972	K00283
total_3889109	K04046
total_3889237	K02221
total_3889275	K03640
total_3889338	K03216
total_3889442	K05516
total_3890555	K01893
total_3890877	K03536
total_3891190	K02282
total_389123	K04078
total_3891308	K04079
total_3891333	K02472
total_3891481	K09931
total_3891482	K04750
total_3891920	K12511
total_3892230	K04773
total_3892309	K03437
total_3892642	K01768
total_3893199	K03773
total_389340	K01273
total_3893524	K01452
total_3894334	K04618
total_3894457	K00684
total_3895	K01289
total_3895551	K02676
total_3895994	K14672
total_3896012	K01277
total_3896278	K00599
total_3896540	K08282
total_389661	K15311
total_3896955	K08884
total_3897034	K07533
total_3897126	K03723
total_389738	K07798
total_3898164	K03672
total_3898211	K00773
total_3898321	K00384
total_389892	K07788
total_390005	K00931
total_3900294	K02658
total_3900441	K03152
total_390098	K01756
total_3901597	K15441
total_3901628	K09137
total_3901905	K01423
total_390201	K00384
total_3902019	K07687
total_3902131	K04044
total_390277	K11893
total_3903304	K12510
total_3903305	K02282
total_3903572	K01709
total_3904661	K04091
total_3904667	K12574
total_3904730	K07258
total_3904781	K01166
total_3905225	K06937
total_3905376	K01277
total_3905481	K12287
total_3905799	K03770
total_390581	K11891
total_3906460	K07714
total_3907034	K12112
total_3907279	K01838
total_3907407	K14981
total_3907707	K00684
total_3907764	K07713
total_3907833	K01897
total_3908615	K07577
total_3908616	K03296
total_390899	K07152
total_3909475	K11178
total_3909590	K01361
total_3909611	K02282
total_3909762	K02556
total_391011	K00428
total_3910213	K01277
total_3910464	K02878
total_3910744	K01258
total_3910992	K07289
total_3911092	K03503
total_3911486	K07407
total_3911571	K06941
total_3911645	K00380
total_3912427	K00020
total_3912609	K12941
total_3912664	K07442
total_391448	K06917
total_391486	K00568
total_3915242	K02656
total_3915301	K14205
total_3915514	K07793
total_3915704	K07566
total_3915774	K03536
total_3915918	K00390
total_3916212	K01879
total_3916758	K02651
total_3917355	K03672
total_3917625	K12287
total_3917707	K15257
total_391797	K04078
total_3918457	K14475
total_3918603	K00621
total_3918817	K05555
total_3919372	K12308
total_3919765	K15660
total_3919940	K11991
total_3920138	K03611
total_392105	K00301
total_392145	K15642
total_3921522	K00974
total_3921630	K01277
total_3921975	K00820
total_3922020	K10773
total_3922149	K00945
total_3922608	K00975
total_3922708	K14981
total_3922771	K07560
total_3923758	K03770
total_3924038	K07058
total_3924188	K13276
total_3924356	K00135
total_3925067	K03774
total_3925636	K02564
total_3925865	K00114
total_3925965	K15358
total_3925966	K05968
total_3926152	K03783
total_3926802	K03769
total_392692	K00703
total_3927259	K09457
total_392734	K02474
total_3928344	K03412
total_3928511	K04762
total_3928846	K02485
total_3928847	K00936
total_3928857	K04078
total_392913	K06941
total_392915	K04078
total_3929383	K03152
total_392980	K06046
total_3930028	K01133
total_3930127	K01639
total_3930517	K07662
total_3931312	K03072
total_3932070	K05539
total_3932130	K02401
total_3932625	K14441
total_3932683	K15650
total_3932779	K06907
total_3932791	K01838
total_3932888	K15431
total_3932890	K09748
total_3933948	K04078
total_3933978	K07263
total_3934327	K01479
total_3934812	K06044
total_3935059	K02347
total_3935648	K01452
total_3936252	K15987
total_3937240	K02221
total_3937628	K15676
total_3938935	K11443
total_3939134	K07685
total_3939248	K03676
total_393963	K02487
total_3939687	K06180
total_3940210	K02419
total_3941098	K06139
total_3941169	K01971
total_3941303	K00540
total_3941532	K02237
total_3941795	K06879
total_3942522	K07687
total_3942784	K08300
total_3943395	K03832
total_3943468	K00983
total_3943485	K05304
total_3944035	K13611
total_3944502	K04771
total_394588	K07720
total_3946487	K07315
total_3946995	K01779
total_3947392	K01322
total_3947601	K02490
total_3948806	K03495
total_3948930	K06048
total_3949218	K15663
total_3949423	K02014
total_3950368	K03654
total_3950480	K02238
total_3950556	K03465
total_3950651	K03571
total_3950653	K05837
total_3950967	K03086
total_3951022	K03294
total_3951091	K03572
total_395138	K02670
total_3952783	K00287
total_3952787	K04763
total_3953130	K10773
total_3954152	K00075
total_3954554	K02409
total_3954608	K03724
total_3955032	K09973
total_3955034	K01878
total_3955037	K12511
total_3955250	K03577
total_3955901	K07787
total_3956225	K03767
total_3956227	K04080
total_3956906	K01758
total_3956965	K02600
total_3957240	K02237
total_3957441	K15441
total_3957651	K06155
total_3957780	K08676
total_3957792	K00166
total_3957924	K01515
total_3957945	K05515
total_3957949	K02488
total_3957950	K03770
total_3957953	K00936
total_3957972	K01362
total_3958033	K02453
total_3958070	K03071
total_3958507	K12511
total_3958508	K12510
total_3958727	K00599
total_3958962	K00380
total_3959073	K08964
total_3959158	K07386
total_3959528	K07478
total_3959953	K01611
total_3960531	K01654
total_3960577	K07462
total_3960933	K03470
total_3961681	K02411
total_3961787	K12308
total_3961883	K03611
total_3962060	K03771
total_3962175	K03177
total_3962521	K13614
total_3962592	K00921
total_396269	K12574
total_3962761	K07302
total_3963078	K13815
total_3963507	K01838
total_3964061	K00108
total_3964062	K11991
total_3964576	K00936
total_396459	K03672
total_3965495	K14370
total_39662	K02199
total_3966380	K10012
total_39664	K01409
total_3966598	K09457
total_3966681	K00884
total_3966745	K03797
total_3966772	K01188
total_3966868	K00627
total_3967097	K03671
total_3967172	K02280
total_3967565	K05566
total_396773	K15662
total_3967934	K11749
total_3968028	K02409
total_3968321	K02450
total_3968322	K12282
total_3968564	K00101
total_3968605	K00983
total_3969157	K15655
total_3969597	K07390
total_3969704	K12510
total_3969705	K12510
total_397024	K01585
total_3970694	K02014
total_3970753	K16066
total_3970849	K01867
total_3971431	K01258
total_3971774	K15679
total_3971889	K01199
total_397208	K04078
total_3972602	K02412
total_3972702	K01147
total_3973412	K02667
total_3973526	K00688
total_3973577	K04780
total_3974152	K02242
total_3974846	K15431
total_3975097	K00575
total_397571	K00832
total_3976171	K00599
total_3976451	K04084
total_3976517	K03071
total_3977072	K00684
total_397792	K03768
total_3978170	K04751
total_3978258	K00494
total_3978591	K00688
total_3978719	K10012
total_3978989	K03106
total_3979251	K03210
total_3979252	K03072
total_3979253	K03074
total_3979254	K00029
total_3979449	K02335
total_3979450	K13735
total_3979512	K08282
total_3979641	K03100
total_398004	K02500
total_3980209	K01198
total_3980798	K02656
total_3981305	K15328
total_3981524	K03684
total_3981641	K02669
total_3981742	K01138
total_3982440	K00694
total_3982828	K06920
total_3982852	K01299
total_3982879	K00694
total_3982997	K02409
total_3983498	K03530
total_3983562	K10112
total_3983618	K07712
total_3984018	K14981
total_3984452	K00575
total_3985631	K00466
total_3985935	K00965
total_3986535	K12686
total_3986687	K01635
total_3986755	K01921
total_3986960	K02656
total_3986964	K01338
total_3987165	K03770
total_3987640	K02412
total_3988115	K07261
total_3988128	K11689
