Query_id	Ko_id
total_2419740	K01039
total_2419894	K00370
total_2420041	K07149
total_2420986	K07004
total_2421135	K03817
total_2421902	K08997
total_2422043	K03521
total_242339	K02113
total_242340	K02109
total_242341	K02110
total_2425673	K06178
total_2426124	K02529
total_24267	K06892
total_2429061	K06447
total_2429778	K03973
total_2429884	K01926
total_2434849	K01926
total_2435452	K11105
total_2437531	K15635
total_2438595	K02883
total_2439452	K00426
total_2439965	K00426
total_2440041	K00265
total_2440282	K00329
total_2441085	K02297
total_2441604	K00162
total_2442322	K00013
total_244278	K00338
total_2445221	K00411
total_2445340	K01744
total_2446231	K03888
total_2447155	K00426
total_2448194	K02948
total_2448886	K14447
total_2449030	K03891
total_2449627	K02342
total_2449706	K02548
total_2449910	K02552
total_2450562	K10554
total_2450769	K00930
total_2451894	K00099
total_2452383	K01710
total_2452422	K03709
total_2453396	K03521
total_2453896	K03060
total_2457216	K02867
total_2457780	K00265
total_2459991	K00643
total_2461527	K02114
total_2463089	K01067
total_2463090	K04487
total_2465461	K04483
total_2466295	K01907
total_2466663	K02110
total_2466664	K02109
total_2469260	K02502
total_2469262	K00013
total_2469368	K14447
total_2470406	K05903
total_2470750	K03641
total_2470751	K03641
total_2471012	K03497
total_2472643	K01905
total_2474254	K02276
total_2476229	K10544
total_2476718	K02984
total_2480985	K15634
total_2482645	K01782
total_2482975	K09471
total_2483374	K02047
total_248345	K01744
total_2485049	K01752
total_2487112	K00371
total_2487156	K01424
total_2487493	K10907
total_2487956	K00224
total_2494189	K00262
total_2495618	K00426
total_2498268	K06024
total_2499022	K00926
total_2499348	K07144
total_2500772	K01803
total_2502457	K01222
total_2502569	K02109
total_2502734	K00405
total_2502969	K02300
total_2502970	K02299
total_2503119	K00411
total_2503452	K01424
total_2504663	K07246
total_2505005	K01075
total_2505213	K04038
total_2505214	K04039
total_2506201	K00371
total_2508382	K00170
total_2508484	K07738
total_2508620	K00845
total_2508879	K03497
total_2510109	K02109
total_2510110	K02110
total_2511544	K15510
total_2514261	K13057
total_2515665	K05847
total_2518823	K11840
total_2519017	K01512
total_2519230	K01507
total_2519985	K15905
total_2520466	K01070
total_2522726	K03887
total_2524269	K00343
total_2524727	K00287
total_2528329	K00265
total_2529716	K00109
total_2529728	K03577
total_2532373	K01868
total_2532693	K01896
total_2534795	K02026
total_2536267	K02217
total_2536855	K00332
total_2538853	K07736
total_253923	K02233
total_2539581	K15778
total_2539583	K00926
total_2540398	K03738
total_2544164	K01069
total_254451	K00370
total_2544926	K00145
total_2545957	K02108
total_2546237	K06951
total_255056	K00925
total_255057	K10610
total_255060	K03321
total_255061	K03469
total_2551053	K00127
total_2551372	K02529
total_2552005	K01470
total_2552861	K00411
total_2554024	K01507
total_2554031	K02109
total_2554383	K00544
total_255493	K01079
total_2555432	K05845
total_2555502	K00104
total_2556778	K02340
total_2557689	K02299
total_255923	K00411
total_2561001	K00366
total_2562809	K09823
total_2562824	K02112
total_2564299	K02108
total_2564646	K02300
total_2566053	K02026
total_2566727	K01867
total_256679	K05936
total_2566940	K06181
total_2567499	K00265
total_2568409	K02304
total_2569472	K00600
total_2571177	K01714
total_2572466	K00356
total_2572595	K02114
total_2574490	K02112
total_2574766	K00074
total_25748	K02109
total_2575009	K03179
total_2575431	K07091
total_2577713	K02047
total_2577844	K12541
total_2578140	K00822
total_2578306	K03438
total_25794	K01673
total_2579480	K08289
total_2582067	K01623
total_2584243	K00404
total_2584721	K00074
total_2586166	K02114
total_2588242	K02119
total_2589670	K10553
total_2589711	K00362
total_2590119	K07462
total_259105	K03521
total_2592445	K03580
total_2592643	K00265
total_2594836	K00368
total_259511	K02904
total_2596083	K02297
total_2596481	K00873
total_2597633	K02018
total_2597991	K01719
total_2598999	K01091
total_25996	K00926
total_2602012	K00340
total_2603918	K00332
total_2604012	K00265
total_2607671	K00338
total_2608427	K07727
total_2608774	K03790
total_260898	K12994
total_260907	K11005
total_260909	K00313
total_2609407	K02567
total_2610074	K03521
total_2611056	K11923
total_2613766	K10947
total_2616521	K03719
total_2616544	K13633
total_2616674	K03891
total_261672	K13542
total_261714	K00872
total_2617221	K02002
total_2618564	K00411
total_2623753	K03786
total_2625439	K01719
total_2628460	K07574
total_2628553	K15255
total_2628743	K00218
total_2629514	K02113
total_2629515	K02109
total_2629516	K02110
total_2630177	K02956
total_2631089	K01623
total_263116	K00339
total_2631186	K00023
total_2631356	K01778
total_2632707	K05590
total_2633773	K01580
total_2633834	K02121
total_2633866	K00145
total_2634679	K01465
total_2635560	K06181
total_2635916	K01653
total_2637909	K00339
total_2639914	K11407
total_2639961	K00334
total_2641240	K00286
total_2642179	K00404
total_2643682	K02548
total_2644674	K01479
total_2645394	K03366
total_2649006	K05837
total_2649127	K02965
total_265130	K00823
total_2651544	K03404
total_2655252	K03521
total_2655681	K00459
total_2658315	K11069
total_2660579	K01744
total_26610	K15223
total_2661334	K10917
total_2661695	K00926
total_2661720	K06204
total_2661775	K02340
total_2663076	K00330
total_2663555	K00404
total_266423	K03762
total_2667186	K00338
total_2667386	K03624
total_2668030	K03841
total_2670414	K11731
total_2671023	K02301
total_2675688	K00411
total_2675689	K00412
total_2676004	K03703
total_2676768	K06204
total_2678465	K01479
total_2680636	K12368
total_2681976	K15371
total_268203	K01420
total_2682783	K10917
total_2683261	K01908
total_2684050	K07104
total_2684051	K02855
total_2685870	K01496
total_2687210	K03436
total_2690705	K06442
total_2691731	K01596
total_2691949	K02276
total_2692694	K02112
total_2693237	K03656
total_2693304	K03417
total_2695023	K15371
total_2697877	K03719
total_2700804	K02299
total_2703923	K00330
total_2705069	K01802
total_2709843	K02014
total_2710359	K00406
total_2713812	K07044
total_2713813	K03889
total_2716230	K00003
total_2716262	K16066
total_2718130	K00013
total_2718820	K01589
total_272	K03405
total_2723224	K03738
total_2724689	K13745
total_2726706	K00265
total_2728398	K00947
total_2730004	K02427
total_2730291	K03522
total_2730923	K14267
total_2732650	K00135
total_2735126	K13770
total_2735819	K00886
total_2736195	K02028
total_2736611	K02118
total_2736705	K00338
total_2737173	K10543
total_2737868	K11531
total_2739663	K02113
total_2740103	K01725
total_2740529	K01420
total_2741810	K01596
total_2743265	K00343
total_2743593	K07738
total_2744085	K03889
total_2744086	K02276
total_2746449	K09927
total_274662	K01046
total_2747016	K03891
total_2747406	K10188
total_2748202	K01406
total_2749205	K03522
total_2749206	K03521
total_2749720	K03888
total_2752262	K02109
total_2752794	K02297
total_2752798	K02274
total_2752923	K00318
total_2753686	K08289
total_2756446	K00850
total_2757458	K01673
total_2757643	K08100
total_2758946	K02904
total_2759542	K00426
total_2761272	K00937
total_2763040	K00140
total_2763058	K02112
total_2764124	K00002
total_2765382	K00605
total_2766656	K14805
total_2771162	K01424
total_2771288	K11939
total_2773173	K01470
total_2774802	K00290
total_2776512	K07738
total_2776727	K00540
total_2778317	K00313
total_2778474	K03719
total_2782060	K02025
total_2782431	K02549
total_2782792	K02834
total_2784022	K05817
total_2786311	K09972
total_2788472	K14287
total_2791659	K00926
total_2791694	K02621
total_2794495	K02083
total_2794584	K01455
total_2794804	K00356
total_2795304	K00290
total_279664	K03118
total_2796684	K00413
total_2798626	K00609
total_2799107	K01595
total_2800993	K00265
total_2801184	K02110
total_2803143	K02109
total_2805912	K00366
total_2806126	K01507
total_2806552	K02055
total_2807693	K07053
total_2808434	K08484
total_2809123	K10213
total_2809504	K02304
total_2811330	K03969
total_2811716	K10780
total_2814779	K01848
total_281515	K00339
total_2815257	K01803
total_2815458	K02042
total_2815865	K00338
total_2815960	K00908
total_2818184	K15408
total_2818796	K00926
total_2819158	K11418
total_2819586	K01640
total_2820062	K01132
total_282108	K13954
total_2821269	K02276
total_2821884	K01424
total_2822057	K09823
total_2822728	K01835
total_2822796	K01507
total_28237	K04479
total_282645	K02428
total_2826579	K08172
total_2826936	K03783
total_2826985	K02495
total_2828497	K03417
total_2829124	K08483
total_2830596	K00073
total_2831588	K10005
total_2832041	K00330
total_2832378	K00338
total_2832479	K02115
total_2834891	K07642
total_2835942	K03973
total_2837620	K05885
total_2837685	K03046
total_2839666	K01434
total_2841166	K00768
total_2841811	K00248
total_2844623	K02299
total_2845105	K01928
total_2847835	K00338
total_2848234	K00370
total_284987	K13770
total_2853231	K06019
total_2853653	K00525
total_2856496	K03574
total_2857799	K02548
total_2858862	K03481
total_2859815	K01433
total_2860067	K03833
total_2860347	K14267
total_2860973	K01659
total_28632	K07565
total_2865497	K00436
total_2867661	K00330
total_2869485	K11731
total_2869614	K10947
total_2871867	K09882
total_2873376	K07170
total_2873949	K02160
total_2874749	K06204
total_2876535	K00412
total_2876639	K01507
total_2879232	K02355
total_2881341	K02276
total_2881344	K03891
total_2881869	K03783
total_2884193	K05831
total_2886058	K00822
total_2887163	K06178
total_2889315	K03183
total_2889319	K08680
total_2892543	K01661
total_2893034	K01589
total_2894665	K07497
total_2896018	K00169
total_2897123	K00639
total_2897715	K15986
total_28982	K02053
total_2899080	K01563
total_2900682	K03481
total_2902827	K01505
total_2905432	K00170
total_2906790	K07499
total_2907345	K00140
total_2907742	K07391
total_2908796	K02339
total_2909759	K11755
total_2910752	K02188
total_2911436	K01921
total_2911443	K00645
total_2911705	K00406
total_2911852	K02227
total_2912648	K00265
total_2913370	K00605
total_2913715	K01424
total_2914189	K00140
total_2915036	K00265
total_2916236	K00265
total_2919484	K02548
total_2920338	K10206
total_2920817	K00822
total_2924479	K01673
total_2924531	K04561
total_2924554	K02902
total_2925293	K01512
total_2926343	K02956
total_2927255	K14440
total_2928079	K00370
total_2932272	K05816
total_2932273	K02023
total_2935109	K00567
total_2936101	K02299
total_2936102	K02298
total_2936601	K01623
total_2936727	K03497
total_2937585	K00330
total_2938524	K15634
total_293861	K00260
total_2938722	K03041
total_2938868	K00170
total_2938957	K03521
total_2940040	K00368
total_2940883	K01577
total_2941487	K02304
total_2943866	K07090
total_2944119	K00339
total_2944496	K03778
total_2944545	K07130
total_2946706	K14449
total_2947318	K00042
total_2951717	K00218
total_2952194	K10107
total_2952212	K02112
total_2952553	K03417
total_2954432	K03186
total_2957721	K04656
total_2958338	K00947
total_2960451	K00330
total_2960593	K01754
total_2960954	K02860
total_2961861	K01653
total_2964567	K11072
total_2964568	K11069
total_2965047	K01835
total_296621	K14766
total_2966323	K01417
total_2967713	K03719
total_2968084	K00573
total_2968394	K01222
total_2970509	K02304
total_2970736	K02299
total_2972628	K07025
total_2973000	K13010
total_297371	K07130
total_2974948	K00370
total_2975853	K05592
total_2976611	K00803
total_2976618	K02996
total_2976819	K01785
total_2977277	K01749
total_2978054	K01486
total_297848	K03711
total_2979360	K07402
total_2980579	K00230
total_2980674	K02987
total_2981676	K01677
total_2981677	K01678
total_2983541	K00265
total_2983700	K03885
total_2983704	K01911
total_298584	K00426
total_2986434	K00265
total_2987196	K12368
total_29880	K02834
total_2988553	K02217
total_2989592	K15778
total_2990683	K13482
total_2990687	K00564
total_2991148	K06863
total_2991180	K14446
total_2993150	K00265
total_2993181	K00128
total_2997141	K01424
total_2997430	K00033
total_2997969	K01151
total_3000962	K07729
total_300215	K00830
total_3003590	K05896
total_3004816	K00413
total_3005941	K02110
total_3006241	K06718
total_3006745	K02048
total_3008054	K00290
total_3009327	K00886
total_3011129	K01501
total_3011163	K06442
total_3012481	K15371
total_3015949	K01241
total_3016822	K03521
total_3020416	K03885
total_3022968	K03787
total_3023781	K05973
total_302386	K00411
total_3024396	K00406
total_3026157	K02994
total_3026322	K02300
total_3026740	K04561
total_302854	K09694
total_3029301	K01470
total_3032664	K09888
total_3033332	K00338
total_3033803	K01079
total_3034030	K02501
total_303424	K10253
total_3034441	K01792
total_3036947	K00472
total_3036998	K03918
total_3038337	K01652
total_3040042	K02297
total_3042499	K01623
total_3042854	K01905
total_3044481	K00172
total_3044482	K00169
total_3045422	K01424
total_3046053	K02529
total_3046843	K00645
total_304731	K02109
total_3047422	K00605
total_3048460	K06177
total_3048559	K09781
total_3048684	K04758
total_3049519	K01625
total_3050190	K00265
total_3050364	K01785
total_3050921	K00242
total_3051194	K00404
total_3052786	K01926
total_3054225	K02227
total_305574	K00334
total_3056020	K00330
total_3056131	K03891
total_3056132	K03890
total_3056285	K00016
total_3060843	K03790
total_3061726	K03521
total_3062207	K02931
total_3062479	K02428
total_3064535	K02301
total_306536	K14977
total_3066833	K00407
total_3067432	K02114
total_3069719	K09772
total_3070317	K02047
total_3072950	K00411
total_3073153	K05846
total_3073667	K01507
total_3074267	K00265
total_307473	K00171
total_3075238	K11475
total_3075926	K01890
total_3076575	K00266
total_3077103	K01507
total_3077280	K00338
total_3077485	K06221
total_307966	K11105
total_3079777	K11434
total_308104	K02361
total_3082057	K01795
total_3082557	K00930
total_3084918	K00643
total_3087575	K01507
total_3088329	K01079
total_3093249	K15986
total_3096037	K07642
total_3097515	K00339
total_3098582	K12549
total_3099628	K01288
total_3100304	K07782
total_3101454	K01091
total_3103245	K02045
total_3103247	K02046
total_3107262	K09017
total_3110689	K03781
total_3111192	K00338
total_3111957	K01505
total_3112273	K01907
total_3112439	K06204
total_3112832	K00023
total_311291	K01424
total_3112914	K10119
total_3114005	K06996
total_3114169	K03564
total_3115137	K01968
total_3115661	K00370
total_311606	K02109
total_3118272	K06140
total_3118376	K00930
total_3118608	K03088
total_3120001	K10972
total_312190	K09710
total_3122252	K07030
total_3125970	K00170
total_3126352	K00340
total_3126480	K01227
total_3126747	K00823
total_3128598	K03092
total_3137210	K07130
total_3137488	K01070
total_3137509	K03615
total_3139174	K02109
total_3141204	K03969
total_3141255	K00124
total_3142624	K00016
total_3143005	K02110
total_3143006	K02108
total_3144297	K08884
total_3145561	K01926
total_3146754	K11840
total_3147055	K02948
total_3147056	K02952
total_3148297	K02123
total_314844	K10563
total_3149568	K03723
total_3150654	K10543
total_315163	K01734
total_3151800	K02548
total_3153237	K01744
total_3154117	K03703
total_3154587	K00023
total_3155004	K14534
total_3159247	K01119
total_3160720	K02427
total_3161967	K03521
total_3162431	K05606
total_3165272	K00405
total_3167474	K00366
total_3168889	K00261
total_3169009	K02111
total_3169994	K00499
total_3170618	K00265
total_3170841	K02687
total_317393	K10810
total_3176164	K00338
total_317631	K00334
total_3176984	K01458
total_3177720	K00023
total_3177915	K03090
total_3181226	K03738
total_318328	K00131
total_3184496	K02195
total_3185293	K00366
total_31853	K03417
total_3188533	K13642
total_3189337	K00338
total_3189402	K02298
total_3190871	K01835
total_3194980	K11069
total_3195560	K03719
total_3196746	K00265
total_3197386	K02038
total_319746	K01507
total_3197878	K03521
total_3198105	K03589
total_3198108	K02563
total_3198598	K00413
total_3199202	K01129
total_3199492	K00364
total_3201057	K01890
total_320238	K10674
total_3202399	K03407
total_3202444	K03428
total_3204971	K01119
total_3205380	K02114
total_3205731	K02304
total_3206158	K00940
total_3206627	K03891
total_3207485	K00368
total_3208341	K08173
total_3208491	K03521
total_3211850	K01025
total_3213391	K05928
total_3214543	K15634
total_3215660	K02301
total_3217016	K00343
total_3217711	K00330
total_3218176	K00627
total_3220327	K00786
total_3220511	K00942
total_3220992	K01127
total_3222579	K00544
total_3223821	K00137
total_3224207	K00605
total_3224325	K01476
total_3225502	K13633
total_322628	K03885
total_322768	K02904
total_3227727	K00265
total_3228035	K01070
total_3228339	K01507
total_3228746	K02323
total_3229871	K03522
total_323232	K00760
total_3232996	K00586
total_323417	K00134
total_3234833	K00600
total_3234859	K15371
total_323625	K14449
total_3239351	K11177
total_3240195	K03060
total_3241940	K01792
total_3241980	K15371
total_324258	K02946
total_32431	K00926
total_3244146	K00265
total_3244585	K01424
total_3245165	K05557
total_3245248	K02339
total_3245683	K01574
total_3245854	K01785
total_3247406	K03709
total_3247664	K01424
total_3248787	K01879
total_3251921	K13641
total_3252493	K05813
total_3252497	K13633
total_3253124	K00370
total_3253152	K02986
total_3254158	K00823
total_3254392	K01966
total_3254634	K03417
total_32568	K05873
total_3257620	K00134
total_3258655	K15232
total_3260179	K08139
total_3260547	K00873
total_3260828	K01420
total_3261773	K01222
total_3263568	K05606
total_3265727	K01130
total_3266212	K00338
total_3266323	K00405
total_3266703	K10353
total_3266883	K00411
total_3268910	K02194
total_3270565	K02428
total_3270566	K01689
total_3270915	K00124
total_3271049	K06204
total_327116	K01575
total_3271876	K02299
total_3271983	K03342
total_327280	K05592
total_3274457	K00050
total_3276405	K00856
total_3277010	K06134
total_327857	K15864
total_3279339	K02883
total_3279340	K03047
total_3281607	K02113
total_3282044	K03073
total_328279	K00405
total_328280	K00404
total_3284825	K01501
total_3286480	K02276
total_3286897	K00262
total_3286935	K01678
total_3287470	K00109
total_3288345	K04768
total_3290443	K00865
total_329137	K02325
total_3295667	K03885
total_3297923	K04074
total_3298062	K11136
total_3298841	K01007
total_3299058	K10972
total_3299863	K03179
total_3300337	K10946
total_3300530	K06134
total_3301109	K06863
total_3304170	K03501
total_3304171	K03217
total_3304172	K08998
total_3304173	K03536
total_3304175	K02338
total_3304436	K00940
total_3305083	K00334
total_3306790	K00873
total_3306793	K05557
total_3306794	K08167
total_3307190	K00265
total_3307499	K01027
total_3308648	K03841
total_3309775	K01884
total_3310196	K10903
total_3310363	K03428
total_3311122	K14052
total_3311593	K02276
total_3312004	K13602
total_3312294	K03521
total_3312564	K00341
total_331357	K00330
total_3313869	K01127
total_3314509	K00265
total_3315699	K00338
total_3316595	K02112
total_3317734	K15371
total_332243	K02275
total_3322858	K02427
total_3323158	K01905
total_3323683	K01501
total_332516	K09966
total_332625	K00674
total_3328814	K01623
total_3329296	K00338
total_3330925	K02276
total_3332315	K05557
total_3332505	K01465
total_3332884	K03719
total_3333815	K02109
total_333426	K00330
total_333713	K00371
total_3337664	K00330
total_3338566	K01424
total_3338574	K02994
total_333997	K00362
total_3340495	K05829
total_3341915	K13541
total_3342151	K02548
total_3342281	K01803
total_3344069	K00356
total_3344390	K00338
total_3344545	K01507
total_3345536	K01420
total_3347187	K00265
total_3347196	K01222
total_335164	K00404
total_3353703	K13642
total_3353884	K02109
total_3355492	K02109
total_3356373	K02026
total_3356949	K03705
total_3357640	K00527
total_335894	K08195
total_3359296	K03885
total_33639	K06145
total_336459	K03501
total_3364897	K10947
total_3365056	K00330
total_3365059	K00333
total_3366181	K00265
total_3367093	K02053
total_336768	K01424
total_3367858	K08289
total_3367947	K02044
total_3369603	K07727
total_3369975	K02968
total_3371759	K08691
total_3371799	K05578
total_3376976	K13810
total_3378723	K01571
total_3379461	K02045
total_3383274	K00951
total_3385731	K07736
total_3386331	K02533
total_338737	K00343
total_3387977	K00262
total_3388389	K00252
total_3389167	K01926
total_3389538	K00411
total_3390148	K03566
total_3391099	K06863
total_339182	K02341
total_3393527	K00600
total_3394258	K01507
total_3396458	K02112
total_3397234	K02034
total_3398083	K00368
total_3398586	K15172
total_339891	K02299
total_3399218	K00339
total_3399714	K00338
total_3401315	K09882
total_3403233	K01869
total_3403243	K00355
total_3403247	K02114
total_3403249	K03574
total_3403256	K02109
total_3403257	K02110
total_3404493	K00215
total_3404557	K01965
total_3405060	K00404
total_3405821	K15371
total_3405895	K01458
total_340754	K00261
total_3407643	K01726
total_3408695	K03823
total_3411005	K02258
total_3413437	K15408
total_3413987	K06001
total_3414115	K00404
total_3414605	K03817
total_3415088	K03295
total_3415417	K07735
total_3416150	K11263
total_3417166	K13542
total_3417803	K10778
total_3418333	K02298
total_3418931	K11136
total_3419802	K02274
total_3422075	K00627
total_3423164	K00822
total_3424652	K00605
total_3425712	K01744
total_3427309	K11263
total_343025	K11473
total_3430493	K02548
total_3430802	K03885
total_3432058	K01518
total_3434693	K04561
total_3435039	K00339
total_343665	K15580
total_3438690	K06042
total_3438691	K03394
total_3440446	K00172
total_3440448	K00169
total_3440449	K00170
total_3445825	K02493
total_3445863	K01673
total_3446052	K02110
total_3446053	K02109
total_3447168	K02195
total_3448948	K01507
total_3450876	K01512
total_3451182	K11418
total_3452791	K01241
total_345384	K02259
total_3454851	K01283
total_3455267	K00676
total_3455302	K01782
total_3456023	K00850
total_345643	K03294
total_3456850	K00375
total_3460163	K01659
total_3464586	K07494
total_3464742	K15635
total_34653	K03719
total_3466322	K09761
total_3466530	K15371
total_3467524	K00366
total_3469797	K15408
total_347026	K03501
total_3471299	K00343
total_3473313	K00411
total_3477885	K00426
total_3477886	K00425
total_3478046	K09811
total_3478047	K09812
total_3478650	K04561
total_3479209	K01512
total_3482019	K05606
total_3482228	K03379
total_3483564	K13481
total_3489705	K00242
total_3491432	K01091
total_3494556	K00340
total_3494557	K00339
total_3494558	K00338
total_3494882	K00413
total_3495611	K00096
total_3496359	K00404
total_3496788	K00022
total_3497091	K03719
total_3498490	K02113
total_3498730	K01778
total_3501938	K00337
total_3503035	K07729
total_3503542	K00362
total_350371	K00411
total_3504288	K00822
total_350581	K00850
total_3507763	K02902
total_3508566	K00261
total_3508718	K00023
total_3509490	K08151
total_3510793	K13640
total_3512364	K00368
total_3513912	K02298
total_3514652	K10241
total_3515110	K02112
total_3518185	K01174
total_3518228	K01589
total_3519027	K01624
total_3519253	K01507
total_3519423	K01079
total_3520465	K07130
total_3521941	K02301
total_3522686	K15371
total_3522687	K01596
total_3523744	K00122
total_3524354	K00375
total_3525274	K02277
total_3525516	K01474
total_3525583	K01661
total_3526438	K10116
total_3526936	K00366
total_3527583	K01637
total_3527779	K01719
total_3528321	K01484
total_3528453	K03556
total_3529814	K02948
total_3532059	K15975
total_3533620	K07107
total_3533813	K01697
total_3535791	K03521
total_3536345	K02112
total_3539888	K01507
total_3540691	K02428
total_3541078	K01580
total_3541879	K03891
total_3542776	K06204
total_3542987	K00266
total_3543474	K02529
total_354421	K03705
total_3545171	K15852
total_354547	K07642
total_3545653	K00339
total_3546715	K09772
total_3547919	K02913
total_3552980	K14761
total_3552981	K02338
total_3554124	K01637
total_3554710	K00930
total_3555110	K02108
total_3555741	K00822
total_3558102	K05592
total_3558900	K03521
total_3559969	K07506
total_3562418	K01835
total_3563074	K02109
total_3564228	K03885
total_3565098	K02319
total_3566633	K03521
total_3566802	K00769
total_3567552	K03891
total_3568205	K03407
total_3568489	K02055
total_3569133	K02297
total_3569965	K00368
total_3570649	K05903
total_3572791	K00170
total_3573163	K02113
total_3573750	K07552
total_3574820	K03891
total_3575021	K03429
total_3575022	K04477
total_3576156	K01424
total_3577309	K00927
total_3577620	K02224
total_3578415	K00836
total_3578680	K12658
total_3581037	K02276
total_358370	K07494
total_3584052	K03888
total_3584701	K14446
total_358513	K04761
total_3585595	K03586
total_3586158	K03891
total_3586947	K00330
total_35870	K01953
total_3587206	K00023
total_3587696	K01507
total_359018	K05903
total_3590458	K01803
total_3590647	K00822
total_3591027	K00265
total_3593561	K02114
total_3594156	K02109
total_3594250	K00134
total_3594626	K00170
total_3594832	K11942
total_3595298	K05903
total_3595876	K03060
total_359649	K01951
total_3598116	K01507
total_3599483	K02276
total_3599885	K00943
total_3603205	K01777
total_3604225	K01785
total_3604928	K03570
total_3604946	K02437
total_3605685	K08169
total_360580	K13798
total_3607715	K15358
total_3607882	K02298
total_3609555	K08194
total_3610210	K11105
total_3611999	K00845
total_3612901	K05903
total_3613043	K02552
total_3613351	K03521
total_361554	K02233
total_3615945	K01926
total_3615976	K00674
total_3615987	K00406
total_3617595	K10947
total_3617621	K13483
total_3620950	K08289
total_3620972	K00143
total_3621055	K02232
total_3622123	K02167
total_3623770	K00362
total_3626020	K03101
total_3626208	K03013
total_3626925	K10544
total_3627600	K00338
total_3627758	K05587
total_3630365	K02298
total_3633200	K10907
total_3633974	K11755
total_3634644	K10810
total_3635062	K05826
total_3635063	K05827
total_3635064	K05831
total_3635065	K00586
total_3635491	K02860
total_3637159	K03719
total_3637360	K02885
total_3637801	K03313
total_3638264	K00261
total_3640314	K02437
total_3640445	K02276
total_3641434	K07130
total_3642239	K09458
total_3643545	K00129
total_3643900	K00937
total_3646481	K04015
total_3647726	K02113
total_3648608	K01424
total_3650178	K03570
total_3650925	K01624
total_365391	K03531
total_3653994	K00945
total_3655538	K01479
total_3655942	K00330
total_3659400	K01682
total_3660703	K02838
total_3660903	K01501
total_3662982	K01507
total_3664037	K03652
total_3664217	K02549
total_366464	K03815
total_3664996	K01905
total_3665008	K15986
total_3665474	K03587
total_3668335	K00343
total_3668494	K00339
total_3669922	K06048
total_3670148	K03405
total_3670513	K01834
total_3670663	K03719
total_3671239	K07130
total_3673760	K02108
total_3674261	K03609
total_3674553	K00426
total_3675684	K03212
total_3678628	K00343
total_367931	K05558
total_3681244	K00135
total_3684424	K00336
total_36848	K02217
total_3685279	K01624
total_368681	K00850
total_3688301	K11005
total_3688385	K00265
total_3690714	K02112
total_3691082	K01792
total_3693087	K03169
total_3694666	K02078
total_3695808	K03599
total_3695830	K02276
total_3696412	K00242
total_3696660	K00338
total_3698205	K00413
total_3698320	K10007
total_36987	K02340
total_3700968	K01589
total_3701546	K15408
total_3702080	K00425
total_3705965	K01505
total_3707559	K07040
total_3707659	K01810
total_3707993	K11440
total_3709615	K00329
total_3712102	K01673
total_3713683	K02217
total_3713958	K06019
total_3714102	K04561
total_3714424	K04765
total_3717376	K03887
total_3717874	K02529
total_3718113	K03738
total_3718399	K03181
total_3720291	K01678
total_3720522	K01953
total_3721838	K15255
total_37239	K01507
total_3724929	K15852
total_3727741	K03885
total_3728559	K02114
total_3729134	K00169
total_3732779	K15371
total_3733222	K05831
total_3733394	K01354
total_3733863	K01905
total_3733873	K00657
total_373539	K00265
total_3736962	K02501
total_3737233	K00927
total_3737690	K00338
total_3738985	K05815
total_373977	K06204
total_3740995	K03705
total_3741666	K01507
total_374285	K01079
total_3744811	K01778
total_3744941	K12368
total_3745245	K02685
total_3745335	K11537
total_3745501	K02428
total_3746141	K01897
total_3747153	K01474
total_3747657	K02984
total_3748411	K00147
total_3751161	K00600
total_3751680	K01027
total_3752343	K02904
total_3752365	K02551
total_3752503	K02112
total_3753540	K01673
total_3753560	K00343
total_3754012	K11274
total_3754092	K00806
total_3754120	K01428
total_375451	K00338
total_3754605	K02616
total_3755394	K02109
total_3755395	K02109
total_3757641	K00338
total_3758455	K09772
total_3760140	K15255
total_3760227	K03711
total_3760495	K01682
total_3761894	K03975
total_3762074	K02866
total_3762281	K11069
total_3763801	K00655
total_3764311	K02274
total_376452	K08167
total_3764588	K01501
total_3767496	K02996
total_3769468	K00330
total_3770882	K01785
total_3771399	K10866
total_3771692	K01253
total_3772382	K02907
total_3774605	K00426
total_3775969	K00831
total_3776233	K00937
total_3776414	K02021
total_3776664	K01488
total_3776798	K00330
total_3776925	K00330
total_3778882	K03789
total_3780827	K02019
total_3781519	K01624
total_378439	K00830
total_3784752	K14446
total_3784971	K01595
total_3787962	K10544
total_378808	K11410
total_378809	K09017
total_3789026	K03703
total_3791024	K00527
total_3791570	K05588
total_3792056	K01759
total_3792858	K02276
total_3794756	K13637
total_3796769	K04765
total_379748	K02866
total_3799389	K09471
total_379996	K00673
total_380086	K01890
total_3804294	K02529
total_3804565	K00265
total_3805269	K08684
total_3807515	K02529
total_3807878	K00265
total_3808172	K00122
total_3808738	K08218
total_3809487	K00265
total_3812133	K02109
total_3812144	K00123
total_3812576	K01803
total_3812612	K03570
total_3814971	K02482
total_3815913	K14449
total_3817297	K01507
total_3817584	K00131
total_3818000	K02276
total_3818322	K01027
total_3819690	K01661
total_382472	K01744
total_3824809	K11717
total_3825584	K00332
total_3826056	K03795
total_3826377	K00338
total_3830982	K03570
total_3831675	K08684
total_3831891	K00290
total_383338	K00368
total_3835192	K07484
total_3835509	K01966
total_383741	K02109
total_383742	K02110
total_383834	K03783
total_3838412	K02233
total_3838787	K00370
total_384019	K01879
total_3840307	K03570
total_3840473	K02112
total_3841778	K00413
total_3842233	K01623
total_3842372	K07263
total_3842841	K06019
total_3842994	K10918
total_3843356	K02549
