Query_id	Ko_id
total_18747340	K00995
total_187476	K01695
total_18747740	K03086
total_1874849	K00784
total_18749421	K03601
total_1874949	K03216
total_18749649	K00435
total_18749750	K03684
total_1874985	K03786
total_1874986	K01262
total_18750153	K08300
total_18750225	K02876
total_1875057	K02346
total_1875058	K02860
total_1875076	K03591
total_18751206	K00322
total_1875146	K02990
total_18751591	K00249
total_18752771	K00517
total_187547	K03392
total_1875617	K02204
total_18757348	K02965
total_18757349	K02890
total_18757350	K02982
total_18757384	K03789
total_18757435	K10778
total_18757996	K03088
total_18758493	K02986
total_18758779	K01768
total_18759113	K01752
total_18759409	K00596
total_18759645	K01709
total_18759653	K01696
total_18759810	K15460
total_18760983	K06941
total_18761829	K03790
total_1876255	K00325
total_18763587	K15256
total_18764918	K00783
total_1876514	K01866
total_18765697	K02528
total_18766853	K03091
total_18767187	K04566
total_18767485	K06911
total_18767806	K01420
total_18768293	K00108
total_1876880	K00773
total_18768862	K14682
total_18770219	K07127
total_18770478	K00798
total_18770723	K03438
total_18770857	K01476
total_18771201	K14415
total_18772296	K03628
total_18774067	K01474
total_18774488	K01581
total_18774563	K00101
total_18774791	K01599
total_1877514	K03088
total_18775376	K01066
total_18775548	K03090
total_18775611	K04021
total_18776145	K00259
total_18776832	K15257
total_18777692	K00282
total_18777959	K12454
total_18778493	K03594
total_18778925	K05539
total_18779332	K01496
total_1877949	K11996
total_18779573	K03977
total_18779823	K01494
total_18780052	K03572
total_18780776	K02014
total_18780788	K00137
total_18781226	K02963
total_18781411	K02904
total_18782235	K08289
total_18782428	K03088
total_187839	K03465
total_18784283	K10563
total_18784946	K03185
total_18785220	K02956
total_18785421	K00218
total_187855	K01127
total_18785800	K00831
total_18786331	K07040
total_1878653	K03595
total_187871	K00599
total_1878801	K00609
total_1878895	K07281
total_1878901	K01005
total_18789140	K06173
total_18789182	K02963
total_1878919	K06878
total_18789921	K02986
total_18790192	K05501
total_18790364	K02939
total_1879072	K10773
total_18791069	K02339
total_18791164	K04075
total_1879117	K01908
total_18791496	K01874
total_18792134	K11991
total_18792357	K01875
total_18792358	K16048
total_18792733	K02948
total_18793402	K03091
total_18793423	K00681
total_18793429	K01669
total_18793560	K03438
total_18794110	K07056
total_18794358	K15855
total_18794702	K01420
total_1879504	K06447
total_1879505	K02014
total_187952	K01752
total_1879528	K00566
total_18795577	K00102
total_18796349	K00945
total_18797058	K01778
total_187977	K09760
total_18798091	K01894
total_18798689	K00611
total_18798774	K02950
total_18800023	K03215
total_18800460	K01933
total_18800501	K14161
total_18801810	K15855
total_18802282	K01885
total_18802748	K07250
total_18802824	K01880
total_18803227	K01879
total_18803984	K03631
total_18804163	K00329
total_18804367	K07782
total_18804444	K00540
total_1880522	K09938
total_18806295	K01880
total_18807277	K11293
total_18808248	K01322
total_18809181	K15634
total_18810318	K01881
total_18810354	K00318
total_18810623	K02594
total_18811515	K00625
total_18811869	K04487
total_18812233	K00540
total_18812817	K00568
total_18814274	K03656
total_18814275	K00625
total_18814595	K01142
total_18815578	K02945
total_18815849	K02518
total_18816309	K03177
total_18817188	K01788
total_18817193	K13643
total_1881914	K03631
total_18819218	K01318
total_1882015	K12297
total_18820953	K06941
total_18821461	K06447
total_18821779	K03500
total_18823173	K03090
total_188232	K01466
total_1882345	K15441
total_18823844	K03609
total_1882517	K03089
total_18825280	K01768
total_18826021	K00788
total_18826354	K07021
total_1882663	K02876
total_18827318	K01512
total_18827363	K03765
total_18827572	K01469
total_18828688	K06075
total_18829018	K03382
total_18829631	K07742
total_1882994	K01449
total_18830058	K07009
total_18830632	K00523
total_18831501	K00830
total_18831821	K01066
total_18831890	K01768
total_18832580	K01908
total_18833442	K00283
total_18833996	K01518
total_18834318	K01848
total_18834391	K02217
total_18834476	K02919
total_18835179	K01479
total_18835186	K14414
total_18835579	K03650
total_1883597	K09761
total_18837671	K03476
total_18838318	K10536
total_1883889	K01848
total_18839514	K03088
total_18839809	K02948
total_1883990	K01069
total_18839937	K01259
total_18839963	K00936
total_18840378	K01929
total_188407	K03500
total_18841048	K15257
total_18841530	K01733
total_18841847	K06384
total_18841871	K00499
total_18841961	K07110
total_18842206	K07462
total_18842803	K00657
total_1884384	K05896
total_18844044	K00609
total_1884417	K03719
total_1884441	K01870
total_18844614	K02954
total_18844975	K00176
total_18845038	K01423
total_18845039	K00133
total_18846208	K03438
total_18847216	K00336
total_1884724	K00799
total_18847619	K04075
total_18847956	K02914
total_18848341	K06911
total_18848403	K01090
total_18848408	K02970
total_18849077	K00492
total_18849239	K00227
total_18850048	K00639
total_18850331	K00818
total_1885153	K00135
total_18852362	K13641
total_18852723	K01753
total_18853028	K01869
total_18853096	K01848
total_1885329	K15509
total_18854062	K01759
total_18854476	K12658
total_18854800	K02907
total_18855588	K00673
total_18856111	K03595
total_18856548	K06168
total_18858108	K02224
total_18859808	K02933
total_1886112	K01420
total_18861241	K02501
total_18861314	K03595
total_1886138	K01889
total_18865557	K01692
total_1886652	K03631
total_1886706	K02939
total_18867136	K00301
total_18867867	K03088
total_18868663	K01567
total_18868724	K00297
total_18869382	K00283
total_18869935	K00554
total_18870429	K01069
total_18872440	K15462
total_18872473	K00620
total_18872986	K01889
total_18873444	K01733
total_18873730	K03724
total_18873882	K09710
total_1887421	K01858
total_18874415	K03629
total_18875199	K01872
total_18875973	K01876
total_18876190	K02533
total_18876243	K03817
total_18876799	K02886
total_18878030	K01745
total_18878349	K02963
total_188784	K01575
total_1887973	K02876
total_1888007	K01919
total_18880535	K02346
total_18880569	K02954
total_18880876	K01956
total_18881380	K03547
total_18882592	K01478
total_18882880	K02913
total_18883143	K01069
total_18883243	K10563
total_18883279	K03118
total_18883280	K01362
total_18883284	K03282
total_18883649	K01754
total_1888444	K15855
total_1888461	K02961
total_1888505	K02887
total_18885143	K14656
total_18885475	K13483
total_1888607	K00282
total_18886162	K00925
total_18887140	K04047
total_1888950	K02500
total_18889795	K01692
total_18889833	K03723
total_18890209	K02992
total_1889123	K00133
total_18891364	K01753
total_1889181	K09748
total_1889202	K02081
total_18892293	K02899
total_18892591	K01269
total_18892594	K02315
total_18892595	K01939
total_18892774	K10536
total_18893178	K01468
total_18893179	K03639
total_18893180	K01712
total_18893181	K01745
total_18893182	K04744
total_18893400	K12658
total_18894845	K02533
total_18895052	K07749
total_18895236	K06447
total_18895896	K01484
total_18895897	K00673
total_18896054	K02834
total_1889696	K06447
total_18897913	K01170
total_18897914	K02866
total_1889939	K09023
total_18900353	K06177
total_1890042	K01438
total_1890081	K00263
total_18901028	K00101
total_18901574	K00982
total_18902204	K02169
total_1890248	K02933
total_1890249	K02881
total_18902798	K13482
total_18903071	K03926
total_1890322	K00684
total_18903709	K03577
total_18903867	K00302
total_18904001	K00554
total_18904261	K00283
total_18904292	K00247
total_18905826	K03088
total_18905912	K02834
total_18906466	K03196
total_18906467	K03197
total_18906610	K01693
total_18906861	K02533
total_18907349	K07114
total_18907572	K01056
total_18908368	K08300
total_18908936	K07106
total_1890928	K00773
total_1890948	K01878
total_18909867	K00872
total_18910400	K00761
total_18910896	K00140
total_18911611	K02986
total_18911663	K00263
total_1891167	K02014
total_18912009	K00587
total_1891223	K00685
total_18912611	K00936
total_18912667	K04073
total_18913730	K02982
total_18914045	K01524
total_18914158	K00133
total_18914303	K01873
total_18914318	K00783
total_189151	K04075
total_18915610	K00936
total_1891675	K01057
total_18917169	K00102
total_18917671	K02913
total_18917714	K01069
total_18917832	K01990
total_18918123	K01591
total_18919198	K09888
total_18921563	K13481
total_18921639	K02600
total_18922273	K01448
total_1892298	K01749
total_18923403	K01493
total_18924819	K01466
total_18924820	K07127
total_1892504	K09903
total_18925097	K00131
total_18925617	K01951
total_18926326	K04074
total_189268	K01878
total_1892744	K06886
total_18927466	K01897
total_18927467	K00681
total_18927597	K01259
total_18928769	K01883
total_18928778	K03536
total_18928976	K01693
total_18929001	K01069
total_1892910	K03592
total_18929629	K01889
total_18929756	K02335
total_18930283	K01772
total_1893032	K00253
total_18930552	K01069
total_1893085	K03919
total_18930904	K00499
total_18930908	K14261
total_18931094	K01040
total_1893259	K11293
total_1893287	K00253
total_18933443	K05558
total_18935228	K01885
total_18935584	K13472
total_18935936	K02982
total_18937047	K01956
total_18937769	K00022
total_18938779	K01890
total_18939148	K02892
total_18940943	K02970
total_18941122	K13643
total_18941186	K00218
total_18941426	K02992
total_18941546	K02518
total_18941839	K01881
total_18942021	K02358
total_18942312	K00283
total_18943	K02825
total_18943680	K02933
total_18943681	K02994
total_18944	K00609
total_18944437	K01893
total_18944823	K03090
total_18945616	K10947
total_18946206	K03631
total_1894681	K08300
total_18946813	K00596
total_18947458	K07315
total_18948445	K03457
total_18948637	K01881
total_18948969	K07462
total_18949	K01537
total_1894962	K01647
total_18950358	K06101
total_18950560	K00936
total_18950689	K06442
total_18950885	K00147
total_18951126	K10536
total_18951644	K00241
total_18951658	K00568
total_18951661	K00540
total_18951664	K00382
total_18951666	K02902
total_18951667	K02913
total_18951672	K14441
total_18951676	K00215
total_18951678	K03497
total_18951681	K09458
total_18951686	K00318
total_18951692	K00560
total_18951694	K00599
total_18951698	K00325
total_18951702	K00599
total_18951711	K01089
total_18951720	K01609
total_18951723	K01696
total_18951725	K01695
total_18951726	K02501
total_18951727	K01814
total_18951728	K02500
total_18951729	K03496
total_18951731	K07098
total_18951739	K01269
total_18951743	K03088
total_18951750	K04034
total_18951751	K02493
total_18951754	K04034
total_18951774	K03655
total_18951775	K06926
total_18951778	K11996
total_18951792	K07165
total_18952260	K00226
total_18952399	K02846
total_1895284	K02584
total_18953628	K04094
total_1895372	K01878
total_18954089	K02652
total_18954604	K02518
total_18955061	K03216
total_18955720	K02967
total_1895688	K02160
total_18957435	K01409
total_18957880	K01848
total_18957927	K01259
total_1895822	K00676
total_1895823	K02834
total_18959177	K01772
total_18959701	K04744
total_1895988	K03320
total_1895989	K15866
total_18961629	K03177
total_18961757	K02907
total_18961813	K04075
total_18961907	K07565
total_18962923	K07263
total_18963568	K07461
total_18964333	K02500
total_18964910	K03688
total_18965286	K01144
total_18966126	K01883
total_1896627	K09823
total_18966429	K01079
total_18966933	K00282
total_1896842	K01848
total_18968651	K03177
total_18968652	K02956
total_18969176	K00773
total_18969777	K00611
total_1896999	K01848
total_18970777	K03060
total_18971269	K09684
total_1897163	K01759
total_18972453	K03624
total_18972740	K01069
total_18973465	K01880
total_18973649	K03574
total_18973995	K07116
total_18974730	K01712
total_18975293	K02935
total_18976521	K08316
total_1897693	K01578
total_18977754	K01962
total_1897959	K09973
total_18980064	K01883
total_18980438	K01879
total_18980642	K02838
total_18980906	K01026
total_18980974	K07089
total_1898140	K02520
total_18981844	K01878
total_18982585	K00566
total_18983011	K02986
total_18983455	K02950
total_18984836	K02913
total_1898506	K01889
total_18985288	K09471
total_18985846	K00101
total_18986988	K00764
total_1898757	K02902
total_1898792	K01079
total_18988405	K01758
total_18988764	K13479
total_18989034	K02533
total_1898954	K00568
total_18989648	K01056
total_18990598	K03168
total_18990911	K02959
total_18991021	K01745
total_18991023	K14162
total_1899116	K00756
total_18992021	K04047
total_18992293	K05540
total_18992304	K02950
total_18992392	K05592
total_18992929	K02233
total_18993357	K01873
total_18993480	K14682
total_18994358	K01488
total_18995592	K14267
total_189959	K03590
total_189960	K03589
total_18996016	K01881
total_18996666	K03631
total_1899832	K06177
total_18999132	K00599
total_19000259	K03722
total_19000284	K00969
total_19000333	K05800
total_19000514	K15736
total_19000794	K01585
total_19001359	K01420
total_1900216	K01420
total_19002282	K01696
total_19002719	K03631
total_1900282	K00003
total_19004009	K00619
total_1900402	K03437
total_1900519	K00283
total_19005222	K03595
total_19005693	K12960
total_19006539	K03216
total_19008257	K05831
total_19008504	K00326
total_19008702	K02909
total_19008817	K01167
total_1900926	K02685
total_19009344	K03086
total_1901013	K00936
total_19012678	K02500
total_19014076	K00681
total_19014349	K07238
total_19014653	K02879
total_1901541	K07726
total_19015932	K01918
total_1901628	K09748
total_19017054	K00822
total_19017530	K01875
total_19018869	K01695
total_19019820	K07042
total_19020282	K00140
total_19020678	K03688
total_19021082	K00226
total_1902168	K01960
total_19021719	K01338
total_19022950	K14162
total_19023180	K01633
total_19024672	K03821
total_19026691	K07503
total_19026742	K00305
total_19027059	K01848
total_1902769	K07739
total_19028039	K02959
total_19028568	K06941
total_19028684	K02500
total_19028939	K01259
total_19033225	K03154
total_19033226	K03153
total_19033234	K09136
total_19033314	K03088
total_19033742	K00657
total_19034198	K00226
total_19034568	K03625
total_19034679	K15461
total_19035071	K10778
total_19035072	K01848
total_1903549	K10947
total_19035542	K04566
total_19036887	K00301
total_19036891	K00626
total_1903712	K01609
total_19037220	K07736
total_1903734	K00320
total_19037769	K01903
total_19038013	K01580
total_19038973	K01026
total_19039321	K03631
total_19039451	K00773
total_19040747	K00566
total_19041132	K02496
total_19041258	K03977
total_19042590	K02601
total_19042617	K07567
total_19042820	K03215
total_19044298	K02982
total_19045184	K00003
total_1904741	K04085
total_19048580	K01056
total_19049494	K14051
total_19050565	K01624
total_19050774	K02982
total_19050915	K03404
total_19051863	K02687
total_19051930	K04618
total_19051932	K00010
total_19052274	K01259
total_19052395	K00773
total_19052411	K04567
total_19052448	K01697
total_19053175	K03088
total_190534	K03977
total_19053404	K01593
total_19053578	K03147
total_19054173	K02992
total_19054738	K02982
total_19055084	K00684
total_19056047	K09020
total_19056801	K03918
total_1905718	K00133
total_1905724	K01259
total_19059104	K01714
total_19059105	K00001
total_19059106	K01714
total_19059107	K03307
total_19059110	K05989
total_19059112	K05970
total_19059125	K05989
total_19059133	K01206
total_19059136	K02565
total_19059667	K05808
total_19059780	K01246
total_19059781	K03821
total_19060569	K00945
total_1906069	K06920
total_19061119	K03703
total_19061207	K01583
total_19061363	K01356
total_19061509	K01478
total_1906169	K12257
total_19062167	K01069
total_19063293	K00758
total_19063385	K00684
total_19063388	K03704
total_19063790	K02518
total_19063812	K01873
total_1906428	K02914
total_19064844	K01571
total_19065620	K03625
total_19065668	K01892
total_19065693	K01879
total_19066269	K03705
total_1906824	K01933
total_19068307	K00568
total_19068707	K06447
total_19069644	K06075
total_19069910	K00925
total_19070704	K02500
total_19071149	K01952
total_19071371	K07736
total_19071810	K00620
total_19071890	K08234
total_19071895	K07250
total_19072575	K00140
total_19072836	K03404
total_19073135	K02230
total_19073176	K03628
total_19074441	K01878
total_1907492	K03536
total_19077030	K03688
total_1907735	K06015
total_19077705	K00757
total_19079529	K00382
total_1908015	K00989
total_19080362	K00003
total_19080404	K04085
total_19080938	K02909
total_1908094	K01488
total_19081062	K03797
total_19081267	K03072
total_19081415	K02967
total_1908172	K02945
total_19081785	K15977
total_1908204	K03780
total_19082299	K05595
total_19082790	K03437
total_1908341	K01669
total_19083526	K01006
total_19084086	K00273
total_19084134	K02551
total_19084285	K00998
total_19085330	K07098
total_19085344	K01753
total_19085543	K00818
total_19086740	K01693
total_19086885	K01889
total_1908711	K03177
total_1908713	K11753
total_19088829	K01259
total_1908938	K01755
total_19090586	K15408
total_19090828	K01069
total_19091737	K01963
total_19091883	K06173
total_19091884	K00384
total_19093005	K15257
total_19093482	K03529
total_19094672	K02081
total_1909492	K02914
total_19095185	K01908
total_19095538	K08301
total_19096011	K04094
total_19096039	K02863
total_19096495	K02871
total_19097338	K12573
total_19097393	K03091
total_19098002	K14160
total_19098073	K01447
total_1909907	K01069
total_19099231	K01920
total_19099577	K03090
total_1909965	K15726
total_19100521	K01971
total_19100530	K01581
total_19100531	K02931
total_1910143	K02528
total_19101557	K09807
total_19103101	K01890
total_19103196	K00982
total_19103251	K01695
total_19103872	K03296
total_19104176	K06168
total_19104289	K10536
total_19105136	K14261
total_1910581	K01791
total_19106164	K01880
total_19109789	K01969
total_19110277	K02992
total_19110278	K02950
total_1911045	K15451
total_19110546	K01873
total_19110641	K00658
total_19110770	K01745
total_19111198	K01468
total_19111200	K05603
total_1911129	K09778
total_19112012	K01693
total_19112580	K01834
total_19112581	K02039
total_19113340	K02990
total_19114722	K02454
total_19114859	K01147
total_19116072	K01889
total_19117008	K02884
total_19117991	K03595
total_19119367	K02863
total_19119447	K00544
total_19120515	K03231
total_19120747	K02528
total_1912085	K04485
total_19121352	K01878
total_19121472	K03091
total_1912179	K00798
total_1912185	K02856
total_1912198	K06134
total_19122302	K02005
total_19122570	K00383
total_19122976	K02343
total_1912298	K01745
total_19123486	K03500
total_19123582	K03593
total_19125512	K02904
total_1912765	K00568
total_1912804	K00765
total_1912830	K00540
total_19128322	K02904
total_19128385	K03531
total_19129145	K02339
total_19129757	K01880
total_19129926	K10674
total_19129927	K13652
total_19131347	K02907
total_19131348	K02876
total_1913137	K01696
total_19132372	K01963
total_19132868	K14415
total_1913299	K01876
total_19133167	K03040
total_191334	K01420
total_19133436	K06041
total_19134627	K05973
total_19135591	K03074
total_19136975	K03628
total_19137443	K03177
total_19137455	K00472
total_19138515	K02358
total_19138816	K00798
total_1913938	K00942
total_1914030	K02892
total_19142094	K00286
total_1914230	K01753
total_19142308	K06168
total_19142438	K01695
total_19142691	K13990
total_19143184	K01881
total_19143558	K01892
total_19143695	K02996
total_19143909	K03343
total_19144014	K07461
total_19144093	K06915
total_19144099	K04763
total_19144325	K03733
total_19144691	K01620
total_19145031	K02160
total_19145277	K02493
total_191455	K06447
total_1914551	K00217
total_19145586	K01496
total_19146063	K11752
total_19146975	K02930
total_1914713	K06001
total_19147949	K09024
total_19148593	K01692
total_19148724	K00602
total_1914923	K03106
total_19149911	K02882
total_19149990	K01733
total_19150668	K08300
total_19150671	K00027
total_1915092	K08998
total_19150935	K12573
total_19150975	K01873
total_19151088	K06980
total_19151290	K01712
total_19151579	K03588
total_19152440	K03495
total_19152517	K00273
total_19152753	K04795
total_19153074	K03782
total_19154237	K03628
total_19154275	K00817
total_19154460	K01869
total_1915596	K03215
total_19156083	K03638
total_19156775	K07098
total_19157019	K01874
total_19157068	K07496
total_1915758	K07042
total_19158461	K01657
total_19159169	K00936
total_19159249	K15192
total_19159330	K03528
total_19160120	K15223
total_19160907	K00108
total_1916166	K00226
total_19162459	K01537
total_1916286	K03546
total_19162929	K01496
total_19163094	K01782
total_19163382	K07505
total_19165117	K01873
total_1916576	K07738
total_191659	K01069
total_19166654	K02963
total_19166850	K02970
total_19168581	K01593
total_19169226	K02965
total_19169888	K01925
total_19170098	K02902
total_19170500	K02846
total_191710	K02552
total_1917128	K00764
total_19172202	K01754
total_19172356	K03294
total_19173260	K02871
total_19173493	K01733
total_19174247	K01468
total_19175260	K05909
total_19175451	K00969
total_19175924	K09772
total_19177639	K01620
total_19178291	K00566
total_19178432	K12251
total_19178739	K01753
total_19178818	K02887
total_19179727	K01069
total_19179861	K04047
total_19180692	K04795
total_19182167	K01848
total_19182652	K01443
total_19182775	K12543
total_19182793	K00684
total_19182794	K01961
total_19183159	K00156
total_19183246	K09761
total_1918339	K03342
total_19183498	K09772
total_19183500	K04074
total_19183655	K00784
total_19183846	K00761
total_19184175	K03495
total_19184188	K11755
total_19184190	K02500
total_19184191	K01693
total_19184192	K01814
total_19184193	K02501
total_19184195	K00013
total_19184263	K04566
total_19184658	K06941
total_19184784	K00599
total_1918537	K02892
total_1918624	K02837
total_1918633	K14058
total_19188052	K08304
total_19188088	K00673
total_19188115	K08234
total_19188331	K01695
total_19189362	K01426
total_19189574	K00286
total_19189842	K00619
total_19190025	K02914
total_19190044	K00322
total_19190258	K00681
total_19190452	K02405
total_19190581	K06911
total_19191503	K01006
total_19191825	K03724
total_19191876	K01849
total_19191904	K02351
total_19192341	K01595
total_19192523	K12243
total_19192671	K01295
total_19192699	K05520
total_19193120	K00819
total_19193180	K01026
total_1919365	K01752
total_19194810	K08687
total_19195564	K00111
total_19196369	K11752
total_1919706	K02314
total_19197462	K01756
total_19198801	K07320
total_19198895	K07090
total_19199102	K03574
total_19199131	K03778
total_19199140	K06941
total_19200845	K13643
total_19200984	K01649
total_19200985	K13010
total_1920101	K02405
total_1920112	K01754
total_19201467	K09710
total_19201704	K02493
total_19202118	K09888
total_19202299	K03724
total_1920304	K01067
total_19203270	K00615
total_1920360	K09797
total_19204062	K02837
total_19204561	K02946
total_19204672	K13643
total_19205087	K02950
total_19205776	K02297
total_19205938	K02892
total_19206587	K11175
total_19207114	K03590
total_19207115	K03589
total_19207245	K03088
total_19207510	K02027
total_19207954	K00158
total_19208576	K03092
total_19208712	K03574
total_19210104	K02886
total_19210301	K03088
total_1921034	K00156
total_19211306	K11293
total_1921170	K01473
total_19212012	K01693
total_19212162	K03088
total_19212681	K00784
total_19212890	K03588
total_19213143	K01166
total_19213292	K06179
total_19213354	K12994
total_19213515	K15255
total_19214383	K15054
total_1921494	K00611
total_19215264	K15505
total_19216015	K01652
total_19216016	K08100
total_19216386	K03588
total_19216583	K02519
total_19216600	K07336
total_1921867	K01923
total_19219169	K02495
total_19219304	K03974
total_19220299	K00566
total_19220347	K01593
total_19220838	K03549
total_19221535	K01507
total_19222806	K08316
total_1922343	K03656
total_1922526	K00936
total_19225455	K01754
total_19225717	K01692
total_19226384	K12234
total_1922666	K02500
total_19226829	K03090
total_19227141	K01692
total_1922836	K02982
total_19228518	K01881
total_19228591	K13735
total_19229156	K02622
total_1923024	K08300
total_19230924	K09812
total_19231765	K06134
total_19232395	K10615
total_19232543	K13990
total_19233620	K01885
total_192340	K01777
total_19234509	K08304
total_19236864	K14441
total_19238008	K14161
total_19238394	K11755
total_19238548	K01420
total_19238621	K02876
total_19239806	K00611
total_19240539	K03979
total_19243164	K03500
total_1924362	K03438
total_19243783	K02204
total_1924515	K02881
total_1924516	K02933
total_1924517	K02994
total_1924518	K02954
total_192464	K15358
total_192471	K00133
total_19247326	K01069
total_19247797	K07263
total_19247906	K00765
total_1924796	K01769
total_19251094	K02994
total_19251095	K02933
total_19251869	K02881
total_19253001	K13832
total_19254148	K01890
total_19255451	K12235
total_19255589	K03575
total_19255594	K08234
total_19255803	K01423
total_19256518	K13583
total_19257356	K10770
total_19259015	K01961
total_19262205	K03790
total_19262399	K01595
total_19262494	K03110
total_19262554	K01872
total_1926305	K08309
total_19263822	K09888
total_1926438	K02113
total_1926475	K00060
total_19265010	K00673
total_19265172	K01523
total_19265308	K01239
total_19265771	K02600
total_1926578	K06177
total_19268379	K03821
total_19268911	K03110
total_1926893	K03501
total_192691	K01759
total_19269313	K00433
total_19269314	K00287
total_19269316	K08234
total_1927041	K03183
total_19271154	K06140
total_192721	K01259
total_19272104	K03088
total_19272148	K01476
total_19273501	K09888
total_19273620	K10778
total_19273716	K00301
total_19274970	K14448
total_19275761	K03500
total_19275940	K00470
total_19276495	K00839
total_19277696	K01580
total_19278382	K13525
total_19279299	K03088
total_19279515	K06447
total_19279908	K03438
total_1928020	K01692
total_1928021	K01692
total_19281691	K00820
total_192827	K01420
total_19282924	K01069
total_19283214	K10536
total_1928368	K15725
total_19283747	K02405
total_19283751	K00783
total_19284209	K08300
total_19284519	K07566
total_19285401	K09772
total_19285433	K00432
total_1928602	K02838
total_19286026	K09888
total_19287133	K02933
total_19287646	K10960
total_19287951	K13634
total_19288671	K04567
total_1928868	K01007
total_19289148	K01881
total_1928975	K07043
total_1929045	K02836
total_19291171	K00241
total_1929129	K00957
total_19291675	K01883
total_19291975	K09457
total_19292007	K04075
total_19292418	K05602
total_1929270	K08299
total_1929342	K00281
total_1929366	K03060
total_19293883	K00273
total_19294640	K15855
total_19296479	K02935
total_19297160	K11177
total_19298082	K07235
total_19298187	K02988
total_19298188	K02881
total_19298759	K02076
total_19299547	K01754
total_19299789	K02881
total_19299790	K02933
total_19300582	K00568
total_1930122	K12447
total_19301284	K03501
total_19303548	K02472
total_19304031	K03595
total_19304295	K02933
total_19304921	K04021
total_19305208	K03628
total_19305321	K01883
total_19305713	K03500
total_1930610	K01278
total_19307602	K03974
total_1930761	K03628
total_19308098	K03043
total_19308449	K00158
total_19308968	K01422
total_19309237	K00626
total_19309241	K01892
total_19309249	K00332
total_19309250	K00333
total_19309257	K00337
total_19309269	K03650
total_19309275	K01567
total_19309276	K00540
total_19309277	K00103
total_19310818	K03624
total_19311264	K02892
total_19313935	K04047
total_19314272	K03595
total_19314297	K01338
total_1931452	K15271
total_19315153	K02338
total_1931618	K01512
total_19316332	K03590
total_19317481	K01885
total_1931814	K04517
total_19318285	K01951
total_19318295	K04034
total_193183	K13874
total_19318640	K03574
total_19319671	K03595
total_19319682	K03722
total_19320060	K14056
total_19320090	K03684
total_1932100	K00656
total_19321028	K01659
total_1932271	K02405
total_19323186	K01641
total_1932326	K09883
total_19323641	K01571
total_19323712	K01975
total_19323902	K01638
total_19324545	K00821
total_19325238	K01752
total_19326608	K07042
total_19327906	K01610
total_19328318	K07497
total_1932885	K01698
total_19330581	K03684
total_19330631	K00762
total_19331145	K03500
total_19331163	K01754
total_19332101	K02302
total_19333889	K06911
total_1933396	K01921
total_1933399	K12972
total_19334448	K05304
total_19335153	K01782
total_1933568	K03342
total_19336128	K01923
total_1933614	K03295
total_19336387	K03684
total_19337125	K03590
total_19337751	K08316
total_1933951	K02338
total_19341443	K01883
total_19341579	K01322
total_19341823	K00760
total_1934310	K01937
total_1934311	K01515
total_1934312	K04763
total_1934359	K03829
total_19344017	K01069
total_1934615	K03296
total_19346245	K11159
total_1934630	K01892
total_19346839	K01745
total_19346841	K03574
total_19347484	K03724
total_19347674	K06177
total_19348340	K03688
total_19348597	K00626
total_19350311	K01039
total_19350312	K01955
total_1935095	K01061
total_19351333	K03328
total_1935154	K12410
total_19351937	K00625
total_19352218	K01081
total_19352764	K03624
total_1935283	K01867
total_19354998	K00140
total_19355062	K08100
total_1935613	K03546
total_1935721	K00928
total_19357480	K02838
total_19358155	K14287
total_19358170	K01278
total_19358382	K00133
total_19360100	K01848
total_19360760	K03090
total_193619	K01567
total_19362181	K02986
total_19362365	K01580
total_19362398	K03974
total_19363231	K11781
total_1936398	K00446
total_19364029	K04566
total_19364199	K01473
total_1936434	K02892
total_19364362	K15505
total_19365102	K00599
total_19365305	K03437
total_19365451	K01885
total_1936732	K01449
total_19367724	K02405
total_19368247	K00799
total_19368695	K02342
total_19368922	K01505
total_19369138	K00554
total_19369474	K00384
total_19369765	K03089
total_19369770	K07506
total_19369949	K00773
total_19370486	K00140
total_19370697	K03438
total_19370830	K01147
total_19371562	K01858
total_19371805	K01356
total_19372133	K01593
total_19372345	K15223
total_19372526	K00685
total_19373081	K04075
total_1937309	K01872
total_1937310	K01087
total_19373904	K02881
total_19374440	K02621
total_19375554	K02838
total_1937686	K01872
total_193777	K00318
total_19377969	K01867
total_1937884	K02886
total_1937886	K02337
total_1937888	K03295
total_19379067	K00561
total_19379281	K02204
total_19379597	K07461
total_19379768	K00027
total_19380130	K01992
total_19380138	K07250
total_19380228	K01069
total_19381492	K00681
total_19381761	K02913
total_19381912	K03470
total_19381915	K07391
total_19382011	K13017
total_19382648	K14058
total_19382833	K00472
total_19383264	K14160
total_19383283	K05540
total_19383390	K01420
total_19383862	K03973
total_19384147	K03628
total_19384765	K07574
total_19385549	K00773
total_19386991	K00767
total_19387557	K09812
total_19388898	K01259
total_19389140	K01777
total_19390331	K02335
total_19390333	K06180
total_19390585	K03683
total_19390881	K02346
total_19390924	K00052
total_1939171	K00936
total_1939192	K03577
total_19392701	K00561
total_19392778	K07283
total_19393852	K01804
total_1939398	K03295
total_19396702	K01874
total_19397667	K03628
total_19397766	K15036
total_1939907	K00974
total_19399225	K04021
total_1939944	K15257
total_19399540	K01712
total_19400460	K00666
total_19400536	K03688
total_19402002	K02881
total_19403794	K02204
total_19403910	K01873
total_1940434	K02335
total_19404474	K03631
total_19404541	K06880
total_19404710	K15778
total_19405997	K02860
total_19406468	K06178
total_19407282	K01289
total_19407706	K00657
total_19408758	K09811
total_19408849	K01470
