Query_id	TC_number
total_19448403	3.A.5.1.1
total_194581	3.D.1.3.1
total_194582	3.D.1.6.2
total_194583	3.D.1.5.1
total_194584	3.D.1.2.1
total_194585	3.D.1.3.1
total_19459977	1.B.12.4.1
total_19461687	8.A.21.2.1
total_19462793	1.B.12.4.1
total_19465649	1.B.33.1.3
total_19470419	1.B.12.4.1
total_19471443	1.B.12.4.1
total_19474953	3.D.1.2.1
total_19490028	1.B.12.4.1
total_19505073	1.B.33.1.3
total_1951544	3.D.4.6.1
total_19523400	1.A.24.1.1
total_19526333	3.D.1.6.1
total_19527974	3.D.4.6.1
total_19533861	3.D.1.2.1
total_1955565	2.A.6.2.31
total_19574588	1.C.82.1.1
total_19577507	8.A.21.2.1
total_19584572	1.B.12.4.1
total_19587574	1.C.82.1.1
total_1959375	3.D.3.1.1
total_19616773	1.B.33.1.3
total_19620070	1.B.33.1.3
total_1962750	3.D.4.11.1
total_19640729	3.A.1.4.1
total_19641156	1.B.12.4.1
total_19644063	1.C.82.1.1
total_19649803	3.D.1.5.1
total_19662520	9.B.3.1.2
total_1966328	4.A.1.1.5
total_19675568	3.D.1.2.1
total_19689986	3.B.1.1.5
total_1969246	1.B.12.4.1
total_19701939	3.D.4.6.1
total_19710887	1.B.12.4.1
total_19714777	3.D.1.2.1
total_1971524	2.A.72.1.1
total_19733469	3.D.1.2.1
total_19733470	3.D.1.6.2
total_19734714	1.C.82.1.1
total_19746614	1.B.12.4.1
total_19756510	3.A.2.1.3
total_19761504	3.D.1.6.1
total_19761890	3.D.9.1.1
total_19767029	2.A.1.3.34
total_1977823	1.B.12.4.1
total_19786778	1.B.12.4.1
total_19791255	3.D.1.2.1
total_19800829	1.C.82.1.1
total_1980244	1.B.33.1.3
total_19812441	2.A.67.4.3
total_19818476	3.B.1.1.3
total_19818806	3.D.2.2.1
total_19820379	3.A.5.1.1
total_19838090	1.C.82.1.1
total_19848951	3.D.1.2.1
total_19865040	3.D.1.6.3
total_19866234	3.D.1.5.1
total_19867065	1.B.33.1.3
total_19867096	1.A.8.10.6
total_19870298	3.D.1.2.1
total_19873201	1.C.82.1.1
total_19875993	3.D.1.2.1
total_19877993	3.A.5.1.1
total_1988180	1.B.12.4.1
total_19883166	3.D.3.1.1
total_19885960	3.D.1.5.1
total_1988725	3.A.5.1.1
total_19892867	4.A.1.1.5
total_19906488	3.D.1.5.1
total_19922216	3.D.1.6.1
total_19924449	3.D.4.7.1
total_19932986	3.A.5.1.1
total_1993516	9.B.18.1.1
total_19940936	3.A.1.132.3
total_1994845	2.A.72.1.1
total_19970864	1.B.12.4.1
total_19989095	3.A.1.2.7
total_19991739	3.D.1.5.1
total_19995491	1.C.82.1.1
total_20016678	2.A.6.4.1
total_20030936	3.D.4.11.1
total_20031401	3.A.15.2.1
total_20031486	2.A.64.1.1
total_20035521	1.C.82.1.1
total_20043876	1.A.24.1.1
total_20049593	1.B.33.1.3
total_20057178	3.D.1.5.1
total_20060776	8.A.21.2.1
total_20061066	1.B.12.4.1
total_20063437	3.D.4.5.1
total_20064561	1.B.12.4.1
total_20089344	1.A.24.1.1
total_20095922	3.D.1.5.1
total_20114554	3.D.4.5.1
total_20114784	9.B.31.1.1
total_20116620	3.D.1.6.1
total_20126409	3.D.4.5.1
total_20130301	1.C.82.1.1
total_20142836	1.C.82.1.1
total_20163229	1.B.12.4.1
total_20163362	2.A.6.3.1
total_20169131	3.D.1.2.1
total_2018178	3.D.3.4.1
total_20189918	3.D.1.2.1
total_20196874	3.A.1.2.1
total_2020496	9.B.59.1.1
total_20205432	1.C.82.1.1
total_20209224	3.D.4.3.1
total_202254	3.D.1.5.1
total_20226310	1.C.82.1.1
total_20234446	1.C.82.1.1
total_20242660	3.D.1.3.1
total_20245370	3.D.2.2.1
total_2026307	3.D.2.2.1
total_20275047	3.D.1.5.1
total_20275048	3.D.9.1.1
total_20275049	3.D.1.6.1
total_2028105	2.A.1.67.1
total_20284671	2.A.64.1.1
total_20292424	3.D.4.5.1
total_20298606	3.D.1.2.1
total_2030625	3.D.1.2.1
total_20319469	2.A.72.1.1
total_20323891	3.A.5.1.1
total_20325663	1.C.82.1.1
total_20330653	1.B.33.1.3
total_20334624	3.A.5.1.1
total_20336924	9.B.100.1.1
total_20339440	3.A.5.1.1
total_20346053	3.A.2.2.5
total_20353013	3.D.1.2.1
total_20358197	1.B.12.4.1
total_20362046	3.D.4.11.1
total_20365018	3.D.1.5.1
total_20365620	2.A.7.22.2
total_20368080	9.B.3.1.3
total_20371626	1.B.12.4.1
total_20375537	9.B.14.1.2
total_20380672	1.B.12.4.1
total_20390412	3.D.3.1.1
total_20396212	2.A.6.4.1
total_20403548	3.D.1.3.1
total_2042181	8.A.21.2.1
total_20425060	3.D.3.4.1
total_20434229	3.D.1.2.1
total_2044053	3.D.4.5.1
total_20444080	2.A.51.1.3
total_2044631	3.D.4.5.1
total_2045545	3.A.15.3.1
total_20458943	8.A.21.2.1
total_20459244	3.D.2.2.1
total_20460434	1.C.82.1.1
total_2046351	3.A.5.2.2
total_20463794	1.B.12.4.1
total_20467991	3.D.1.5.1
total_20477149	8.A.21.2.1
total_20479201	1.C.82.1.1
total_20504705	1.B.33.1.3
total_20507405	1.B.33.1.3
total_20508659	3.D.4.4.2
total_20517496	3.D.1.6.1
total_20521371	3.A.5.2.2
total_20521835	3.A.5.1.1
total_2052747	3.D.4.7.1
total_20530660	1.A.30.2.2
total_20552253	8.A.21.2.1
total_20555332	3.A.2.1.2
total_20557284	3.D.4.5.1
total_2056756	3.D.1.6.1
total_20570407	2.A.6.4.1
total_20575435	3.D.1.3.1
total_20580129	1.C.82.1.1
total_20580511	3.D.1.2.1
total_20585921	3.D.3.4.1
total_20588309	3.D.1.5.1
total_20588913	3.D.1.6.1
total_2064694	3.D.2.2.1
total_2067031	3.D.1.2.1
total_2072638	2.A.64.1.1
total_2072874	3.D.1.5.1
total_207540	1.C.82.1.1
total_2080380	3.A.1.125.1
total_2094148	3.D.1.2.1
total_2103780	3.D.1.5.1
total_2103782	3.D.9.1.1
total_2115694	2.A.4.7.1
total_2133406	3.D.1.6.1
total_2141036	2.C.1.2.1
total_2149543	3.A.5.1.1
total_2150422	9.B.3.1.2
total_2152592	1.C.82.1.1
total_215321	8.A.21.2.1
total_2160689	4.A.1.1.7
total_2165589	8.A.21.2.1
total_216849	8.A.21.2.1
total_217411	3.D.1.2.1
total_2177285	3.D.1.2.1
total_2179249	3.D.4.6.1
total_2180242	1.B.33.1.3
total_2180405	3.B.1.1.4
total_2180987	3.D.1.6.3
total_219156	1.B.12.4.1
total_2196691	3.D.1.5.1
total_2201949	1.C.82.1.1
total_2205634	3.D.1.1.1
total_2212621	1.C.82.1.1
total_2215661	3.D.1.2.1
total_2221056	3.A.3.5.20
total_2226916	3.A.2.1.3
total_2229902	1.B.12.4.1
total_2230805	1.B.12.4.1
total_224578	3.D.2.2.1
total_2259801	3.A.2.1.2
total_2261623	2.A.102.6.1
total_2262926	8.A.21.2.1
total_2263081	3.D.1.2.1
total_2267299	3.D.3.3.1
total_2275278	2.A.6.4.1
total_2278800	9.B.20.1.2
total_2287365	3.D.4.5.1
total_2290508	3.D.9.1.1
total_2292910	3.D.4.8.1
total_2293340	3.D.4.4.1
total_2296103	1.C.82.1.1
total_2300684	2.A.6.2.25
total_2309264	9.B.14.1.1
total_2319162	3.A.5.1.1
total_2319767	3.D.1.5.1
total_2326893	1.B.12.4.1
total_2329602	3.D.1.2.1
total_2331016	3.D.1.2.1
total_2332262	4.A.1.1.5
total_2332266	4.A.1.1.5
total_2332267	4.A.1.1.1
total_2337496	2.A.1.3.34
total_233750	3.D.4.5.1
total_2338554	2.A.1.3.34
total_2339205	2.A.7.22.2
total_2345661	3.D.4.8.1
total_2351375	4.A.1.1.7
total_2352366	3.D.1.6.1
total_2352917	1.B.33.1.3
total_2355950	2.A.6.4.1
total_2356982	1.B.33.1.3
total_2362933	5.A.1.2.1
total_2366032	3.D.1.2.1
total_2366035	3.D.1.2.1
total_2369653	2.A.6.2.4
total_2381462	1.C.82.1.1
total_2381822	1.B.12.4.1
total_238366	2.A.36.7.2
total_2386438	3.A.18.1.1
total_2387338	3.A.5.1.1
total_2391362	9.B.18.1.1
total_2396490	3.A.1.121.4
total_2403577	3.D.1.2.1
total_2414970	1.B.33.1.3
total_2416079	3.A.1.132.3
total_242577	1.B.33.1.3
total_2432258	3.D.4.6.1
total_2437104	3.A.2.1.3
total_2439595	3.A.15.3.1
total_2440951	3.B.1.1.5
total_2441085	3.D.4.5.1
total_2441697	9.B.18.1.1
total_244278	3.D.1.2.1
total_2445221	1.A.24.1.1
total_2448244	3.D.1.2.1
total_245526	2.A.6.2.2
total_2457109	3.A.5.2.2
total_2461527	3.A.2.1.1
total_2465796	1.C.82.1.1
total_2469209	3.D.4.5.1
total_2469580	3.A.5.1.1
total_2474053	2.A.21.4.1
total_2479477	3.D.1.3.1
total_2483934	3.B.1.1.2
total_2494675	1.B.12.4.1
total_2499981	3.A.5.1.1
total_2500571	3.A.5.1.1
total_2510290	4.A.1.1.7
total_251092	3.A.2.1.1
total_2511551	3.A.2.1.2
total_251824	1.B.12.4.1
total_2521284	3.D.1.2.1
total_2521829	8.A.21.2.1
total_2522501	3.D.1.3.1
total_2522726	3.D.3.4.1
total_2528501	2.A.6.2.9
total_2536855	3.D.1.3.1
total_2538459	3.D.1.3.1
total_2540780	8.A.21.2.1
total_2543525	3.A.12.1.1
total_2552861	1.A.24.1.1
total_255491	9.B.34.1.1
total_255923	1.A.24.1.1
total_2559529	1.B.12.4.1
total_2568606	3.A.2.1.1
total_2570233	1.C.82.1.1
total_2571809	1.B.33.1.3
total_2571912	1.B.33.1.3
total_2576056	3.D.2.2.1
total_2576057	3.D.2.2.1
total_2576058	3.D.2.2.1
total_2577643	1.C.82.1.1
total_2579974	3.D.1.5.1
total_2588041	1.B.33.1.3
total_2590363	3.A.2.1.1
total_2592558	3.B.1.1.2
total_2594305	8.A.21.2.1
total_2594356	3.A.2.1.3
total_2594805	1.C.82.1.1
total_2596331	3.A.12.1.1
total_2601473	3.A.5.1.1
total_2603918	3.D.1.2.1
total_2609420	3.A.5.2.2
total_2614196	3.D.1.5.1
total_2621351	3.D.2.2.1
total_2622635	9.B.24.2.2
total_262400	3.D.2.2.1
total_2627611	3.D.1.2.1
total_2629781	1.A.24.1.1
total_2637112	3.A.2.1.2
total_2656632	2.A.37.1.2
total_2667398	1.B.33.1.3
total_2673615	3.D.1.2.1
total_2675376	3.D.2.2.1
total_2675688	1.A.24.1.1
total_2676983	1.B.12.4.1
total_26799	2.A.64.1.1
total_2680098	3.D.1.6.1
total_2691961	3.A.15.1.1
total_2698287	1.C.82.1.1
total_2703923	3.D.1.5.1
total_27186	2.A.1.3.29
total_2720064	3.D.4.4.1
total_2723061	3.D.1.3.1
total_2726789	2.A.89.3.1
total_2735018	9.B.3.1.2
total_2736705	3.D.1.3.1
total_2738922	3.D.4.5.1
total_2740453	3.A.1.3.2
total_2740521	3.A.5.2.2
total_2743268	1.C.82.1.1
total_2746697	2.A.2.6.2
total_2752794	3.D.4.5.1
total_2752798	3.D.4.4.2
total_2753882	2.A.53.9.2
total_2759993	1.C.82.1.1
total_276204	9.B.18.1.1
total_2763615	1.B.33.1.3
total_2764367	3.D.1.2.1
total_2770285	1.C.82.1.1
total_2779664	3.D.1.5.1
total_2784095	1.B.33.1.3
total_2793647	3.A.1.122.8
total_2801015	8.A.21.2.1
total_2801451	2.A.4.1.5
total_2815669	3.D.1.6.1
total_2815865	3.D.1.2.1
total_2816246	4.A.1.1.5
total_2816997	3.D.2.2.1
total_2817514	3.D.1.2.1
total_2818055	1.B.33.1.3
total_2821690	3.A.5.2.2
total_2833248	1.C.82.1.1
total_284042	1.B.33.1.3
total_2842341	4.A.1.1.1
total_2844623	3.D.4.4.1
total_2853770	1.C.82.1.1
total_2856574	3.A.2.1.1
total_2858128	2.A.1.7.9
total_2866081	3.B.1.1.3
total_2866460	3.B.1.1.2
total_2868842	1.C.82.1.1
total_2873949	3.B.1.1.5
total_2879573	3.D.1.2.1
total_288002	1.B.33.1.3
total_2880155	1.B.12.4.1
total_289363	1.A.8.15.1
total_2898312	3.D.4.4.2
total_2901130	3.D.1.6.1
total_2907132	3.D.1.2.1
total_2909309	3.D.4.5.1
total_2912835	1.C.82.1.1
total_2913485	3.A.5.1.1
total_29149	1.B.12.4.1
total_2928336	3.A.1.6.3
total_2935173	3.D.2.2.1
total_2936101	3.D.4.5.1
total_2936844	3.D.1.2.1
total_2937585	3.D.1.1.1
total_2944359	9.B.100.1.1
total_2948144	3.D.1.6.1
total_2958640	3.A.2.1.2
total_2960451	3.D.1.2.1
total_2960758	3.D.3.1.1
total_296597	3.D.4.5.1
total_2967223	3.D.1.5.1
total_2967224	3.D.1.7.1
total_2967225	3.D.9.1.1
total_297460	3.D.1.2.1
total_297508	2.A.6.2.16
total_2982033	3.D.1.6.3
total_2986791	9.B.31.1.1
total_2989189	3.A.15.2.1
total_2991163	2.A.6.2.18
total_3001163	1.C.82.1.1
total_3003677	3.D.4.5.1
total_3004816	3.D.3.3.1
total_3008840	3.A.5.1.1
total_3010444	2.A.6.2.29
total_3011714	1.B.33.1.3
total_3013186	1.B.12.4.1
total_3013486	3.A.2.1.1
total_3014145	3.A.2.1.1
total_3018792	8.A.21.2.1
total_3021184	3.D.1.6.2
total_3021382	4.A.1.1.7
total_3022254	8.A.21.2.1
total_302386	1.A.24.1.1
total_3024241	8.A.21.2.1
total_302611	3.D.1.2.1
total_3026322	3.D.4.5.1
total_3030067	1.B.33.1.3
total_3045618	3.D.1.3.1
total_3046661	3.D.1.2.1
total_3047994	1.C.82.1.1
total_305579	1.C.82.1.1
total_3060874	3.D.1.5.1
total_3061352	1.B.33.1.3
total_3072445	1.B.33.1.3
total_3072950	1.A.24.1.1
total_3077280	3.D.1.3.1
total_3084596	3.D.2.2.1
total_3088905	3.A.3.2.21
total_3089865	3.A.5.1.1
total_3093380	3.A.10.2.1
total_3097515	3.D.1.2.1
total_3097819	2.A.6.2.5
total_3109037	3.D.1.2.1
total_3127529	3.D.1.3.1
total_3128263	9.B.3.1.3
total_316139	1.A.11.2.2
total_3170207	2.A.67.4.3
total_3174334	3.D.1.6.3
total_3177926	1.B.12.4.1
total_3184085	8.A.21.2.1
total_3185243	2.A.6.2.9
total_3194952	3.D.2.2.1
total_3199942	2.A.64.1.1
total_3200117	1.B.12.4.1
total_3203191	3.D.1.2.1
total_320611	3.A.5.1.1
total_3218192	2.A.1.3.34
total_3222751	3.D.3.4.1
total_3232877	1.B.33.1.3
total_3236740	1.C.82.1.1
total_3237778	3.D.1.2.1
total_3241728	3.A.1.122.8
total_3242055	3.A.5.1.1
total_324524	8.A.21.2.1
total_325304	1.C.82.1.1
total_3254927	3.A.5.2.2
total_3255494	1.A.12.3.1
total_3255695	3.D.1.6.1
total_3259393	1.B.33.1.3
total_3260867	3.A.5.2.2
total_3266883	1.A.24.1.1
total_3270996	3.B.1.1.3
total_3276179	3.D.2.2.1
total_3280204	3.D.4.4.1
total_3281706	1.B.12.4.1
total_3304324	3.D.3.4.1
total_3313045	3.D.1.3.1
total_331357	3.D.1.2.1
total_3315610	9.B.14.2.2
total_3324118	1.B.12.4.1
total_3337664	3.D.1.2.1
total_3340601	2.A.6.2.31
total_3340617	1.B.12.4.1
total_3340705	1.B.33.1.3
total_3341606	3.D.1.2.1
total_3344390	3.D.1.2.1
total_3347922	1.A.12.3.1
total_3348415	1.B.33.1.3
total_335552	3.D.1.2.1
total_335553	3.D.1.6.1
total_3360015	4.A.1.1.5
total_3361579	1.B.12.4.1
total_3365056	3.D.1.3.1
total_3365058	3.D.1.5.1
total_3369226	8.A.21.2.1
total_3369480	9.B.24.2.2
total_3372011	1.B.12.4.1
total_3377866	8.A.21.2.1
total_3378679	3.A.5.1.1
total_3379545	8.A.21.2.1
total_3381563	3.D.2.2.1
total_3386565	3.D.2.2.1
total_3392066	3.D.1.2.1
total_339891	3.D.4.4.1
total_3404774	3.D.2.2.1
total_3405411	3.A.1.122.7
total_3414571	3.D.1.6.1
total_3415358	2.A.64.1.1
total_341863	1.C.82.1.1
total_3419304	1.C.82.1.1
total_342400	1.A.12.3.1
total_3433300	3.A.5.1.1
total_3441655	1.B.33.1.3
total_3446118	1.B.33.1.3
total_3446758	1.C.82.1.1
total_3449776	1.A.11.1.4
total_3452476	8.A.21.2.1
total_3458342	3.A.1.132.3
total_3458603	3.D.1.5.1
total_3460525	1.B.12.4.1
total_3463530	2.A.14.1.2
total_3466365	3.A.5.1.1
total_3468960	8.A.21.2.1
total_3475771	8.A.21.2.1
total_3478047	1.B.33.1.3
total_3482163	3.A.1.1.23
total_3482951	8.A.21.2.1
total_3483414	1.B.12.4.1
total_3489713	8.A.21.2.1
total_3494556	3.D.1.2.1
total_3494882	3.D.3.3.1
total_3498054	3.A.5.10.1
total_350371	1.A.24.1.1
total_3504778	1.B.33.1.3
total_350940	3.A.15.2.1
total_3509827	3.A.5.2.2
total_3515175	8.A.21.2.1
total_3516380	2.A.3.14.1
total_3521070	3.D.9.1.1
total_3521730	1.C.82.1.1
total_3532089	2.A.1.3.34
total_3545535	3.A.5.1.1
total_3556117	3.D.4.5.1
total_355751	1.B.33.1.3
total_3558298	1.C.82.1.1
total_3559021	3.A.5.1.1
total_3564115	1.C.82.1.1
total_3567708	3.D.1.3.1
total_3572119	3.D.1.2.1
total_3579401	1.B.12.4.1
total_3590534	3.A.5.2.2
total_3596250	3.A.5.1.1
total_3597144	3.D.2.2.1
total_3597672	1.B.33.1.3
total_3603137	8.A.1.1.2
total_3603719	3.D.4.4.2
total_3606608	3.D.1.2.1
total_3606610	3.D.9.1.1
total_3608866	2.A.6.4.1
total_3615369	9.B.18.1.1
total_3623097	3.D.4.8.1
total_3623449	3.A.2.1.2
total_3627594	3.D.1.5.1
total_3627599	3.D.1.5.1
total_3627600	3.D.1.3.1
total_3627602	3.D.1.3.1
total_3627604	3.D.1.5.1
total_3627757	3.D.1.5.1
total_3636718	2.C.1.2.1
total_3642863	3.D.2.2.1
total_3644992	3.A.2.1.1
total_3651064	8.A.21.2.1
total_3655942	3.D.1.2.1
total_3657854	3.A.3.5.30
total_3659027	8.A.21.2.1
total_366535	3.A.3.5.10
total_3670025	3.A.5.2.2
total_3676001	8.A.21.2.1
total_3681138	2.A.6.4.1
total_3681907	8.A.21.2.1
total_3682706	1.B.33.1.3
total_3683899	3.B.1.1.5
total_3685521	3.D.2.2.1
total_3686082	9.B.18.1.1
total_3690035	3.B.1.1.3
total_3692238	3.D.1.1.1
total_3692527	3.D.2.2.1
total_3696659	3.D.1.5.1
total_3696660	3.D.1.3.1
total_3696662	3.D.1.3.1
total_3699259	3.D.4.6.1
total_3716544	1.C.82.1.1
total_3717	9.B.3.1.3
total_3717539	3.D.4.8.1
total_3718318	1.A.62.2.1
total_3720541	3.D.4.4.1
total_3725745	1.A.22.1.1
total_3725780	3.D.1.2.1
total_3729717	1.B.33.1.3
total_3731433	2.A.6.2.4
total_3731434	2.A.6.2.4
total_3731883	3.D.1.6.1
total_3732039	1.B.33.1.4
total_3737689	3.D.1.5.1
total_3738186	8.A.21.2.1
total_3740213	2.A.1.3.34
total_3743084	1.B.12.4.1
total_3747116	1.B.12.4.1
total_374718	3.B.1.1.5
total_3767789	1.B.12.4.1
total_3774880	3.D.2.2.1
total_3783288	3.D.1.2.1
total_3783289	3.D.1.2.1
total_3783314	3.D.2.2.1
total_3800272	3.A.5.1.1
total_3808890	3.A.3.29.2
total_3813460	1.C.82.1.1
total_3818660	1.B.12.4.1
total_3819954	3.D.2.1.1
total_382143	2.A.4.7.1
total_3825584	3.D.1.2.1
total_3828040	9.B.76.1.1
total_3836718	3.D.9.1.1
total_383742	3.A.2.1.2
total_3840889	2.A.6.2.4
total_3841778	3.D.3.3.1
total_3844018	1.B.12.4.1
total_3845537	2.A.72.1.1
total_3851113	3.D.1.6.1
total_3853054	3.D.4.5.1
total_3854225	1.C.82.1.1
total_3855276	2.A.72.1.1
total_385573	3.D.1.3.1
total_386473	1.C.82.1.1
total_3867297	1.B.33.1.3
total_3870172	1.B.12.4.1
total_3871375	3.D.1.2.1
total_3871539	3.D.1.2.1
total_3872304	4.C.1.1.7
total_38761	9.A.34.1.1
total_3879564	3.D.1.6.3
total_3884643	3.B.1.1.3
total_3890973	1.C.82.1.1
total_3896385	3.D.4.6.1
total_3899224	3.D.1.2.1
total_3900684	1.B.12.4.1
total_3902611	1.B.12.4.1
total_3907702	8.A.21.2.1
total_390994	3.D.1.5.1
total_3910087	3.D.4.5.1
total_3914764	3.D.1.6.1
total_3915751	1.B.12.4.1
total_3924340	3.D.1.3.1
total_3925051	3.D.1.2.1
total_393114	2.A.72.1.1
total_3932208	3.D.1.2.1
total_3934982	3.D.1.2.1
total_3936583	3.E.2.1.1
total_3941527	1.C.82.1.1
total_3943528	2.A.3.14.1
total_395011	1.B.12.4.1
total_3951996	3.A.2.1.2
total_3955812	3.D.3.1.1
total_3957350	8.A.21.2.1
total_3964488	3.D.4.5.1
total_3967132	1.B.12.4.1
total_3968773	1.B.12.4.1
total_396988	2.A.6.4.1
total_3972358	3.D.1.3.1
total_3973289	1.A.30.2.1
total_398360	3.A.5.2.2
total_3983727	1.B.12.4.1
total_3984995	1.B.12.4.1
total_3991784	9.B.100.1.1
total_3994167	8.A.21.1.1
total_3994634	3.A.5.1.1
total_3995658	1.B.12.4.1
total_400024	3.A.7.4.1
total_401286	1.B.12.4.1
total_4016526	1.C.82.1.1
total_4017235	3.A.2.1.3
total_4022295	1.C.82.1.1
total_4028003	3.D.3.3.1
total_4034722	1.C.82.1.1
total_4038830	1.C.82.1.1
total_4043794	1.C.82.1.1
total_4044970	1.B.12.4.1
total_4054848	2.A.64.3.2
total_4056098	3.D.1.2.1
total_4058837	3.D.2.2.1
total_4064943	1.B.33.1.3
total_4067253	3.D.1.6.3
total_4067775	3.D.4.8.1
total_4068802	3.D.1.2.1
total_4072218	3.D.1.6.3
total_4072888	1.B.12.4.1
total_4076161	8.A.21.2.1
total_4082686	1.C.82.1.1
total_4086230	1.A.24.1.1
total_4097234	1.B.12.4.1
total_4099536	3.D.1.2.1
total_4099537	3.D.1.5.1
total_4099538	3.D.1.6.2
total_4099539	3.D.1.2.1
total_4103560	1.B.12.4.1
total_4113191	3.A.5.1.1
total_4123803	3.D.2.2.1
total_4126106	1.C.82.1.1
total_4127253	3.D.4.5.1
total_413084	2.A.1.3.34
total_4131592	1.B.12.4.1
total_4134205	3.D.1.2.1
total_413432	3.A.1.132.3
total_413610	2.A.8.1.4
total_4137540	8.A.21.2.1
total_4140381	3.B.1.1.3
total_4143731	3.D.1.6.1
total_4156043	3.D.1.6.1
total_415873	3.D.4.4.2
total_4162399	1.B.33.1.3
total_4165903	3.D.1.5.1
total_4165904	3.D.1.3.1
total_4169031	3.D.4.5.1
total_4170438	8.A.21.2.1
total_4172838	3.D.1.2.1
total_4180072	1.B.12.4.1
total_4188406	1.C.82.1.1
total_4188685	3.D.1.2.1
total_4190595	3.E.2.1.1
total_4190599	3.D.1.2.1
total_4190602	3.D.1.2.1
total_4190603	3.D.4.8.1
total_4190606	3.D.1.6.1
total_4190620	3.D.1.6.1
total_4190627	3.A.2.1.3
total_4190628	3.D.1.2.1
total_4198095	3.A.1.122.2
total_4200911	1.B.12.4.1
total_420888	3.D.4.4.2
total_4213483	3.D.4.5.1
total_4231294	3.D.1.2.1
total_4238730	1.B.33.1.3
total_424437	9.B.3.1.2
total_4244928	2.A.6.2.9
total_4252722	3.D.1.5.1
total_425605	3.D.1.2.1
total_4256166	3.A.5.2.2
total_4257511	3.D.3.1.1
total_4257553	3.D.1.6.1
total_4258026	3.D.2.2.1
total_4258027	3.D.2.2.1
total_4262381	3.A.5.1.1
total_4265075	8.A.21.2.1
total_4266525	3.B.1.1.3
total_426804	3.A.1.122.8
total_4283106	9.B.3.1.3
total_4290495	8.A.21.2.1
total_4300883	8.A.21.2.1
total_4301850	8.A.21.2.1
total_4302361	3.D.1.2.1
total_430325	8.A.21.2.1
total_4317999	3.A.5.2.2
total_4325494	4.A.1.1.1
total_4327142	3.D.1.2.1
total_4328027	3.A.5.1.1
total_4329718	3.A.5.2.2
total_4343206	3.D.4.7.1
total_4343207	3.D.4.8.1
total_4355225	3.D.1.6.1
total_4356919	9.B.3.1.1
total_4364743	8.A.21.2.1
total_4365887	3.A.5.1.1
total_4384845	1.A.22.1.4
total_4387323	1.B.33.1.3
total_438926	3.D.3.4.1
total_4396700	9.B.20.2.1
total_4402533	3.E.2.1.1
total_4403670	2.A.6.3.1
total_4408381	3.D.1.6.1
total_4411989	3.A.5.2.2
total_441361	8.A.21.2.1
total_4414164	1.B.33.1.3
total_441541	3.A.5.1.1
total_4418681	3.D.1.6.1
total_4420178	8.A.21.2.1
total_4422253	3.A.5.1.1
total_4428208	1.C.82.1.1
total_4432816	3.A.5.1.1
total_4435491	8.A.21.2.1
total_443550	3.D.2.2.1
total_4445739	3.D.2.2.1
total_4455698	3.A.15.2.1
total_4460942	3.A.1.3.15
total_4465835	3.D.4.6.1
total_4472950	2.A.6.4.1
total_4473141	2.A.1.3.34
total_4477485	1.B.33.1.4
total_4480788	2.A.7.22.2
total_4484090	3.D.4.5.1
total_4487649	2.A.6.2.9
total_449471	8.A.21.2.1
total_4497371	1.B.33.1.3
total_4503366	1.C.82.1.1
total_4505246	2.A.64.1.1
total_451439	1.B.33.1.3
total_4515653	3.D.3.2.1
total_4520933	3.D.1.2.1
total_4532496	3.A.5.2.2
total_4536087	1.C.82.1.1
total_4544689	3.D.1.2.1
total_4547751	3.D.4.5.1
total_4555574	3.A.5.2.2
total_4555668	3.A.2.1.1
total_4555673	3.A.2.1.1
total_4555675	3.A.2.1.1
total_4558728	2.A.7.22.2
total_4558847	3.D.4.6.1
total_4565498	3.A.5.1.1
total_4566823	1.B.33.1.3
total_4568074	3.D.9.1.1
total_4570543	3.D.4.5.1
total_4572109	8.A.21.2.1
total_4573109	1.B.33.1.3
total_4573668	3.D.4.5.1
total_4575970	2.A.7.22.2
total_4583333	1.A.24.1.1
total_4586919	1.B.33.1.3
total_460531	1.B.12.4.1
total_4607434	2.A.53.9.2
total_4610191	1.C.82.1.1
total_4618792	9.B.18.1.1
total_462291	1.C.82.1.1
total_4623738	9.B.3.1.3
total_4624228	3.E.2.1.1
total_4650195	2.A.1.3.34
total_4651498	3.D.4.5.1
total_46579	5.B.4.1.1
total_46583	5.B.4.1.1
total_46591	3.E.2.2.1
total_46592	3.E.2.2.1
total_4659314	2.A.1.3.11
total_4660066	1.B.12.4.1
total_46604	3.A.2.1.2
total_46608	3.A.2.1.2
total_46618	3.A.2.1.2
total_46620	2.A.64.2.1
total_46621	3.D.3.5.1
total_46629	1.C.82.1.1
total_46631	5.B.4.1.1
total_46632	3.E.2.2.2
total_46633	3.E.2.2.2
total_46643	5.B.4.1.1
total_4666258	3.D.1.2.1
total_46667	3.D.1.3.1
total_4669324	1.B.33.1.3
total_4682544	3.D.1.2.1
total_4702317	4.A.1.1.7
total_47057	3.D.1.5.1
total_4712756	3.D.1.5.1
total_4713400	3.D.1.6.1
total_4714169	2.A.7.22.2
total_4735486	3.D.4.7.1
total_4736359	3.D.1.1.1
total_4737435	3.D.4.5.1
total_4739549	3.A.5.1.1
total_473971	1.C.82.1.1
total_4740732	3.A.2.1.2
total_474078	9.B.18.1.1
total_4743674	1.A.24.1.1
total_4745955	3.D.1.6.1
total_4746062	1.C.82.1.1
total_4749353	1.C.82.1.1
total_4754282	8.A.21.2.1
total_4766772	1.B.33.1.3
total_4774335	1.C.82.1.1
total_4776687	3.D.2.2.1
