Query_id	Ko_id
total_1789207	K00226
total_17892211	K01295
total_17892401	K00609
total_17893061	K00602
total_17893108	K01679
total_17893126	K01358
total_17893182	K00821
total_178935	K12340
total_17893666	K02863
total_17893895	K01358
total_17893913	K02863
total_17894002	K01271
total_17894007	K03703
total_17894103	K01301
total_1789443	K00337
total_17894464	K00676
total_17894494	K01669
total_17894625	K02108
total_17894817	K01894
total_17894849	K02519
total_17894950	K07484
total_17895746	K00404
total_17895792	K09019
total_17896003	K01439
total_17896059	K02982
total_17896326	K13590
total_17896367	K08676
total_17897042	K00652
total_17897043	K01529
total_1789747	K02654
total_17897567	K02600
total_178976	K01928
total_178977	K03587
total_178979	K03438
total_17898643	K15034
total_17898645	K01533
total_1789866	K00626
total_17898865	K01893
total_17899018	K03750
total_17899345	K09457
total_17899375	K00228
total_17899591	K02899
total_17899740	K01439
total_17900058	K07566
total_17900165	K02837
total_17900247	K12573
total_17900257	K07568
total_17900258	K00773
total_17900635	K03821
total_17901017	K05996
total_17901185	K03733
total_1790119	K07796
total_17901490	K01969
total_17901953	K02204
total_1790196	K01465
total_1790206	K01610
total_1790207	K00029
total_1790229	K00937
total_17902295	K01919
total_17902375	K03575
total_17902423	K03722
total_17902440	K01962
total_17902588	K07566
total_17902860	K01679
total_17902952	K00821
total_17902986	K00573
total_17903017	K00411
total_17903177	K02519
total_17903312	K01769
total_17903326	K00013
total_17903327	K01693
total_17903361	K13935
total_17903461	K03832
total_17903779	K02492
total_17903839	K00626
total_17903943	K00925
total_17903952	K01473
total_17904198	K02405
total_17904828	K00329
total_17904958	K03495
total_17904959	K03501
total_17905130	K01262
total_17905135	K14977
total_17905560	K02274
total_1790570	K00680
total_17905736	K15634
total_17905847	K07025
total_17905932	K03575
total_17906246	K01919
total_17906263	K01623
total_17906552	K03210
total_17906820	K06920
total_17907155	K09768
total_1790723	K00764
total_1790724	K00540
total_17907493	K07062
total_17907495	K01952
total_17907502	K01262
total_1790764	K00950
total_1790765	K01249
total_1790766	K12251
total_17907684	K01623
total_17907761	K03590
total_17907976	K01679
total_17908183	K01356
total_17908194	K02890
total_17908293	K07577
total_17908398	K03702
total_1790851	K01304
total_1790884	K03128
total_17909070	K03684
total_17909221	K05903
total_1790929	K01952
total_17909323	K02338
total_17909442	K15358
total_17909851	K01875
total_17910232	K01652
total_17910361	K07491
total_17910526	K01963
total_17910723	K02687
total_17911293	K00020
total_17911701	K13953
total_17912030	K00228
total_17912051	K03783
total_17912126	K03574
total_1791224	K02372
total_17912375	K01881
total_17912433	K02838
total_17912634	K03496
total_1791265	K01271
total_17912778	K01120
total_17912907	K07263
total_1791324	K00523
total_17913320	K03797
total_1791409	K01733
total_17914273	K01259
total_17914461	K00135
total_17914965	K00282
total_17915084	K01278
total_17915215	K01241
total_17915224	K01515
total_17915278	K02886
total_17915396	K01849
total_1791574	K08303
total_17915952	K02982
total_17916037	K03531
total_17916078	K00523
total_1791623	K00101
total_17916395	K08998
total_17916396	K03536
total_1791643	K01069
total_17916519	K03106
total_17916520	K02959
total_17916536	K01623
total_1791675	K00554
total_17916866	K00928
total_17916929	K00020
total_17917090	K03892
total_17917173	K03595
total_17917327	K01963
total_1791802	K02474
total_17918032	K02501
total_17918098	K03072
total_17918173	K02959
total_17918439	K06941
total_17918449	K11177
total_17918456	K01518
total_17918586	K01869
total_17918632	K00169
total_17919286	K00568
total_17919492	K02600
total_17919975	K01439
total_17919976	K00674
total_17921132	K01295
total_17921416	K03702
total_1792152	K06409
total_1792164	K12618
total_17921690	K03072
total_17921708	K02886
total_17921912	K01677
total_17922296	K02518
total_179223	K10536
total_17922510	K00019
total_1792280	K00625
total_1792281	K00925
total_17923094	K02274
total_17923222	K02863
total_17923325	K02108
total_17923326	K02110
total_17923539	K00167
total_1792355	K03529
total_17923861	K02892
total_17923883	K03555
total_17924601	K03568
total_17924760	K01772
total_17924844	K00658
total_17924929	K03701
total_17925561	K08884
total_17925665	K03531
total_1792582	K00826
total_17925847	K07556
total_17926390	K09883
total_17926408	K03182
total_1792651	K03568
total_17926883	K03980
total_17926961	K01358
total_17926962	K01358
total_1792703	K00758
total_1792704	K03815
total_1792708	K00507
total_17927488	K00784
total_17927642	K03526
total_17927869	K01423
total_17927913	K03296
total_17927925	K03296
total_17928141	K01652
total_1792840	K01791
total_17928977	K01028
total_17929027	K00147
total_17929042	K02907
total_17929084	K03118
total_1792932	K00873
total_17929857	K02519
total_17929858	K02834
total_1792993	K00937
total_17930020	K00301
total_17930043	K00821
total_17930564	K01916
total_17930738	K08234
total_17930766	K14261
total_17930847	K02886
total_17930870	K01916
total_17930978	K02890
total_17931157	K03574
total_17931271	K08680
total_17931331	K01537
total_17931388	K14287
total_1793172	K02931
total_17931762	K00540
total_17932015	K06958
total_1793212	K14161
total_1793221	K01952
total_17932264	K02909
total_17932335	K07320
total_17932409	K00135
total_1793258	K02276
total_17932650	K01426
total_17932926	K01301
total_17933168	K00873
total_17933328	K02519
total_17933566	K01649
total_17933903	K06298
total_17933905	K00942
total_17934	K01286
total_1793403	K01567
total_17934218	K01241
total_17934305	K03650
total_17934369	K14645
total_17934402	K03535
total_17934795	K01652
total_17934801	K02825
total_17934805	K02968
total_17934858	K06168
total_17935239	K00626
total_17935328	K00891
total_17935330	K02111
total_17935667	K00981
total_1793578	K02123
total_17936105	K03439
total_17936170	K02882
total_17936211	K02988
total_17936212	K02881
total_1793634	K00135
total_17936444	K01028
total_1793664	K00784
total_1793666	K02825
total_1793669	K01956
total_17936752	K00329
total_17936877	K01593
total_17936913	K01728
total_17937223	K02341
total_1793764	K03575
total_17937704	K03887
total_17937748	K09458
total_17937771	K01273
total_17938070	K02315
total_17938136	K02601
total_179383	K09986
total_17938410	K00404
total_17938804	K03652
total_17938879	K03595
total_17938927	K09748
total_17938966	K03548
total_17939036	K02906
total_1793907	K02108
total_17939163	K02299
total_17939306	K00609
total_17939533	K02863
total_17939772	K13013
total_17939958	K01876
total_17940110	K02343
total_17940186	K01892
total_17940250	K02446
total_17940334	K03571
total_17940455	K10563
total_17940586	K02343
total_17940613	K14161
total_17941224	K00282
total_17941725	K02890
total_1794187	K03316
total_17942201	K02014
total_1794229	K02301
total_1794234	K03832
total_1794239	K01745
total_1794240	K01712
total_1794247	K06213
total_17942528	K01649
total_17942581	K00335
total_17942800	K07089
total_17943220	K00020
total_17943303	K13953
total_17943643	K01874
total_17943712	K01749
total_17943939	K15862
total_17944365	K02621
total_17944553	K01868
total_17944631	K01183
total_1794470	K00342
total_17944836	K14261
total_17944887	K07263
total_17945155	K01474
total_17945156	K01473
total_17945327	K01775
total_1794535	K03320
total_17946352	K01295
total_1794692	K00411
total_17947098	K03722
total_17947200	K03517
total_17947203	K03799
total_17947454	K00248
total_17947864	K00425
total_17947950	K00936
total_17948382	K00937
total_17948671	K14855
total_17949102	K00335
total_17949103	K00336
total_179492	K00286
total_17949217	K03575
total_17949468	K01354
total_17949532	K03320
total_1794963	K02946
total_17949642	K00615
total_17950080	K01610
total_17950228	K01897
total_17950641	K05275
total_17951034	K03750
total_17951184	K01515
total_17951314	K00273
total_17951395	K00773
total_17951583	K03088
total_17951586	K00657
total_17951587	K01596
total_17951984	K04097
total_17951988	K02879
total_17952217	K08316
total_17952305	K01873
total_17952325	K03649
total_17952397	K01056
total_17952811	K02337
total_17952963	K01507
total_17953055	K03182
total_1795346	K03625
total_17953465	K01797
total_17953484	K03088
total_17953494	K03701
total_17953567	K02549
total_17953936	K00943
total_17953937	K02341
total_17954536	K02343
total_17954593	K13479
total_1795465	K03217
total_1795488	K03088
total_17954905	K01515
total_1795496	K01913
total_17955075	K03092
total_17955636	K09883
total_17956030	K12251
total_17956326	K02621
total_17956344	K00342
total_17956439	K02446
total_17956561	K02315
total_17956601	K00674
total_17956683	K00574
total_17956893	K00158
total_17957312	K12251
total_17957644	K01894
total_17957967	K03100
total_1795804	K12600
total_1795806	K00325
total_17958127	K13953
total_17958203	K02110
total_17958256	K00685
total_1795830	K08676
total_17958347	K03624
total_17958512	K01906
total_17958740	K01647
total_17959174	K10026
total_17959175	K01737
total_17959176	K06920
total_17959209	K12454
total_17959548	K00019
total_17960211	K02834
total_17960287	K02357
total_17960364	K02892
total_17960402	K01791
total_17960578	K03698
total_17960670	K06180
total_17960671	K03790
total_17960839	K08300
total_17960872	K02115
total_17961327	K02600
total_17961436	K02935
total_17961452	K00121
total_17961606	K03305
total_17961647	K01295
total_1796179	K00286
total_17961844	K01452
total_17962005	K01879
total_17962217	K00175
total_17962293	K06442
total_17962374	K01955
total_17962607	K00001
total_17962782	K05956
total_17963112	K00135
total_17963161	K01759
total_17963223	K01867
total_17963527	K08884
total_1796361	K05788
total_17963618	K01913
total_17963644	K02338
total_17963690	K00626
total_17963740	K02835
total_17963757	K02046
total_17963899	K13628
total_17963910	K03119
total_17963913	K02837
total_17963992	K03100
total_17964171	K02230
total_17964503	K03891
total_1796455	K07027
total_17964672	K00024
total_17965281	K03821
total_17965496	K00970
total_17965760	K14162
total_1796587	K00767
total_17965920	K03088
total_17966056	K01029
total_17966201	K00329
total_17966385	K00140
total_1796662	K03671
total_17966635	K00344
total_1796671	K00343
total_1796687	K03531
total_17966956	K07315
total_17967204	K01507
total_17967242	K03531
total_17967315	K01920
total_17967474	K02961
total_17967647	K03928
total_17967797	K03588
total_17967854	K01719
total_17967855	K01719
total_17968076	K01259
total_17968300	K03118
total_17968301	K06958
total_17968418	K00031
total_1796852	K08676
total_17968821	K02939
total_17968879	K07106
total_1796889	K07077
total_1796929	K03574
total_17969494	K04750
total_17969496	K00784
total_1796961	K00324
total_1796972	K01733
total_17970014	K01971
total_1797038	K01873
total_17970418	K08303
total_17970501	K01599
total_17970684	K01969
total_17971048	K05592
total_1797121	K12420
total_17971254	K01610
total_17971284	K01238
total_17971501	K02298
total_17971695	K02259
total_17971823	K01258
total_1797189	K00767
total_17971934	K02435
total_17972121	K01951
total_17972345	K01647
total_17972445	K02160
total_17972475	K01358
total_17972562	K02549
total_17972589	K01354
total_1797273	K01069
total_1797324	K02004
total_17973483	K03722
total_17973592	K01448
total_17973638	K08305
total_17973969	K02297
total_17974062	K01895
total_17974223	K01923
total_17974574	K07042
total_17974597	K03101
total_17974872	K00981
total_17974969	K02931
total_17975054	K04775
total_17975253	K00826
total_17975254	K00286
total_17975481	K13483
total_17975523	K02931
total_17975543	K12685
total_17975618	K00121
total_17975812	K01662
total_17976355	K13482
total_17976737	K00332
total_17976866	K03342
total_17977032	K00425
total_17977081	K01043
total_17977410	K00341
total_17977427	K08312
total_17977586	K02549
total_17977587	K02548
total_17977631	K02986
total_1797782	K01417
total_17978126	K03571
total_17978196	K01786
total_17979134	K03821
total_17979193	K12185
total_17979256	K02909
total_17979318	K01147
total_17979392	K02297
total_17979454	K00253
total_17979554	K01412
total_17979687	K01470
total_17979694	K03186
total_17979736	K03110
total_17980357	K00554
total_17980544	K01494
total_17980715	K00158
total_1798109	K01878
total_17981092	K01278
total_17981139	K02863
total_17981274	K01585
total_1798131	K06941
total_17981575	K04566
total_17981576	K01356
total_17981577	K00226
total_1798201	K03273
total_17982144	K02887
total_17982172	K01875
total_17982515	K02887
total_17982710	K02933
total_17983277	K02871
total_17983557	K01872
total_17983596	K06213
total_17983647	K01524
total_17984194	K00226
total_17984290	K01916
total_17984738	K02276
total_17985009	K12200
total_17985096	K03517
total_17985987	K03588
total_17986004	K00029
total_17986467	K00121
total_17986552	K09800
total_1798659	K03559
total_17986700	K07568
total_17986707	K03724
total_17986865	K01677
total_1798715	K02341
total_17987164	K06179
total_17987209	K00337
total_17987251	K01679
total_17987482	K02946
total_17987720	K02528
total_17987996	K01347
total_17988229	K07278
total_17988760	K12452
total_17988860	K00936
total_17989702	K01868
total_17990054	K10866
total_17990127	K04094
total_17990457	K07462
total_17990678	K01494
total_1799092	K07566
total_17990977	K03891
total_17990983	K01262
total_17991031	K02528
total_17991097	K02428
total_17991324	K10773
total_17991561	K09458
total_17991580	K01464
total_1799193	K01358
total_1799194	K01474
total_17992294	K02622
total_17992347	K11927
total_17992396	K09812
total_1799249	K02298
total_1799250	K02297
total_17992634	K02427
total_17992635	K01524
total_17993143	K03072
total_17993233	K02340
total_17993303	K04566
total_17993768	K10780
total_17993834	K00767
total_17993978	K01262
total_17994282	K01881
total_179943	K03092
total_1799559	K01206
total_179957	K02343
total_17995737	K03546
total_17995907	K07568
total_17995950	K02890
total_17995995	K07303
total_17996073	K01712
total_17996119	K00526
total_17996159	K02863
total_17996175	K00841
total_17996250	K03089
total_17996822	K07397
total_17996981	K05520
total_1799705	K01069
total_17997193	K00075
total_17997322	K01626
total_17997360	K07010
total_17997392	K02863
total_17997620	K02259
total_17997967	K03590
total_17998385	K00936
total_1799846	K05998
total_17998869	K02860
total_17999248	K00166
total_17999300	K02315
total_17999334	K01273
total_17999369	K07568
total_17999387	K01902
total_1799967	K01500
total_17999761	K00010
total_18000161	K05807
total_18000625	K02907
total_18000667	K01443
total_18000814	K00495
total_18001450	K07263
total_18001507	K02338
total_18001940	K00325
total_18001990	K02299
total_1800206	K01939
total_18002070	K00942
total_18002171	K01468
total_18002271	K03517
total_1800254	K02276
total_18002576	K01956
total_18002729	K03100
total_18002821	K00560
total_18003027	K02519
total_18003103	K02867
total_18003131	K00208
total_18003787	K00166
total_18003981	K01265
total_18004174	K03544
total_18004222	K00798
total_18004903	K01415
total_18004968	K00252
total_18005038	K01872
total_18005065	K01710
total_18005855	K00773
total_18005933	K03182
total_1800622	K02835
total_18006398	K01872
total_18006649	K13483
total_18006699	K13525
total_18007089	K02600
total_18007136	K02114
total_1800730	K07814
total_1800731	K01269
total_18007998	K02338
total_18008089	K00822
total_1800821	K03466
total_1800833	K00554
total_18008529	K03703
total_180086	K02897
total_18008682	K01449
total_1800905	K01362
total_1800924	K04763
total_18009295	K07277
total_1800936	K06400
total_18009594	K01874
total_18009690	K01524
total_18009795	K07462
total_18009985	K06168
total_18010142	K01322
total_18010242	K03701
total_18010541	K00821
total_18010556	K02343
total_18011194	K02909
total_18011195	K01563
total_18011517	K00325
total_1801152	K12573
total_1801155	K15726
total_18011554	K00821
total_1801187	K02502
total_18012040	K01439
total_1801223	K01740
total_1801224	K00057
total_1801225	K00655
total_18012345	K00036
total_1801291	K02346
total_18013045	K02343
total_18013288	K02405
total_18013739	K00282
total_18013754	K09458
total_18013895	K00817
total_18013896	K00013
total_18014043	K00020
total_18014138	K01873
total_1801414	K01782
total_18014245	K01679
total_18014344	K02945
total_1801471	K01277
total_18015301	K01269
total_18015343	K13288
total_18015379	K02887
total_18015448	K01518
total_18015756	K06915
total_18015799	K11440
total_18015898	K03724
total_18015967	K01465
total_18016158	K00760
total_18016342	K03529
total_18016381	K01358
total_18016580	K02881
total_18016582	K02988
total_18016583	K02907
total_18016781	K00404
total_18016814	K04096
total_18017061	K02371
total_18017430	K01483
total_18017445	K01624
total_18017580	K12454
total_18018027	K07007
total_1801859	K03652
total_18018703	K01916
total_18019201	K06024
total_18020212	K00381
total_18020507	K01892
total_1802082	K00020
total_18020856	K09760
total_18020945	K04764
total_18020947	K03722
total_18020956	K02338
total_1802113	K02931
total_18021139	K07462
total_18021341	K13049
total_18021431	K07536
total_18021571	K03092
total_18021613	K01209
total_18021667	K01745
total_18021793	K02536
total_18021921	K02871
total_18021925	K06173
total_18021926	K02879
total_18021930	K03076
total_18022002	K00135
total_18022024	K00821
total_18022025	K01738
total_18022258	K06978
total_18022446	K02564
total_18022496	K03496
total_1802252	K00335
total_18022630	K02548
total_18022687	K00795
total_18023080	K02551
total_18023418	K02014
total_1802354	K05520
total_1802357	K14441
total_18023594	K09882
total_18023753	K07497
total_18023940	K02961
total_18023963	K01479
total_18024029	K03649
total_18024491	K00022
total_18024548	K00075
total_18024575	K03530
total_18024753	K02986
total_18025600	K03100
total_18025976	K02963
total_18025984	K03431
total_18026491	K03588
total_18026664	K00658
total_18026735	K01358
total_18027120	K01069
total_18027135	K00790
total_18027140	K01872
total_1802721	K03595
total_18027296	K06158
total_18027822	K00274
total_18027842	K03650
total_18027916	K10536
total_18028468	K02952
total_1802866	K00297
total_18028668	K03185
total_18028708	K03652
total_18029024	K10763
total_18029141	K07263
total_18029203	K05968
total_18029209	K03651
total_18029581	K09159
total_18029623	K02618
total_18030075	K02549
total_18030107	K01956
total_18030201	K07568
total_18030260	K00278
total_18030476	K07568
total_18030506	K02601
total_18030934	K07029
total_18031351	K03787
total_18031608	K01890
total_18031611	K09811
total_18031612	K09812
total_1803176	K02372
total_1803179	K02909
total_1803180	K00676
total_18031869	K06911
total_18031939	K02297
total_1803194	K01262
total_18032004	K02600
total_18032238	K00767
total_18032301	K07568
total_18032511	K00335
total_18032620	K01473
total_1803320	K05810
total_18033830	K01235
total_18033997	K00020
total_18034147	K01869
total_18034226	K06287
total_18034272	K01955
total_18034709	K06195
total_1803477	K01928
total_1803549	K01295
total_18035544	K07497
total_18035579	K02931
total_18035839	K02994
total_18035960	K02945
total_18036970	K03702
total_18036983	K03588
total_18037123	K01295
total_18037313	K01929
total_18037527	K02341
total_18037594	K00334
total_1803761	K00301
total_18037659	K00560
total_18037687	K01494
total_18037707	K01907
total_18037718	K02992
total_18037731	K01934
total_18038464	K01356
total_18038626	K00800
total_18038758	K01494
total_18039042	K15223
total_1803911	K00121
total_18039743	K02878
total_18039744	K02982
total_18039760	K07455
total_18040163	K01652
total_18040341	K01322
total_1804041	K00674
total_18040428	K01937
total_18040459	K02274
total_18040541	K08300
total_18040862	K00525
total_18041145	K02357
total_18041146	K02967
total_1804115	K07042
total_1804120	K03595
total_18041535	K03316
total_18041652	K07263
total_18041710	K03100
total_18041731	K02963
total_1804213	K03501
total_1804230	K01644
total_18042565	K03216
total_18042648	K02493
total_18042781	K00821
total_18043054	K00989
total_18043127	K08676
total_18043250	K00945
total_18043723	K00939
total_18043724	K01265
total_18043957	K01971
total_18044213	K04567
total_18044296	K01945
total_1804460	K00760
total_18044746	K01269
total_18044755	K03466
total_18045018	K03100
total_18045085	K02687
total_180451	K00253
total_18045121	K01356
total_18045135	K08776
total_18045229	K07234
total_18046251	K03743
total_18046253	K03644
total_18046322	K01259
total_1804633	K00499
total_18046368	K01610
total_18046378	K01593
total_180466	K14441
total_18046842	K02342
total_18046843	K05808
total_18046907	K03574
total_18046961	K09883
total_18047355	K09991
total_18047382	K00626
total_18047547	K03086
total_18047563	K03703
total_18047614	K02299
total_1804775	K07684
total_18048045	K01756
total_18048066	K00412
total_18048291	K10674
total_18048725	K01494
total_18048870	K01039
total_18049106	K02654
total_18049355	K02519
total_1804950	K03799
total_18049527	K00020
total_1804964	K02907
total_18049965	K00773
total_18049988	K00602
total_18050009	K02357
total_18050686	K00453
total_18050937	K02961
total_18050948	K02986
total_18050982	K07566
total_18051616	K01873
total_1805168	K07566
total_18052178	K01439
total_18052442	K00167
total_18052443	K09699
total_18052768	K01653
total_18052855	K11293
total_18052882	K00936
total_1805289	K03100
total_18053287	K03531
total_18053473	K01610
total_18053510	K00058
total_18053756	K01479
total_18053922	K02259
total_18054038	K04566
total_18054043	K06213
total_18054044	K03168
total_18054484	K00329
total_18054734	K13522
total_18054986	K02519
total_18055245	K00356
total_18055309	K02899
total_18055341	K00760
total_1805570	K01759
total_18055763	K00027
total_18055906	K01259
total_18055986	K01894
total_18056315	K01247
total_1805642	K01945
total_18056499	K00625
total_1805653	K00798
total_1805687	K01259
total_18056910	K02916
total_18056911	K02887
total_1805714	K00568
total_18057396	K01854
total_18057925	K01945
total_18058109	K02996
total_18058110	K02871
total_18058135	K00337
total_18058288	K03088
total_18058426	K00997
total_18058583	K01692
total_18058677	K01312
total_1805886	K01890
total_18058897	K03296
total_18059003	K07263
total_18059213	K01029
total_18059299	K01322
total_18059342	K01278
total_18059350	K07042
total_18059743	K08603
total_18059817	K03701
total_18060094	K03294
total_18060148	K02956
total_18060679	K00472
total_18060793	K00325
total_18060804	K00114
total_18061310	K02904
total_18061318	K09458
total_18061495	K01698
total_18061533	K11293
total_1806154	K03501
total_1806155	K03495
total_18061604	K01061
total_18061716	K00658
total_1806182	K05592
total_18061825	K03320
total_1806188	K01423
total_1806189	K01415
total_18061918	K03595
total_18061975	K03169
total_1806203	K01118
total_18062235	K04075
total_18062309	K00003
total_18062420	K00208
total_18062421	K05996
total_1806269	K07556
total_18062796	K00989
total_18062883	K02961
total_1806295	K02346
total_18063585	K00818
total_18063627	K07304
total_18063635	K08988
total_18064357	K02687
total_18064412	K03438
total_18064413	K03925
total_18064638	K04096
total_1806486	K09020
total_18064981	K01647
total_18065328	K03625
total_18065554	K07462
total_18065695	K03043
total_18066175	K09457
total_18066469	K06905
total_18066639	K01474
total_18066682	K01890
total_1806682	K00406
total_1806698	K03110
total_18067073	K03724
total_18067108	K01759
total_18067174	K01069
total_18067218	K03091
total_1806724	K00435
total_18067380	K02428
total_18067547	K07114
total_18067941	K01278
total_18068068	K01142
total_18068257	K01255
total_18068464	K14440
total_1806854	K01759
total_18068627	K02341
total_18068814	K03074
total_18068917	K05837
total_18068918	K05515
total_18068919	K03571
total_18069239	K03654
total_18069284	K01945
total_18069376	K01069
total_18069377	K01273
total_18069518	K01262
total_18069636	K01919
total_18069690	K01698
total_18069977	K10615
total_18070314	K01595
total_18070399	K04754
total_18070608	K00024
total_18071046	K01354
total_1807107	K03296
total_18071115	K02045
total_18071207	K05808
total_1807159	K00019
total_1807197	K01776
total_18072199	K05788
total_18072566	K01278
total_1807258	K00858
total_18072852	K01596
total_1807299	K02493
total_18073154	K01151
total_18073415	K00657
total_18073468	K03089
total_1807347	K01322
total_18073671	K00472
total_18073932	K01679
total_18074583	K01066
total_1807510	K09020
total_18075163	K00332
total_18075173	K06442
total_18075697	K01273
total_18075892	K03821
total_18075896	K00762
total_18075987	K03733
total_18076021	K01939
total_18076027	K01265
total_180764	K11381
total_18076416	K01262
total_18076418	K05515
total_18076567	K08604
total_18076695	K01873
total_1807671	K09747
total_18076823	K02357
total_1807689	K02113
total_18077143	K03724
total_18077393	K00962
total_18077404	K02533
total_18077727	K01588
total_18078680	K02601
total_18078845	K01069
total_18078891	K01810
total_18078892	K03100
total_18079048	K03841
total_18079339	K10725
total_18079375	K02341
total_18079521	K01698
total_18079825	K03531
total_18079974	K03574
total_18080229	K13694
total_18080298	K00472
total_1808072	K00382
total_18080740	K00952
total_18081004	K00611
total_18081246	K07263
total_18081516	K07004
total_18082014	K00253
total_18082299	K03531
total_18082593	K03074
total_18083336	K03043
total_18083491	K01322
total_18083551	K01358
total_18084012	K03724
total_18084297	K05903
total_18084385	K00344
total_18084550	K01495
total_18084583	K01652
total_180848	K01476
total_18084828	K03529
total_18084860	K02613
total_18084982	K07484
total_1808519	K06941
total_18085425	K08721
total_18085655	K01919
total_18085739	K03073
total_18085972	K08683
total_18086048	K01415
total_18086060	K03599
total_1808617	K00858
total_18086300	K00030
total_18086377	K03215
total_1808674	K03688
total_18086792	K01507
total_1808683	K00937
total_18086945	K03977
total_18086964	K07566
total_18086965	K00024
total_18086968	K01756
total_18087758	K01409
total_18088273	K02275
total_1808868	K03088
total_1808881	K01462
total_18088814	K01768
total_18089047	K07462
total_1808907	K00175
total_18089091	K03043
total_18089105	K01265
total_18089148	K00626
total_18089149	K01726
total_18089327	K01273
total_18089734	K02916
total_18089990	K10532
total_18090025	K01069
total_18090054	K09812
total_18090139	K03296
total_18090273	K00226
total_18090400	K03733
total_18090401	K04094
total_18090547	K07263
total_18090836	K01652
total_18091353	K01921
total_18091641	K00020
total_18091669	K02298
total_18091792	K00602
total_18091858	K03110
total_18091910	K06173
total_18091985	K00837
total_18092074	K00821
total_18092504	K02446
total_18092524	K01610
total_18092566	K00554
total_18092586	K01273
total_18092722	K02994
total_18092735	K09883
total_18092960	K00937
total_1809300	K00425
total_18093026	K08884
total_18093109	K01468
total_18093563	K00639
total_18093676	K01338
total_18093790	K01734
total_18093791	K00850
total_18093793	K01284
total_18093799	K01081
total_18094239	K00685
total_18094762	K01144
total_18094880	K02337
total_18095387	K01610
total_18095538	K00799
total_18095904	K02342
total_1809615	K14645
total_18096455	K03821
total_1809651	K00003
total_180967	K01303
total_1809695	K01071
total_18097157	K02474
total_18097454	K03529
total_180975	K00278
total_18097728	K00331
total_18097729	K00330
total_1809773	K02108
total_18097730	K00540
total_18097731	K03183
total_1809797	K02454
total_18098117	K01920
total_18098171	K01271
total_18098279	K00413
total_18098304	K04568
total_18098434	K15408
total_18098435	K02274
total_1809918	K03587
total_18099216	K01959
total_18099565	K02836
total_18099613	K00020
total_18099731	K01795
total_18099806	K02405
total_18099883	K02518
total_1809998	K02115
total_1810004	K01069
total_1810005	K13766
total_18100255	K06158
total_18100340	K01028
total_18100341	K01029
total_18100566	K01338
total_18101047	K01209
total_18101679	K01468
total_18101782	K01887
total_18101976	K01259
total_18102239	K00919
total_18102251	K04485
total_18102308	K01469
total_18102560	K02299
total_18102593	K02890
total_18102981	K00275
total_18103156	K03089
total_18103364	K07029
total_18103450	K06168
total_18103510	K00226
total_18104149	K14168
total_18104350	K14162
total_18104459	K00767
total_18104465	K01961
total_18104942	K03530
total_18104967	K01883
total_18105058	K00329
total_18105199	K01924
total_18105201	K00031
total_18105503	K00762
total_18105580	K04744
total_18105741	K01810
total_18106091	K05810
total_18106821	K02986
total_1810703	K01709
total_18107422	K01868
total_18107540	K02564
total_18107700	K00257
total_18107729	K01916
total_18107756	K01750
total_18107757	K01712
total_18107795	K01756
total_18107799	K01923
total_18108048	K03100
total_18108243	K03655
total_18108305	K02836
total_18108425	K01894
total_1810874	K05520
total_181092	K01278
total_18109404	K03149
total_18109617	K15357
total_18109637	K03684
total_18109847	K05886
total_18109920	K01301
total_18110029	K02899
total_18110124	K01029
total_18110181	K05788
total_18110282	K00135
total_18110665	K02986
total_18111655	K03980
total_18112005	K01883
total_18112123	K09973
total_18112151	K01151
total_18112161	K04773
total_18112412	K00602
total_18112515	K03186
total_1811278	K07029
total_18112807	K00161
total_18112810	K01689
total_18112846	K06999
total_18113074	K03821
total_18113120	K02892
total_18113251	K03546
total_18113408	K00382
total_18113955	K04773
total_18114150	K09020
total_18114715	K06168
total_18114825	K08591
total_18114931	K06208
total_18114933	K06941
total_18114962	K01755
total_18115055	K14441
total_18115187	K07218
total_18115267	K10563
total_18115544	K02946
total_181157	K00568
total_18115714	K02523
total_18115940	K11175
total_18115964	K03588
total_18116413	K06941
total_181166	K00826
total_18117247	K01952
total_18117443	K03046
total_18117452	K01042
total_18117470	K03799
total_18117685	K00135
total_18117959	K00799
total_1811829	K11293
total_18118619	K02014
total_1811866	K03100
total_18118781	K01278
total_1811896	K09458
total_18119284	K03070
total_18119320	K01069
total_18119521	K01873
total_18119567	K02956
total_18120021	K00027
total_18120409	K03743
total_18120468	K11175
total_18120573	K15451
total_18120721	K00826
total_18121061	K01848
total_18121166	K00101
total_1812125	K01238
total_18121254	K01262
total_18121399	K00995
total_18121653	K01939
total_18122061	K02304
total_18122696	K00175
total_18122723	K01894
total_1812356	K00281
total_18123651	K01404
total_18123876	K06179
total_18123987	K02259
total_18124069	K00560
total_18124639	K04065
total_1812495	K01356
total_18125041	K03217
total_18125097	K01322
total_18125102	K14165
total_1812534	K00942
total_18125755	K01362
total_1812589	K03379
total_18126008	K02926
total_18126009	K02892
total_18126214	K02879
total_18126423	K03575
total_18126658	K03703
total_18126806	K01356
total_18127036	K14266
total_18127039	K00951
total_18127121	K07042
total_18127411	K01406
total_18127466	K03628
total_18127575	K06179
total_18127880	K02600
total_1812799	K03316
total_18128121	K00945
total_18128474	K13694
total_18128913	K01924
total_18128943	K01778
total_18129496	K00020
total_18129505	K01867
total_18129805	K02834
total_18130104	K04566
total_18130597	K09930
total_18131301	K14287
total_18131345	K00936
