Query_id	TC_number
total_16319184	2.A.51.1.5
total_16319281	3.D.4.5.1
total_16344916	8.A.21.2.1
total_1634544	9.B.18.1.1
total_1634545	2.A.72.1.1
total_1634856	3.D.2.2.1
total_1634857	3.D.2.2.1
total_16352446	9.B.24.2.2
total_16353213	3.D.1.6.1
total_16354241	3.D.2.1.1
total_16371463	1.B.33.1.3
total_16382280	3.A.5.2.2
total_16387851	1.C.82.1.1
total_16391683	3.D.1.3.1
total_16391809	1.B.33.1.3
total_16392834	1.A.11.5.1
total_16395074	3.A.15.1.1
total_16399064	3.D.1.2.1
total_16411138	1.A.24.1.1
total_16413655	3.D.3.4.1
total_16415419	1.B.33.1.3
total_16425771	2.A.64.1.1
total_16427661	3.D.3.3.1
total_16442997	3.D.1.2.1
total_16447890	3.D.1.2.1
total_16451865	3.A.5.1.1
total_16452844	3.D.1.2.1
total_16459797	3.D.1.2.1
total_16462712	1.B.12.4.1
total_16464116	2.A.72.1.1
total_16464339	3.A.5.1.1
total_16470183	3.A.5.1.1
total_16473720	3.D.1.3.1
total_16478397	8.A.21.2.1
total_16483996	3.A.5.1.1
total_16490034	3.D.1.5.1
total_16493626	8.A.21.2.1
total_16493824	3.D.1.1.1
total_16495978	3.D.1.5.1
total_16500902	8.A.21.2.1
total_16505967	3.A.5.1.1
total_16507123	9.B.100.1.1
total_16509850	1.B.12.4.1
total_16511566	3.D.2.2.1
total_16514743	3.D.1.2.1
total_16532166	1.B.33.1.3
total_16535220	1.B.33.1.3
total_16535699	3.D.1.2.1
total_16537945	9.B.24.2.2
total_16544934	3.B.1.1.3
total_16549183	3.A.10.2.1
total_16551395	1.B.12.4.1
total_16553945	9.B.18.1.1
total_16554886	3.D.1.2.1
total_16554887	3.D.1.2.1
total_16559611	3.A.2.1.2
total_16562503	3.D.4.5.1
total_16572177	3.A.5.2.2
total_16572178	3.A.5.2.2
total_16574780	3.D.1.7.1
total_1657606	2.A.51.1.4
total_16577253	3.A.2.1.1
total_16579453	3.D.4.5.1
total_165961	3.D.1.2.1
total_16603317	2.A.64.1.1
total_16615816	1.B.33.1.3
total_16619003	3.D.4.5.1
total_16621579	1.B.33.1.3
total_16631112	8.A.21.2.1
total_16633728	3.A.1.132.4
total_16634232	2.A.1.3.34
total_16638564	3.A.1.122.8
total_16639850	3.D.2.2.1
total_16643530	3.A.2.1.2
total_16648466	3.D.1.1.1
total_1664964	3.D.1.2.1
total_16654229	3.D.1.5.1
total_16662681	3.D.1.6.1
total_16663054	3.D.1.6.1
total_16673720	3.A.12.1.1
total_1667396	3.D.1.3.1
total_1667397	3.D.1.2.1
total_16678462	2.A.72.1.1
total_16680291	3.B.1.1.2
total_16690893	9.B.76.1.1
total_16691182	2.C.1.2.1
total_1669168	3.D.3.2.1
total_16692709	3.A.12.1.1
total_16703180	3.D.4.4.1
total_16714007	1.C.82.1.1
total_16718869	3.D.1.2.1
total_16718870	3.D.1.6.3
total_16740159	8.A.21.2.1
total_16747062	1.C.82.1.1
total_16756528	1.C.82.1.1
total_1675807	3.A.1.4.1
total_16765511	1.C.82.1.1
total_16772917	3.D.3.3.1
total_16775480	3.A.1.106.3
total_16784321	3.D.1.6.3
total_16787352	1.B.12.4.1
total_16791700	3.A.5.1.1
total_16792233	3.D.1.7.1
total_16793265	3.D.2.2.1
total_16794454	1.B.12.4.1
total_1679462	1.B.12.4.1
total_16813464	4.A.1.1.2
total_16813665	3.D.3.1.1
total_16815445	4.A.1.1.14
total_16816364	1.B.33.1.3
total_16816542	3.D.1.2.1
total_16827882	9.B.3.1.2
total_16835394	3.D.2.2.1
total_16836994	1.C.82.1.1
total_1683904	3.D.1.5.1
total_16841530	4.A.1.1.5
total_16842113	8.A.21.2.1
total_16848012	3.D.2.2.1
total_1685054	3.D.4.6.1
total_1685153	3.D.2.2.1
total_16852284	3.D.1.2.1
total_1685238	3.E.2.1.1
total_16870119	3.D.1.6.2
total_16891862	3.D.3.3.1
total_1689242	3.D.3.4.1
total_16892832	1.B.33.1.3
total_1689757	3.A.1.132.3
total_16897959	3.D.1.1.1
total_16898066	3.D.4.4.2
total_16908305	3.D.1.5.1
total_1690884	2.A.6.4.1
total_16909279	3.D.1.7.1
total_169161	3.D.1.2.1
total_169237	3.D.9.1.1
total_16932478	1.C.82.1.1
total_1693503	2.A.6.2.31
total_16943583	1.B.33.1.3
total_16946173	3.D.1.6.3
total_16948025	3.A.2.1.2
total_16949917	3.D.4.5.1
total_16951144	9.B.24.2.2
total_16960534	3.D.1.6.1
total_16963510	3.D.3.3.1
total_1696677	1.A.22.1.1
total_16975175	1.C.82.1.1
total_16978503	3.D.9.1.1
total_16982865	1.C.82.1.1
total_1699194	3.D.1.5.1
total_16992606	3.D.4.11.1
total_17004113	2.A.6.2.4
total_17010236	1.B.12.4.1
total_1701115	1.B.33.1.3
total_17012099	3.D.1.2.1
total_1701361	1.B.12.4.1
total_170151	3.D.1.5.1
total_17015704	8.A.21.2.1
total_17019411	1.B.12.4.1
total_17021157	1.B.12.4.1
total_17024097	1.B.12.4.1
total_17036111	3.D.1.6.1
total_17039145	2.A.1.3.34
total_17039445	1.C.82.1.1
total_17058831	3.D.3.2.1
total_1706381	9.B.3.1.2
total_17067565	1.B.12.4.1
total_17072552	3.D.1.2.1
total_17075960	1.B.33.1.3
total_17076663	3.D.1.6.2
total_17079877	3.A.3.1.8
total_17084734	3.D.1.3.1
total_1708787	2.A.3.14.1
total_17092335	8.A.21.2.1
total_17105006	3.D.3.4.1
total_17112024	9.A.40.1.2
total_17115131	3.D.4.4.1
total_17118540	3.A.1.125.3
total_17122787	2.A.7.2.1
total_17123432	1.B.33.1.3
total_17124485	1.C.82.1.1
total_17129454	1.B.33.1.3
total_17130110	1.B.12.4.1
total_17131805	3.A.5.2.2
total_17132008	2.A.67.4.3
total_17134047	3.D.3.4.1
total_17139545	1.B.12.4.1
total_17145256	1.B.12.4.1
total_17156390	3.A.5.1.1
total_17172403	1.A.12.3.1
total_17173530	1.B.12.4.1
total_17179918	3.A.2.1.1
total_17185072	8.A.21.2.1
total_17185186	8.A.1.1.1
total_17186165	8.A.21.2.1
total_17188911	9.A.34.1.1
total_17188941	3.A.9.1.1
total_17190126	1.B.12.4.1
total_17200202	3.D.4.5.1
total_17203608	3.D.1.2.1
total_17204009	8.A.21.2.1
total_17209681	1.B.12.4.1
total_17213623	3.D.1.6.1
total_17223277	3.D.1.6.3
total_17230069	3.A.2.1.2
total_17232207	3.D.3.3.1
total_17238533	9.B.76.1.1
total_1723963	3.A.5.1.1
total_17246981	1.B.12.4.1
total_17261896	3.A.5.1.1
total_1726529	3.D.1.2.1
total_17265352	1.A.24.1.1
total_17266827	3.A.12.1.1
total_17271639	1.B.33.1.3
total_1727710	2.A.55.2.4
total_1727829	3.D.1.3.1
total_1727830	3.D.1.5.1
total_17278881	3.A.1.132.3
total_1728106	1.B.33.1.3
total_17282802	3.D.1.2.1
total_17286340	1.A.24.1.1
total_1728929	1.B.33.1.3
total_17298982	3.A.2.1.2
total_17302656	3.A.2.2.5
total_1731166	1.B.12.4.1
total_17316564	1.B.33.1.3
total_17316591	1.C.82.1.1
total_1732168	1.B.33.1.4
total_1732904	3.D.1.6.1
total_17333050	3.D.1.2.1
total_17335477	2.A.4.7.1
total_1733955	1.A.24.1.1
total_17340663	3.B.1.1.5
total_1735220	3.A.2.1.2
total_17355711	8.A.21.2.1
total_17357528	1.C.82.1.1
total_17359632	2.A.52.1.1
total_17362194	3.D.2.2.1
total_17362907	8.A.21.2.1
total_17364960	3.D.2.2.1
total_17365742	1.B.12.4.1
total_17367949	2.A.7.22.2
total_17378995	3.A.5.4.1
total_17379725	3.D.1.6.3
total_17380620	1.A.24.1.1
total_17382537	8.A.21.2.1
total_17386420	3.D.1.2.1
total_17390629	3.A.1.132.3
total_17394216	3.D.2.2.1
total_1739567	3.D.1.2.1
total_1739568	3.D.1.5.1
total_1739570	3.D.9.1.1
total_1739571	3.D.9.1.1
total_1739573	3.D.1.5.1
total_17401380	3.D.1.2.1
total_17403766	3.D.1.2.1
total_17404239	1.B.33.1.3
total_17404895	2.A.72.1.1
total_17405903	3.D.1.2.1
total_17408857	3.D.4.11.1
total_17422471	3.D.1.2.1
total_17428654	3.A.1.132.3
total_17434496	3.D.4.5.1
total_17438796	3.D.1.3.1
total_17438797	3.D.1.5.1
total_174415	3.A.1.27.1
total_17443935	1.C.82.1.1
total_17458516	1.B.33.1.3
total_1745912	9.C.6.1.1
total_17462092	3.D.1.5.1
total_17463305	8.A.21.2.1
total_17470150	3.A.5.2.2
total_1748129	1.A.12.3.1
total_17481330	8.A.21.2.1
total_17486010	3.D.1.5.1
total_17490410	1.B.33.1.3
total_17492334	3.D.9.1.1
total_17493222	1.B.33.1.3
total_17496665	3.D.1.3.1
total_17497535	3.D.4.8.1
total_17507944	3.D.1.2.1
total_17513130	1.C.82.1.1
total_17515898	8.A.21.2.1
total_17520033	3.D.4.7.1
total_17520549	3.D.1.3.1
total_1753181	3.D.4.5.1
total_1753182	3.D.4.5.1
total_17540268	3.D.4.5.1
total_17545047	3.A.2.1.2
total_17546943	3.D.3.1.1
total_17547803	3.D.1.3.1
total_17554018	3.D.1.3.1
total_17554185	3.D.4.8.1
total_17554397	3.D.2.2.1
total_17558264	3.D.1.6.3
total_17558576	1.B.33.1.3
total_17559729	3.D.4.5.1
total_17576086	3.D.2.2.1
total_17589767	3.A.5.2.2
total_17591748	3.A.5.1.1
total_17626132	3.D.1.6.3
total_17626133	4.A.1.1.14
total_17634547	8.A.21.2.1
total_17642032	3.D.2.2.1
total_17642915	1.B.12.4.1
total_17649905	1.B.12.4.1
total_17658598	1.B.12.4.1
total_17664407	3.D.1.2.1
total_1766477	3.D.3.4.1
total_17664891	4.A.1.1.5
total_17673458	3.D.1.6.1
total_17678951	3.A.2.1.1
total_17682546	3.D.1.6.1
total_17686752	3.A.1.5.11
total_17690724	3.A.2.1.1
total_1769144	2.A.67.4.3
total_1769227	3.A.10.2.3
total_17709894	2.A.1.3.35
total_17713098	3.D.1.5.1
total_17719691	1.B.12.4.1
total_17731452	3.D.1.2.1
total_17735931	3.D.4.8.1
total_17741326	3.D.4.5.1
total_17741855	3.A.5.1.2
total_17743285	3.D.2.2.1
total_17746037	3.D.1.5.1
total_17749865	3.D.1.2.1
total_1775185	1.B.33.1.3
total_17752476	3.D.4.6.1
total_17753117	4.A.1.1.7
total_17763519	3.D.4.6.1
total_17766763	3.D.4.5.1
total_17766764	3.D.4.5.1
total_17782552	3.A.5.1.1
total_17791592	4.A.1.1.5
total_1779338	3.A.5.1.1
total_1779617	9.A.40.1.2
total_17824195	3.A.3.5.30
total_17830856	8.A.21.2.1
total_17831605	1.B.33.1.3
total_17835865	8.A.21.2.1
total_17849829	3.D.1.2.1
total_17853371	1.C.82.1.1
total_1786960	3.D.1.2.1
total_17869937	1.A.11.2.7
total_17873882	3.A.15.2.1
total_1787878	3.A.15.1.1
total_178791	3.A.5.2.2
total_17881825	3.D.4.5.1
total_17884863	3.D.1.6.1
total_17893895	1.B.12.4.1
total_17898645	3.A.3.5.19
total_17903017	3.D.3.1.1
total_17908773	8.A.1.1.1
total_17909221	3.D.1.5.1
total_17911058	3.A.12.1.1
total_17912357	2.A.1.59.2
total_17913565	3.E.2.2.2
total_17917335	1.C.82.1.1
total_17923094	3.D.4.4.1
total_17926961	1.B.12.4.1
total_17926962	1.B.12.4.1
total_17928332	3.A.5.1.1
total_1793258	3.D.4.7.1
total_17937704	3.D.3.4.1
total_17939163	3.D.4.5.1
total_1794692	3.E.2.1.1
total_17949103	3.D.1.6.2
total_17949853	9.B.14.1.2
total_1795806	3.D.2.2.1
total_17972475	1.B.12.4.1
total_17975361	9.B.18.1.1
total_17976735	3.D.1.2.1
total_17976737	3.D.1.5.1
total_17979590	3.D.1.2.1
total_17981139	1.C.82.1.1
total_17984738	3.D.4.7.1
total_17990632	3.A.2.1.2
total_1799193	1.B.12.4.1
total_17992396	1.B.33.1.3
total_17996159	1.C.82.1.1
total_17997392	1.C.82.1.1
total_17999209	3.A.1.7.1
total_18000161	1.B.33.1.4
total_18001990	3.D.4.5.1
total_1800482	2.A.6.4.1
total_1800912	9.A.34.1.1
total_18016381	1.B.12.4.1
total_18017153	2.A.7.22.2
total_18026735	1.B.12.4.1
total_18031612	1.B.33.1.3
total_18043722	3.A.5.2.2
total_18047614	3.D.4.5.1
total_18052440	3.D.4.4.2
total_18052855	8.A.21.2.1
total_18061533	8.A.21.2.1
total_1806182	3.A.18.1.1
total_18061825	1.A.11.1.1
total_18081797	2.A.1.3.34
total_18082575	1.B.12.4.1
total_18083551	1.B.12.4.1
total_18090054	1.B.33.1.3
total_18097728	3.D.1.3.1
total_18097729	3.D.1.3.1
total_18098435	3.D.4.4.1
total_1810763	1.B.12.4.1
total_18120889	3.D.1.6.1
total_18131010	3.A.2.1.2
total_18145890	1.B.33.1.3
total_18158466	3.D.3.4.1
total_18162448	3.A.2.1.1
total_18163698	3.D.1.6.1
total_18167937	3.A.1.124.2
total_18171316	3.D.4.5.1
total_18172535	3.A.5.2.2
total_18181101	1.C.82.1.1
total_18182351	3.D.1.2.1
total_18184149	3.D.1.3.1
total_18184349	9.B.3.1.2
total_18192961	3.D.4.7.1
total_18196652	3.A.2.3.1
total_18198249	3.A.2.1.2
total_18203460	3.D.1.3.1
total_18206361	3.A.2.1.2
total_18215003	3.A.12.1.1
total_18215877	1.B.12.4.1
total_18217720	3.D.2.2.1
total_18218818	3.D.1.2.1
total_18219388	3.D.1.2.1
total_18220341	2.A.6.2.18
total_18223983	3.D.1.2.1
total_18224095	4.C.1.1.4
total_1822588	3.D.1.2.1
total_18227576	2.A.64.1.1
total_18234894	3.D.1.6.3
total_1824213	1.C.82.1.1
total_18242236	3.A.2.2.4
total_18248870	3.D.4.5.1
total_18250767	3.D.1.2.1
total_1826129	1.B.12.4.1
total_18263613	3.A.5.2.2
total_1826402	8.A.21.2.1
total_1826897	3.D.6.1.1
total_18270421	8.A.21.2.1
total_1827811	1.C.82.1.1
total_18281020	9.B.14.1.2
total_18283813	2.A.6.2.9
total_182842	1.B.12.4.1
total_18303700	3.D.1.6.3
total_18303805	3.D.1.3.1
total_18304185	3.D.4.4.2
total_18304815	3.D.1.2.1
total_18304847	3.E.2.2.2
total_18313169	2.A.6.2.31
total_18314157	9.A.34.2.1
total_18318283	1.B.12.4.1
total_18319619	3.D.2.2.1
total_1832764	3.D.1.3.1
total_18338259	1.B.33.1.3
total_18347260	3.D.4.4.1
total_18360420	3.D.4.4.1
total_18361552	3.A.5.1.1
total_18363719	1.B.33.1.3
total_1836821	3.D.2.2.1
total_18373493	1.B.12.4.1
total_18375556	1.B.12.4.1
total_18389418	3.A.12.1.1
total_1839023	3.D.2.2.1
total_18392459	2.A.7.22.2
total_18393728	3.A.5.1.1
total_18396153	3.D.1.2.1
total_18402240	3.A.5.2.2
total_18407929	3.D.4.8.1
total_18414768	3.D.1.3.1
total_18416652	3.D.1.2.1
total_18421788	8.A.21.2.1
total_18424241	3.D.4.5.1
total_18424382	3.A.3.5.20
total_18426478	3.D.1.3.1
total_18428642	3.A.5.1.1
total_1843827	3.A.2.1.1
total_1843934	2.A.7.1.4
total_18450292	1.A.24.1.1
total_1845204	3.D.1.5.1
total_18454814	3.D.4.7.1
total_18455715	2.A.66.4.1
total_18462082	3.D.2.2.1
total_18462084	3.D.2.2.1
total_1846676	1.B.12.4.1
total_18469457	2.A.62.1.1
total_18471389	3.D.1.2.1
total_18478966	3.D.1.2.1
total_18479675	9.B.30.1.1
total_18482393	8.A.21.2.1
total_1848952	1.A.2.2.2
total_18497191	3.D.1.5.1
total_18498902	1.B.12.4.1
total_18501511	1.B.33.1.3
total_18503630	1.B.33.1.3
total_18505923	3.D.1.2.1
total_18509294	3.D.4.6.1
total_18523075	9.B.18.1.1
total_18524610	9.B.18.1.1
total_18525141	4.C.1.1.7
total_18530901	9.B.76.1.1
total_1853629	8.A.21.2.1
total_185381	1.B.33.1.3
total_18542009	3.D.2.2.1
total_1854209	3.D.1.5.1
total_18545616	3.D.4.5.1
total_18557139	2.A.7.22.2
total_18569401	1.B.33.1.3
total_18570271	3.A.15.3.1
total_18579892	3.A.3.5.20
total_18580744	3.D.1.2.1
total_18583584	3.A.5.1.1
total_18588254	3.E.2.2.2
total_18588328	3.A.5.1.1
total_18589829	1.C.82.1.1
total_18591692	1.B.33.1.3
total_18601500	3.A.18.1.1
total_18602677	3.D.2.1.1
total_18603792	8.A.21.2.1
total_18606925	3.D.4.4.1
total_18608335	1.C.82.1.1
total_18611111	3.D.1.6.1
total_18611494	3.D.4.5.1
total_18614302	3.A.3.5.30
total_18619331	3.D.4.5.1
total_18628942	3.D.1.5.1
total_18630507	3.A.1.121.4
total_18635615	3.A.2.2.1
total_18639292	3.D.2.2.1
total_18639984	9.B.3.1.2
total_1864930	8.A.21.2.1
total_1865062	3.D.4.5.1
total_18658614	5.B.3.1.1
total_18658794	2.A.9.3.1
total_18660167	1.A.8.9.1
total_18663420	3.D.1.6.2
total_18663873	3.D.2.2.1
total_18664700	1.C.82.1.1
total_18666810	1.C.82.1.1
total_18667704	1.C.82.1.1
total_1867119	3.D.1.5.1
total_1867823	1.B.33.1.3
total_18683487	3.D.3.4.1
total_1869221	3.A.5.1.1
total_18696958	2.A.6.2.4
total_18717507	5.A.3.11.2
total_18734040	3.D.4.4.1
total_18739267	2.A.6.4.1
total_18739521	4.A.1.1.5
total_18740587	3.D.1.6.3
total_18742460	3.D.4.4.2
total_18743912	3.B.1.1.5
total_18755242	3.D.1.2.1
total_18762324	3.D.1.6.3
total_18763540	3.D.4.5.1
total_18770219	9.B.35.2.1
total_18776388	8.A.21.2.1
total_18791618	3.D.3.1.1
total_18792041	8.A.21.2.1
total_18794543	3.D.4.5.1
total_18806287	3.D.1.6.3
total_18806636	3.D.1.2.1
total_18807277	8.A.21.2.1
total_18807664	2.A.55.3.1
total_18809161	3.D.1.5.1
total_18810380	8.A.21.2.1
total_1881115	8.A.21.2.1
total_18816210	1.A.22.1.4
total_18816635	3.D.1.3.1
total_18828493	3.D.1.2.1
total_18830079	3.D.1.3.1
total_18832	8.A.21.2.1
total_188339	3.D.1.5.1
total_18835844	3.B.1.1.3
total_18836850	8.A.21.2.1
total_18837927	8.A.21.2.1
total_1883930	3.A.1.27.1
total_1885405	3.D.1.5.1
total_18854063	2.A.7.1.4
total_1886226	3.D.2.2.1
total_18867766	3.D.4.4.1
total_18867917	8.A.21.2.1
total_18870690	2.A.96.1.1
total_18871192	3.D.1.6.1
total_18883279	2.A.64.1.1
total_18883284	1.A.22.1.4
total_18884567	3.D.4.8.1
total_18893105	1.C.82.1.1
total_18906466	3.A.7.4.1
total_18909938	4.C.1.1.4
total_18910648	3.A.12.1.1
total_18911910	1.C.82.1.1
total_18914176	3.B.1.1.5
total_1891829	3.A.2.1.3
total_1891880	1.B.33.1.3
total_18925256	8.A.21.2.1
total_18929497	3.D.1.2.1
total_1893259	8.A.21.2.1
total_18943797	3.A.2.1.1
total_1894879	3.D.4.4.1
total_18951521	3.D.1.2.1
total_18951669	3.A.5.1.1
total_18951698	3.D.2.2.1
total_18955358	3.D.1.2.1
total_18975481	3.D.1.5.1
total_18976676	1.C.82.1.1
total_18994423	3.D.4.4.1
total_18999148	3.D.1.2.1
total_19004283	8.A.21.2.1
total_19007009	3.D.1.2.1
total_19009527	3.D.1.6.1
total_1901248	3.D.1.2.1
total_19019561	1.C.82.1.1
total_19023771	3.A.2.1.3
total_19033678	3.A.1.122.2
total_19035189	1.B.33.1.3
total_19057745	3.A.2.1.1
total_1905821	3.A.2.1.2
total_19063386	3.D.1.6.1
total_1907110	3.D.4.4.1
total_190713	9.B.98.1.3
total_19072908	1.C.82.1.1
total_1908006	3.A.5.1.1
total_19081268	9.B.18.1.1
total_19086849	3.D.1.2.1
total_19086850	3.D.1.2.1
total_19091501	1.A.8.15.1
total_1909315	3.D.4.5.1
total_1909316	3.D.4.5.1
total_1909317	3.D.4.5.1
total_1909318	3.D.4.5.1
total_19096039	1.C.82.1.1
total_19101055	3.D.1.5.1
total_19105377	8.A.21.2.1
total_19108768	3.D.3.4.1
total_19109278	3.A.2.1.2
total_19110560	1.B.33.1.3
total_19111822	3.A.2.1.1
total_19113692	1.C.82.1.1
total_19114456	8.A.21.2.1
total_19119367	1.C.82.1.1
total_19123582	3.A.1.132.3
total_19124455	3.D.1.5.1
total_19126435	8.A.21.2.1
total_19127757	9.A.40.1.2
total_19135591	3.A.5.2.2
total_19135882	3.D.4.7.1
total_19139380	2.C.1.2.1
total_19142125	3.D.1.2.1
total_19142245	3.A.2.1.1
total_1914923	3.A.5.1.1
total_19150491	3.D.1.5.1
total_19153895	2.A.96.1.2
total_19159447	3.A.1.122.2
total_19164229	3.A.5.1.1
total_19169070	1.B.12.4.1
total_1917053	3.D.1.2.1
total_19171682	3.A.5.2.2
total_19176766	3.A.5.1.1
total_19177000	9.B.18.1.1
total_1920434	3.D.1.5.1
total_19211306	8.A.21.2.1
total_19211805	1.B.12.4.1
total_19213508	1.B.33.1.3
total_1921417	3.D.1.3.1
total_19215504	3.D.4.8.1
total_19216437	4.A.1.1.7
total_19219328	3.D.1.2.1
total_19219783	2.A.6.4.1
total_19225059	3.A.5.1.1
total_19236261	3.D.1.5.1
total_1923912	2.A.56.3.1
total_19240440	3.D.1.2.1
total_19248983	3.D.1.2.1
total_19251001	3.D.1.5.1
total_19252066	3.A.15.1.1
total_1926438	3.A.2.1.1
total_19266790	2.A.4.7.1
total_1927995	3.A.1.122.6
total_19284353	8.A.21.1.1
total_19285070	3.A.2.2.5
total_19285746	2.A.23.1.2
total_19300728	3.D.1.2.1
total_19306566	3.B.1.1.5
total_19309247	3.D.9.1.1
total_19309249	3.D.1.6.2
total_19309250	3.D.1.5.1
total_19309251	3.D.1.6.1
total_19309257	3.D.1.5.1
total_19309258	3.D.1.3.1
total_19317398	3.D.1.3.1
total_19320957	1.B.12.4.1
total_19322015	3.D.1.2.1
total_19325051	3.D.1.2.1
total_1933000	3.D.4.5.1
total_1933442	3.D.4.5.1
total_19336121	3.D.1.6.1
total_19340193	3.A.12.1.1
total_19340654	3.D.4.4.1
total_19350511	3.D.2.2.1
total_1935754	3.A.1.101.1
total_19359592	9.B.3.1.3
total_1937069	8.A.21.2.1
total_1937888	2.A.4.1.2
total_19388053	4.A.1.1.14
total_1938940	3.A.2.1.1
total_19390935	8.A.21.2.1
total_19396567	3.D.1.5.1
total_19405750	1.C.82.1.1
total_19411703	3.D.4.8.1
total_19417509	3.D.1.5.1
total_19419939	3.B.1.1.3
total_1943557	3.A.5.2.2
total_19439785	3.D.1.6.1
total_19444868	3.A.1.27.1
total_194581	3.D.1.3.1
total_194582	3.D.1.6.2
total_194583	3.D.1.5.1
total_194584	3.D.1.2.1
total_194585	3.D.1.3.1
total_19459977	1.B.12.4.1
total_19461687	8.A.21.2.1
total_19462793	1.B.12.4.1
total_19465649	1.B.33.1.3
total_19470419	1.B.12.4.1
total_19474953	3.D.1.2.1
total_194769	9.A.34.1.1
total_1948214	8.A.21.2.1
total_19485891	3.D.1.2.1
total_19486312	1.B.33.1.3
total_19505073	1.B.33.1.3
total_19507304	3.A.1.124.3
total_19514802	3.D.1.5.1
total_1951544	3.D.4.6.1
total_1951736	3.D.3.4.1
total_19523378	3.D.1.5.1
total_19523400	1.A.24.1.1
total_19526333	3.D.1.6.1
total_19534005	2.A.1.3.34
total_19541246	1.B.12.4.1
total_19549865	3.A.5.2.2
total_19551304	3.D.1.2.1
total_1955565	2.A.6.2.31
total_19563683	8.A.21.2.1
total_19574588	1.C.82.1.1
total_19577507	8.A.21.2.1
total_19584572	1.B.12.4.1
total_19587574	1.C.82.1.1
total_19612089	3.A.5.1.1
total_19616773	1.B.33.1.3
total_19620070	1.B.33.1.3
total_1962232	2.A.36.6.4
total_1962750	3.D.4.11.1
total_19629452	3.A.5.1.1
total_19640729	3.A.1.4.1
total_19641156	1.B.12.4.1
total_19644063	1.C.82.1.1
total_19649803	3.D.1.5.1
total_1965117	2.A.1.3.34
total_19659336	2.A.6.4.1
total_1966328	4.A.1.1.5
total_19672302	3.D.1.2.1
total_19675568	3.D.1.2.1
total_19680041	3.D.1.5.1
total_19684131	3.D.1.5.1
total_19685680	3.D.3.3.1
total_19688139	3.D.4.4.1
total_1969246	1.B.12.4.1
total_196935	3.D.4.5.1
total_19701939	3.D.4.6.1
total_19709198	1.A.22.1.4
total_19710887	1.B.12.4.1
total_19714777	3.D.1.2.1
total_1971524	2.A.72.1.1
total_19733469	3.D.1.2.1
total_19733983	1.B.12.4.1
total_1973955	1.B.33.1.3
total_19741969	3.D.4.5.1
total_19751968	1.B.12.4.1
total_19756510	3.A.2.1.3
total_19761250	9.B.3.1.3
total_19761504	3.D.1.6.1
total_19761890	3.D.9.1.1
total_19762922	8.A.21.2.1
total_19778040	3.D.1.2.1
total_1977823	1.B.12.4.1
total_19779074	3.A.12.1.1
total_19779180	3.A.5.1.1
total_19786778	1.B.12.4.1
total_19791109	3.D.1.2.1
total_19791255	3.D.1.2.1
total_19800534	3.D.4.5.1
total_19800829	1.C.82.1.1
total_1980244	1.B.33.1.3
total_19803378	1.B.12.4.1
total_1980358	3.A.2.1.2
total_1980889	2.A.7.22.2
total_19812441	2.A.67.4.3
total_19816200	3.D.1.2.1
total_1981653	3.D.1.3.1
total_19818476	3.B.1.1.3
total_19818806	3.D.2.2.1
total_19820379	3.A.5.1.1
total_19828049	3.A.1.122.2
total_19833541	3.A.5.1.1
total_19838090	1.C.82.1.1
total_19844318	9.B.31.1.1
total_19848951	3.D.1.2.1
total_19860886	3.A.2.1.3
total_19865040	3.D.1.6.3
total_19866302	3.D.1.3.1
total_19867065	1.B.33.1.3
total_19867096	1.A.8.10.6
total_19873201	1.C.82.1.1
total_19875993	3.D.1.2.1
total_19877993	3.A.5.1.1
total_19879434	2.A.4.7.1
total_19883166	3.D.3.1.1
total_19884805	1.A.30.2.2
total_19885956	3.D.1.3.1
total_19885960	3.D.1.5.1
total_1988725	3.A.5.1.1
total_19887893	3.D.3.2.1
total_19892867	4.A.1.1.5
total_19893521	8.A.21.2.1
total_198944	9.B.27.2.3
total_19897990	1.C.82.1.1
total_19906488	3.D.1.5.1
total_19907584	3.A.1.27.1
total_19908021	3.D.1.6.4
total_19922216	3.D.1.6.1
total_19924449	3.D.4.7.1
total_1993516	9.B.18.1.1
total_19940936	3.A.1.132.3
total_1994845	2.A.72.1.1
total_19958206	3.D.1.6.1
total_19961080	3.D.1.5.1
total_19970864	1.B.12.4.1
total_19989095	3.A.1.2.7
total_19991739	3.D.1.5.1
total_19995491	1.C.82.1.1
total_20011465	1.B.33.1.4
total_20016678	2.A.6.4.1
total_20030936	3.D.4.11.1
total_20031486	2.A.64.1.1
total_20035521	1.C.82.1.1
total_2003756	3.D.1.3.1
total_2003757	3.D.1.5.1
total_20039486	9.B.31.1.1
total_20043876	1.A.24.1.1
total_20049593	1.B.33.1.3
total_20049934	3.A.2.1.1
total_20060776	8.A.21.2.1
total_20061066	1.B.12.4.1
total_20063437	3.D.4.5.1
total_20064561	1.B.12.4.1
total_20077713	3.D.1.2.1
total_20089344	1.A.24.1.1
total_20095920	3.D.1.6.3
total_20095922	3.D.1.5.1
total_20095925	3.D.1.6.1
total_20100171	3.A.5.1.1
total_2010844	8.A.21.2.1
total_20114784	9.B.31.1.1
total_20116620	3.D.1.6.1
total_20130301	1.C.82.1.1
total_20137867	3.A.3.30.4
total_20149494	3.B.1.1.3
total_20150635	1.B.33.1.3
total_20159763	1.B.12.4.1
total_20163229	1.B.12.4.1
total_20169131	3.D.1.2.1
total_20174753	1.B.33.1.3
